precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
208910,Vote by Mail - 400C,16500,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16501,CHERYL DAVILA,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16502,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16503,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16504,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16505,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,3,1
208910,Vote by Mail - 400C,16506,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped,3,1
208910,Vote by Mail - 400C,16507,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16508,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16509,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16511,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16512,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16513,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16514,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped,3,1
208910,Vote by Mail - 400C,16515,DARRYL MOORE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16516,DARRYL MOORE,CHERYL DAVILA,skipped,3,1
208910,Vote by Mail - 400C,16517,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16518,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16519,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16520,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped,3,1
208910,Vote by Mail - 400C,16521,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped,3,1
208910,Vote by Mail - 400C,16522,CHERYL DAVILA,skipped,skipped,3,1
208910,Vote by Mail - 400C,16524,CHERYL DAVILA,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16525,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,3,1
208910,Vote by Mail - 400C,16526,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16527,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16528,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16529,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,3,1
208910,Vote by Mail - 400C,16530,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16531,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16532,DARRYL MOORE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16533,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16534,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,skipped,3,1
208910,Vote by Mail - 400C,16535,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16536,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,3,1
208910,Vote by Mail - 400C,16537,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16538,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16539,DARRYL MOORE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16540,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16541,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16542,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,3,1
208910,Vote by Mail - 400C,16543,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16544,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,skipped,3,1
208910,Vote by Mail - 400C,16545,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
208910,Vote by Mail - 400C,16547,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped,3,1
