precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
213400,Election Day - Insight,75847,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,NINA SENN,4,1
213400,Election Day - Insight,75848,NINA SENN,KARL DEBRO,skipped,4,1
213400,Election Day - Insight,75849,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,NINA SENN,4,1
213400,Election Day - Insight,75850,NINA SENN,CHERI SPIGNER,skipped,4,1
213400,Election Day - Insight,75851,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213400,Election Day - Insight,75852,NINA SENN,skipped,skipped,4,1
213400,Election Day - Insight,75853,KARL DEBRO,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,4,1
213400,Election Day - Insight,75854,NINA SENN,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75855,CHERI SPIGNER,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75857,KARL DEBRO,NINA SENN,CHERI SPIGNER,4,1
213400,Election Day - Insight,75858,NINA SENN,skipped,skipped,4,1
213400,Election Day - Insight,75860,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75861,NINA SENN,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75862,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75863,NINA SENN,CHERI SPIGNER,KARL DEBRO,4,1
213400,Election Day - Insight,75864,KARL DEBRO,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,4,1
213400,Election Day - Insight,75866,KARL DEBRO,CHERI SPIGNER,NINA SENN,4,1
213400,Election Day - Insight,75867,CHERI SPIGNER,NINA SENN,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75868,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,skipped,4,1
213400,Election Day - Insight,75870,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO,4,1
213400,Election Day - Insight,75873,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75874,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75876,NINA SENN,skipped,skipped,4,1
213400,Election Day - Insight,75877,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO,4,1
213400,Election Day - Insight,75878,KARL DEBRO,NINA SENN,skipped,4,1
213400,Election Day - Insight,75879,CHERI SPIGNER,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75881,NINA SENN,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,4,1
213400,Election Day - Insight,75882,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75883,KARL DEBRO,CHERI SPIGNER,NINA SENN,4,1
213400,Election Day - Insight,75884,SALEEM SHAKIR-GILMORE,NINA SENN,skipped,4,1
213400,Election Day - Insight,75886,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN,4,1
213400,Election Day - Insight,75887,KARL DEBRO,CHERI SPIGNER,NINA SENN,4,1
213400,Election Day - Insight,75889,NINA SENN,skipped,skipped,4,1
213400,Election Day - Insight,75890,CHERI SPIGNER,skipped,skipped,4,1
213400,Election Day - Insight,75891,KARL DEBRO,skipped,skipped,4,1
213400,Election Day - Insight,75892,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75893,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO,4,1
213400,Election Day - Insight,75895,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN,4,1
213400,Election Day - Insight,75896,NINA SENN,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75897,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,skipped,4,1
213400,Election Day - Insight,75898,KARL DEBRO,skipped,skipped,4,1
213400,Election Day - Insight,75899,CHERI SPIGNER,skipped,skipped,4,1
213400,Election Day - Insight,75900,CHERI SPIGNER,KARL DEBRO,NINA SENN,4,1
213400,Election Day - Insight,75901,NINA SENN,CHERI SPIGNER,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75903,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75905,KARL DEBRO,NINA SENN,skipped,4,1
213400,Election Day - Insight,75906,SALEEM SHAKIR-GILMORE,NINA SENN,CHERI SPIGNER,4,1
213400,Election Day - Insight,75907,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213400,Election Day - Insight,75908,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213400,Election Day - Insight,75909,KARL DEBRO,NINA SENN,CHERI SPIGNER,4,1
213400,Election Day - Insight,75910,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75911,NINA SENN,skipped,skipped,4,1
213400,Election Day - Insight,75914,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN,4,1
213400,Election Day - Insight,75916,KARL DEBRO,skipped,skipped,4,1
213400,Election Day - Insight,75917,KARL DEBRO,NINA SENN,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75918,NINA SENN,CHERI SPIGNER,KARL DEBRO,4,1
213400,Election Day - Insight,75919,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213400,Election Day - Insight,75920,NINA SENN,KARL DEBRO,skipped,4,1
213400,Election Day - Insight,75921,CHERI SPIGNER,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213400,Election Day - Insight,75922,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213400,Election Day - Insight,75923,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75924,CHERI SPIGNER,NINA SENN,SALEEM SHAKIR-GILMORE,4,1
213400,Election Day - Insight,75925,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75926,CHERI SPIGNER,NINA SENN,skipped,4,1
213400,Election Day - Insight,75927,NINA SENN,KARL DEBRO,CHERI SPIGNER,4,1
213400,Election Day - Insight,75928,KARL DEBRO,skipped,skipped,4,1
213400,Election Day - Insight,75929,SALEEM SHAKIR-GILMORE,skipped,skipped,4,1
213400,Election Day - Insight,75933,NINA SENN,KARL DEBRO,skipped,4,1
213400,Election Day - Insight,75934,KARL DEBRO,NINA SENN,skipped,4,1
213400,Election Day - Insight,75935,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN,4,1
213400,Election Day - Insight,75936,NINA SENN,KARL DEBRO,skipped,4,1
213600,Election Day - Insight,76035,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER,4,1
213600,Election Day - Insight,76036,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN,4,1
213600,Election Day - Insight,76037,NINA SENN,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,4,1
213600,Election Day - Insight,76038,NINA SENN,skipped,skipped,4,1
213600,Election Day - Insight,76039,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO,4,1
213600,Election Day - Insight,76040,NINA SENN,CHERI SPIGNER,SALEEM SHAKIR-GILMORE,4,1
213600,Election Day - Insight,76041,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN,4,1
213600,Election Day - Insight,76043,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213600,Election Day - Insight,76044,CHERI SPIGNER,KARL DEBRO,skipped,4,1
213600,Election Day - Insight,76045,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN,4,1
213600,Election Day - Insight,76046,KARL DEBRO,skipped,skipped,4,1
213600,Election Day - Insight,76047,NINA SENN,KARL DEBRO,skipped,4,1
213600,Election Day - Insight,76048,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN,4,1
213600,Election Day - Insight,76049,CHERI SPIGNER,NINA SENN,SALEEM SHAKIR-GILMORE,4,1
213600,Election Day - Insight,76051,SALEEM SHAKIR-GILMORE,skipped,skipped,4,1
213600,Election Day - Insight,76052,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213600,Election Day - Insight,76053,SALEEM SHAKIR-GILMORE,skipped,skipped,4,1
213600,Election Day - Insight,76054,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE,4,1
213600,Election Day - Insight,76055,KARL DEBRO,NINA SENN,skipped,4,1
213600,Election Day - Insight,76056,KARL DEBRO,skipped,skipped,4,1
213600,Election Day - Insight,76057,NINA SENN,SALEEM SHAKIR-GILMORE,skipped,4,1
213600,Election Day - Insight,76058,SALEEM SHAKIR-GILMORE,NINA SENN,skipped,4,1
213600,Election Day - Insight,76060,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN,4,1
213600,Election Day - Insight,76061,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO,4,1
213600,Election Day - Insight,76062,SALEEM SHAKIR-GILMORE,skipped,skipped,4,1
