voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
1,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
2,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
3,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
4,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
5,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
6,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
7,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
8,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
9,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
10,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
11,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
12,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
13,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
14,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
15,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
16,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
17,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
18,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
19,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
20,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
21,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
22,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
23,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
24,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
25,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
26,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
27,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
28,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
29,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
30,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
31,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
32,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
33,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
34,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
35,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
36,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
37,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
38,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
39,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
40,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
41,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
42,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
43,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
44,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
45,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
46,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
47,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
48,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
49,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
50,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
51,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
52,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
53,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
54,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
55,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
56,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
57,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
58,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
59,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
60,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
61,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
62,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
63,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
64,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
65,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
66,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
67,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
68,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
69,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
70,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
71,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
72,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
73,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
74,Steve BURGESS (Grn),skipped,skipped,skipped,skipped,skipped,4
