voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Denis DIXON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Denis DIXON (SNP),Catherine FULLERTON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
66,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
67,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
68,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
69,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
70,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
71,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
72,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
73,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Dan HEAP (Grn),Carmel SMITH (Lab),Donald WILSON (Lab),Devin Scott SCOBIE (LD),Calum STRANGE (Libtn),skipped,4
74,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Simon HAYTER (SNP),Carmel SMITH (Lab),skipped,skipped,skipped,skipped,skipped,4
75,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Dan HEAP (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
76,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Dan HEAP (Grn),Simon HAYTER (SNP),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Calum STRANGE (Libtn),Donald WILSON (Lab),skipped,4
77,Denis DIXON (SNP),Catherine FULLERTON (SNP),Ashley GRACZYK (C),Dan HEAP (Grn),Devin Scott SCOBIE (LD),Carmel SMITH (Lab),Donald WILSON (Lab),Simon HAYTER (SNP),skipped,skipped,4
78,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Denis DIXON (SNP),Catherine FULLERTON (SNP),Simon HAYTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
