8 1
111 1 0
2 1 2 0
2 1 2 3 0
1 1 3 2 0
2 1 3 4 0
1 1 3 7 0
1 1 3 8 0
7 1 4 0
1 1 4 3 0
5 1 4 6 0
4 1 4 7 0
1 1 4 8 0
3 1 6 0
3 1 6 2 0
1 1 6 3 0
3 1 6 7 0
2 1 6 8 0
5 1 7 0
1 1 7 2 0
1 1 7 3 0
3 1 7 4 0
5 1 7 6 0
2 1 7 8 0
15 1 8 0
5 1 8 2 0
1 1 8 4 0
1 1 8 6 0
1 1 8 7 0
328 2 0
3 2 1 0
1 2 1 7 0
63 2 3 0
5 2 3 1 0
92 2 3 4 0
103 2 3 6 0
123 2 3 7 0
133 2 3 8 0
34 2 4 0
1 2 4 1 0
58 2 4 3 0
58 2 4 6 0
43 2 4 7 0
95 2 4 8 0
37 2 6 0
4 2 6 1 0
56 2 6 3 0
49 2 6 4 0
1 2 6 5 0
48 2 6 7 0
71 2 6 8 0
21 2 7 0
1 2 7 1 0
78 2 7 3 0
34 2 7 4 0
58 2 7 6 0
72 2 7 8 0
61 2 8 0
4 2 8 1 0
78 2 8 3 0
89 2 8 4 0
1 2 8 5 0
48 2 8 6 0
72 2 8 7 0
226 3 0
1 3 1 0
49 3 2 0
4 3 2 1 0
70 3 2 4 0
74 3 2 6 0
78 3 2 7 0
85 3 2 8 0
130 3 4 0
3 3 4 1 0
159 3 4 2 0
554 3 4 6 0
24 3 4 7 0
119 3 4 8 0
1 3 5 7 0
22 3 6 0
44 3 6 2 0
75 3 6 4 0
37 3 6 7 0
44 3 6 8 0
11 3 7 0
32 3 7 2 0
20 3 7 4 0
42 3 7 6 0
36 3 7 8 0
86 3 8 0
1 3 8 1 0
74 3 8 2 0
71 3 8 4 0
43 3 8 6 0
45 3 8 7 0
1867 4 0
16 4 1 0
3 4 1 2 0
1 4 1 3 0
5 4 1 6 0
2 4 1 8 0
165 4 2 0
7 4 2 1 0
305 4 2 3 0
3 4 2 5 0
130 4 2 6 0
97 4 2 7 0
225 4 2 8 0
287 4 3 0
7 4 3 1 0
333 4 3 2 0
784 4 3 6 0
69 4 3 7 0
262 4 3 8 0
552 4 6 0
5 4 6 1 0
414 4 6 2 0
1106 4 6 3 0
242 4 6 7 0
726 4 6 8 0
55 4 7 0
1 4 7 1 0
73 4 7 2 0
61 4 7 3 0
139 4 7 6 0
186 4 7 8 0
1278 4 8 0
15 4 8 1 0
496 4 8 2 0
406 4 8 3 0
835 4 8 6 0
376 4 8 7 0
1 5 0
1 5 2 3 0
1 5 2 4 0
2 5 2 7 0
1 5 3 4 0
1 5 4 8 0
2 5 6 4 0
1 5 6 7 0
1 5 8 7 0
1291 6 0
14 6 1 0
1 6 1 2 0
1 6 1 4 0
1 6 1 7 0
1 6 1 8 0
54 6 2 0
2 6 2 1 0
97 6 2 3 0
63 6 2 4 0
93 6 2 7 0
51 6 2 8 0
54 6 3 0
2 6 3 1 0
90 6 3 2 0
104 6 3 4 0
54 6 3 7 0
58 6 3 8 0
349 6 4 0
10 6 4 1 0
223 6 4 2 0
337 6 4 3 0
1 6 4 5 0
301 6 4 7 0
508 6 4 8 0
1 6 5 4 0
174 6 7 0
5 6 7 1 0
126 6 7 2 0
143 6 7 3 0
148 6 7 4 0
230 6 7 8 0
592 6 8 0
7 6 8 1 0
113 6 8 2 0
95 6 8 3 0
397 6 8 4 0
235 6 8 7 0
267 7 0
8 7 1 0
1 7 1 6 0
1 7 1 8 0
17 7 2 0
1 7 2 1 0
71 7 2 3 0
31 7 2 4 0
1 7 2 5 0
32 7 2 6 0
78 7 2 8 0
19 7 3 0
1 7 3 1 0
51 7 3 2 0
22 7 3 4 0
33 7 3 6 0
78 7 3 8 0
37 7 4 0
45 7 4 2 0
28 7 4 3 0
91 7 4 6 0
130 7 4 8 0
65 7 6 0
6 7 6 1 0
73 7 6 2 0
89 7 6 3 0
86 7 6 4 0
174 7 6 8 0
144 7 8 0
8 7 8 1 0
92 7 8 2 0
81 7 8 3 0
298 7 8 4 0
172 7 8 6 0
12044 8 0
122 8 1 0
2 8 1 2 0
5 8 1 3 0
2 8 1 4 0
3 8 1 6 0
3 8 1 7 0
291 8 2 0
8 8 2 1 0
429 8 2 3 0
340 8 2 4 0
2 8 2 5 0
216 8 2 6 0
232 8 2 7 0
163 8 3 0
4 8 3 1 0
291 8 3 2 0
253 8 3 4 0
153 8 3 6 0
136 8 3 7 0
2693 8 4 0
30 8 4 1 0
922 8 4 2 0
785 8 4 3 0
2279 8 4 6 0
1478 8 4 7 0
1 8 5 2 0
2 8 5 6 0
1 8 5 7 0
1204 8 6 0
12 8 6 1 0
302 8 6 2 0
245 8 6 3 0
1198 8 6 4 0
1 8 6 5 0
687 8 6 7 0
358 8 7 0
6 8 7 1 0
308 8 7 2 0
208 8 7 3 0
757 8 7 4 0
516 8 7 6 0
0
writein
ZACHARY RUNNINGWOLF
KAHLIL ''DA MAYOR'' JACOBS-FANTAUZZI
KRISS WORTHINGTON
MARK SCHWARTZ
JACQUELYN MCCORMICK
BERNT RAINER WAHL
TOM BATES
