voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,John WILLIS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,John WILLIS (Ind),Sheena WOODSIDE (Ind),Lab,skipped,skipped,skipped,skipped,skipped,,8
2,John WILLIS (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),skipped,skipped,skipped,skipped,skipped,,8
3,John WILLIS (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),skipped,skipped,skipped,skipped,skipped,,8
4,John WILLIS (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),skipped,skipped,skipped,skipped,skipped,,8
5,John WILLIS (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),Elizabeth MCLARDY (Ind),Kay HALL (Ind),Lab,skipped,skipped,,8
6,John WILLIS (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),Kay HALL (Ind),Elizabeth MCLARDY (Ind),SNP,Con,Lab,,8
7,John WILLIS (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,John WILLIS (Ind),Lab,Sheena WOODSIDE (Ind),skipped,skipped,skipped,skipped,skipped,,8
9,John WILLIS (Ind),Lab,Elizabeth MCLARDY (Ind),Kay HALL (Ind),Robert BARR (Ind),Sheena WOODSIDE (Ind),skipped,skipped,,8
10,John WILLIS (Ind),Lab,Robert BARR (Ind),skipped,skipped,skipped,skipped,skipped,,8
11,John WILLIS (Ind),Lab,SNP,skipped,skipped,skipped,skipped,skipped,,8
12,John WILLIS (Ind),Elizabeth MCLARDY (Ind),Robert BARR (Ind),Kay HALL (Ind),Sheena WOODSIDE (Ind),SNP,Lab,Con,,8
13,John WILLIS (Ind),Elizabeth MCLARDY (Ind),Robert BARR (Ind),SNP,Lab,Sheena WOODSIDE (Ind),Kay HALL (Ind),Con,,8
14,John WILLIS (Ind),Elizabeth MCLARDY (Ind),Kay HALL (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),Lab,Con,SNP,,8
15,John WILLIS (Ind),Elizabeth MCLARDY (Ind),Kay HALL (Ind),Sheena WOODSIDE (Ind),Robert BARR (Ind),SNP,Lab,Con,,8
16,John WILLIS (Ind),Elizabeth MCLARDY (Ind),Con,skipped,skipped,skipped,skipped,skipped,,8
17,John WILLIS (Ind),Robert BARR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,8
18,John WILLIS (Ind),Robert BARR (Ind),Sheena WOODSIDE (Ind),skipped,skipped,skipped,skipped,skipped,,8
