,file,smith_plurality,smith_irv,smith-minimax,smith,0.1_smith_irv_hit_percent,0.1_smith_plurality_hit_percent,0.1_smith_minimax_hit_percent
28,Australia_NewSouthWales_Mayorals_2021/Byron-mayoral-finalpreferencedatafile.csv,['LYON Michael'],['LYON Michael'],['LYON Michael'],['LYON Michael'],0,0,0
29,Australia_NewSouthWales_Mayorals_2021/City_of_Orange-mayoral-finalpreferencedatafile.csv,['HAMLING Jason'],['HAMLING Jason'],['HAMLING Jason'],['HAMLING Jason'],0,0,0
30,Australia_NewSouthWales_Mayorals_2021/Hornsby-mayoral-finalpreferencedatafile.csv,['RUDDOCK Philip'],['RUDDOCK Philip'],['RUDDOCK Philip'],['RUDDOCK Philip'],0,0,0
31,Australia_NewSouthWales_Mayorals_2021/Kempsey-mayoral-finalpreferencedatafile.csv,['HAUVILLE Leo'],['HAUVILLE Leo'],['HAUVILLE Leo'],['HAUVILLE Leo'],0,0,0
32,Australia_NewSouthWales_Mayorals_2021/Burwood-mayoral-finalpreferencedatafile.csv,['FAKER John'],['FAKER John'],['FAKER John'],['FAKER John'],0,0,0
33,Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,['BRADBERY Gordon'],['BRADBERY Gordon'],['BRADBERY Gordon'],['BRADBERY Gordon'],0,0,0
34,Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],['MANNOUN Ned'],0,0,0
35,Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],0,0,0
36,Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],['EVANS Austin'],0,0,0
37,Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Gosford.csv,['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],0,0,0
38,Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_North Shore.csv,['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],0,0,0
39,Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_Manly.csv,['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],0,0,0
40,Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Blacktown.csv,['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],0,0,0
41,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Murray.csv,['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],['DALTON Helen'],0,0,0
42,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Sydney.csv,['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],['GREENWICH Alex'],0,0,0
43,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newtown.csv,['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],['LEONG Jenny'],0,0,0
44,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],['PARKER Jamie'],0,0,0
45,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Camden.csv,['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],['SIDGREAVES Peter'],0,0,0
46,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Maitland.csv,['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],0,0,0
47,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],0,0,0
48,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bega.csv,['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],0,0,0
49,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Orange.csv,['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],['DONATO Philip'],0,0,0
50,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Goulburn.csv,['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],['TUCKERMAN Wendy'],0,0,0
51,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kiama.csv,['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],['WARD Gareth'],0,0,0
52,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollondilly.csv,['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],['SMITH Nathaniel'],0,0,0
53,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Fairfield.csv,['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],['ZANGARI Guy'],0,0,0
54,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coogee.csv,"[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]","[""O'NEILL Marjorie""]",0,0,0
55,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cessnock.csv,['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],0,0,0
56,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Maroubra.csv,['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],0,0,0
57,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data The Entrance.csv,['MEHAN David'],['MEHAN David'],['MEHAN David'],['MEHAN David'],0,0,0
58,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],0,0,0
59,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oatley.csv,['COURE Mark'],['COURE Mark'],['COURE Mark'],['COURE Mark'],0,0,0
60,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Swansea.csv,['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],['CATLEY Yasmin'],0,0,0
61,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],['DOYLE Trish'],0,0,0
62,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Miranda.csv,['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],0,0,0
63,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Auburn.csv,['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],['VOLTZ Lynda'],0,0,0
64,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Barwon.csv,['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],['BUTLER Roy'],0,0,0
65,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],0,0,0
66,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mount Druitt.csv,['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],['ATALLA Edmond'],0,0,0
67,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Pittwater.csv,['STOKES Robert'],['STOKES Robert'],['STOKES Robert'],['STOKES Robert'],0,0,0
68,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data East Hills.csv,['LINDSAY Wendy'],['LINDSAY Wendy'],['LINDSAY Wendy'],['LINDSAY Wendy'],0,0,0
69,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Gosford.csv,['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],['TESCH Liesl'],0,0,0
70,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Monaro.csv,['BARILARO John'],['BARILARO John'],['BARILARO John'],['BARILARO John'],0,0,0
71,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],['COOKE Steph'],0,0,0
72,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,['LEE Geoffrey'],['LEE Geoffrey'],['LEE Geoffrey'],['LEE Geoffrey'],0,0,0
73,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],0,0,0
74,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blacktown.csv,['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],['BALI Stephen'],0,0,0
75,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wyong.csv,['HARRIS David'],['HARRIS David'],['HARRIS David'],['HARRIS David'],0,0,0
76,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lake Macquarie.csv,['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],0,0,0
77,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],['WILSON Felicity'],0,0,0
78,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kogarah.csv,['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],0,0,0
79,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],0,0,0
80,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Shellharbour.csv,['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],['WATSON Anna'],0,0,0
81,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],0,0,0
82,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,['CONOLLY Kevin'],['CONOLLY Kevin'],['CONOLLY Kevin'],['CONOLLY Kevin'],0,0,0
83,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wallsend.csv,['HORNERY Sonia'],['HORNERY Sonia'],['HORNERY Sonia'],['HORNERY Sonia'],0,0,0
84,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Penrith.csv,['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],0,0,0
85,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,['TAYLOR Mark'],['TAYLOR Mark'],['TAYLOR Mark'],['TAYLOR Mark'],0,0,0
86,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Prospect.csv,['McDERMOTT Hugh'],['McDERMOTT Hugh'],['McDERMOTT Hugh'],['McDERMOTT Hugh'],0,0,0
87,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Terrigal.csv,['CROUCH Adam'],['CROUCH Adam'],['CROUCH Adam'],['CROUCH Adam'],0,0,0
88,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Macquarie Fields.csv,['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],['CHANTHIVONG Anoulack'],0,0,0
89,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,['SAUNDERS Dugald'],['SAUNDERS Dugald'],['SAUNDERS Dugald'],['SAUNDERS Dugald'],0,0,0
90,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,['KEAN Matthew'],['KEAN Matthew'],['KEAN Matthew'],['KEAN Matthew'],0,0,0
91,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],0,0,0
92,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],0,0,0
93,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Mulgoa.csv,['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],['DAVIES Tanya'],0,0,0
94,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wollongong.csv,['SCULLY Paul'],['SCULLY Paul'],['SCULLY Paul'],['SCULLY Paul'],0,0,0
95,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Keira.csv,['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],0,0,0
96,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],['ANDERSON Kevin'],0,0,0
97,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],['GULAPTIS Chris'],0,0,0
98,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Stephens.csv,['WASHINGTON Kate'],['WASHINGTON Kate'],['WASHINGTON Kate'],['WASHINGTON Kate'],0,0,0
99,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],0,0,0
100,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Davidson.csv,"[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]","[""O'DEA Jonathan""]",0,0,0
101,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Granville.csv,['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],0,0,0
102,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Rockdale.csv,['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],['KAMPER Steve'],0,0,0
103,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Charlestown.csv,['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],['HARRISON Jodie'],0,0,0
104,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],0,0,0
105,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wakehurst.csv,['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],0,0,0
106,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Campbelltown.csv,['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],0,0,0
107,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Manly.csv,['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],['GRIFFIN James'],0,0,0
108,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Castle Hill.csv,['WILLIAMS Raymond'],['WILLIAMS Raymond'],['WILLIAMS Raymond'],['WILLIAMS Raymond'],0,0,0
109,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heffron.csv,['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],['HOENIG Ron'],0,0,0
110,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Londonderry.csv,['CAR Prue'],['CAR Prue'],['CAR Prue'],['CAR Prue'],0,0,0
111,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Upper Hunter.csv,['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],0,0,0
112,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bankstown.csv,['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],0,0,0
113,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Canterbury.csv,['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],['COTSIS Sophie'],0,0,0
114,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coffs Harbour.csv,['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],['SINGH Gurmesh'],0,0,0
115,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Liverpool.csv,['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],['LYNCH Paul'],0,0,0
116,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Strathfield.csv,['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],['MCKAY Jodi'],0,0,0
117,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ryde.csv,['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],0,0,0
118,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Albury.csv,['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],0,0,0
119,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cronulla.csv,['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],0,0,0
120,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lismore.csv,['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],0,0,0
121,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hawkesbury.csv,['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],0,0,0
122,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ballina.csv,['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],0,0,0
123,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Summer Hill.csv,['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],0,0,0
124,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Baulkham Hills.csv,['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],0,0,0
125,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heathcote.csv,['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],0,0,0
126,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Drummoyne.csv,['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],0,0,0
127,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Northern Tablelands.csv,['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],0,0,0
128,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Myall Lakes.csv,['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],0,0,0
129,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oxley.csv,['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],0,0,0
130,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data South Coast.csv,['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],0,0,0
131,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Willoughby.csv,['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],0,0,0
132,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cabramatta.csv,['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],0,0,0
133,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Vaucluse.csv,['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],0,0,0
134,Australia_Victoria_LegAssembly_2018/BallotPaperDetails-Melbourne District SE2018.csv,['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],0,0,0
135,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Strathfield.csv,['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],0,0,0
