,file,smith_plurality,smith_irv,smith-minimax,smith,0.1_smith_irv_hit_percent,0.1_smith_plurality_hit_percent,0.1_smith_minimax_hit_percent
157,Minneapolis/Minneapolis_11072017_Ward4CityCouncil.csv,['Phillipe M. Cunningham'],['Phillipe M. Cunningham'],['Phillipe M. Cunningham'],['Phillipe M. Cunningham'],0,0,0
158,Minneapolis/Minneapolis_11022021_CityCouncilWard1.csv,['Elliott Payne'],['Elliott Payne'],['Elliott Payne'],['Elliott Payne'],0,0,0
159,Minneapolis/Minneapolis_11052013_Mayor.csv,['BETSY HODGES'],['BETSY HODGES'],['BETSY HODGES'],['BETSY HODGES'],0,0,0
160,Minneapolis/Minneapolis_11072023_CityCouncilWard8.csv,['Andrea Jenkins'],['Andrea Jenkins'],['Andrea Jenkins'],['Andrea Jenkins'],0,0,0
161,Minneapolis/Minneapolis_11062009_Ward12CityCouncil.csv,['Sandy Colvin Roy'],['Sandy Colvin Roy'],['Sandy Colvin Roy'],['Sandy Colvin Roy'],0,0,0
162,Minneapolis/Minneapolis_11072023_CityCouncilWard5.csv,['Jeremiah Bey Ellison'],['Jeremiah Bey Ellison'],['Jeremiah Bey Ellison'],['Jeremiah Bey Ellison'],0,0,0
163,Minneapolis/Minneapolis_11072017_PRBoardDistrict3.csv,['AK Hassan'],['AK Hassan'],['AK Hassan'],['AK Hassan'],0,0,0
164,Minneapolis/Minneapolis_11072017_PRBoardDistrict2.csv,['Kale Severson'],['Kale Severson'],['Kale Severson'],['Kale Severson'],0,0,0
165,Minneapolis/Minneapolis_08112020_Ward6CityCouncilSpecialElection.csv,['Jamal Osman'],['Jamal Osman'],['Jamal Osman'],['Jamal Osman'],0,0,0
166,Minneapolis/Minneapolis_11072023_CityCouncilWard4.csv,['LaTrisha M. Vetaw'],['LaTrisha M. Vetaw'],['LaTrisha M. Vetaw'],['LaTrisha M. Vetaw'],0,0,0
167,Minneapolis/Minneapolis_11062009_Ward7CityCouncil.csv,['Lisa Goodman'],['Lisa Goodman'],['Lisa Goodman'],['Lisa Goodman'],0,0,0
168,Minneapolis/Minneapolis_11052013_ParkRecBoardAtLarge.csv,['JOHN ERWIN'],['JOHN ERWIN'],['JOHN ERWIN'],['JOHN ERWIN'],0,0,0
169,Minneapolis/Minneapolis_11072023_CityCouncilWard6.csv,['Jamal Osman'],['Jamal Osman'],['Jamal Osman'],['Jamal Osman'],0,0,0
170,Minneapolis/Minneapolis_11062009_Ward8CityCouncil.csv,['Elizabeth Glidden'],['Elizabeth Glidden'],['Elizabeth Glidden'],['Elizabeth Glidden'],0,0,0
171,Minneapolis/Minneapolis_11062009_Mayor.csv,['R.T. Rybak'],['R.T. Rybak'],['R.T. Rybak'],['R.T. Rybak'],0,0,0
172,Minneapolis/Minneapolis_11072017_Ward12CityCouncil.csv,['Andrew Johnson'],['Andrew Johnson'],['Andrew Johnson'],['Andrew Johnson'],0,0,0
173,Minneapolis/Minneapolis_11052013_Ward9CityCouncil.csv,['ALONDRA CANO'],['ALONDRA CANO'],['ALONDRA CANO'],['ALONDRA CANO'],0,0,0
174,Minneapolis/Minneapolis_11072017_PRBoardDistrict1.csv,['Chris Meyer'],['Chris Meyer'],['Chris Meyer'],['Chris Meyer'],0,0,0
175,Minneapolis/Minneapolis_11072023_CityCouncilWard7.csv,['Katie Cashman'],['Katie Cashman'],['Katie Cashman'],['Katie Cashman'],0,0,0
176,Minneapolis/Minneapolis_11072017_PRBoardDistrict5.csv,['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],0,0,0
177,Minneapolis/Minneapolis_11062009_Ward1CityCouncil.csv,['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],0,0,0
178,Minneapolis/Minneapolis_11062009_Ward9CityCouncil.csv,['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],0,0,0
179,Minneapolis/Minneapolis_11072017_PRBoardDistrict4.csv,['Jono Cowgill'],['Jono Cowgill'],['Jono Cowgill'],['Jono Cowgill'],0,0,0
180,Minneapolis/Minneapolis_11062009_MinneapolisParkRecBoard.csv,['Annie Young'],['Annie Young'],['Annie Young'],['Annie Young'],0,0,0
181,Minneapolis/Minneapolis_11072017_Ward13CityCouncil.csv,['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],0,0,0
182,Minneapolis/Minneapolis_11022021_CityCouncilWard8.csv,['Andrea Jenkins'],['Andrea Jenkins'],['Andrea Jenkins'],['Andrea Jenkins'],0,0,0
183,Minneapolis/Minneapolis_11062009_Ward6CityCouncil.csv,['Robert Lilligren'],['Robert Lilligren'],['Robert Lilligren'],['Robert Lilligren'],0,0,0
184,Minneapolis/Minneapolis_11072017_PRBoardDistrict6.csv,['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],0,0,0
185,Minneapolis/Minneapolis_11022021_CityCouncilWard9.csv,['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],['Jason Chavez'],0,0,0
186,Minneapolis/Minneapolis_11052013_Ward13CityCouncil.csv,['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],['LINEA PALMISANO'],0,0,0
187,Minneapolis/Minneapolis_11062009_Ward4CityCouncil.csv,['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],['Barbara A. Johnson'],0,0,0
188,Minneapolis/Minneapolis_11052013_Ward5CityCouncil.csv,['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],['BLONG YANG'],0,0,0
189,Minneapolis/Minneapolis_11022021_ParkBoardDistrict3.csv,['Becky Alper'],['Becky Alper'],['Becky Alper'],['Becky Alper'],0,0,0
190,Minneapolis/Minneapolis_11062009_Ward3CityCouncil.csv,['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],['Diane Hofstede'],0,0,0
191,Minneapolis/Minneapolis_11022021_ParkBoardDistrict1.csv,['Billy Menz'],['Billy Menz'],['Billy Menz'],['Billy Menz'],0,0,0
192,Minneapolis/Minneapolis 2013-board of estimation and taxation cvr.csv,['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],['CAROL J. BECKER'],0,0,0
193,Minneapolis/Minneapolis_11072017_Ward11CityCouncil.csv,['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],['Jeremy Schroeder'],0,0,0
194,Minneapolis/Minneapolis_11072017_Ward10CityCouncil.csv,['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],['Lisa Bender'],0,0,0
195,Minneapolis/Minneapolis_11022021_ParkBoardDistrict4.csv,['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],['Elizabeth Shaffer'],0,0,0
196,Minneapolis/Minneapolis_11062009_Ward2CityCouncil.csv,['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],['Cam Gordon'],0,0,0
197,Minneapolis/Minneapolis_11022021_ParkBoardDistrict5.csv,['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],['Steffanie Musich'],0,0,0
198,Minneapolis/Minneapolis_11062009_Ward5CityCouncil.csv,['Don Samuels'],['Don Samuels'],['Don Samuels'],['Don Samuels'],0,0,0
199,Minneapolis/Minneapolis_11022021_ParkBoardDistrict6.csv,['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],['Cathy Abene'],0,0,0
200,"Pierce County, WA/PierceCounty_11042008_CountyExecutiveMember.csv",['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],['Pat McCarthy'],0,0,0
201,"Pierce County, WA/PierceCounty_11032009_CountyAuditor.csv",['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],['Julie Anderson'],0,0,0
202,"Pierce County, WA/PierceCounty_11042008_CountyAssessorTreasurer.csv",['Dale Washam'],['Dale Washam'],['Dale Washam'],['Dale Washam'],0,0,0
203,"Pierce County, WA/PierceCounty_11042008_CountyCouncilDistrict2.csv",['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],['Joyce McDonald'],0,0,0
204,"Portland, OR/Portland_D1_2024.csv",['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],['Candace Avalos'],0,0,0
205,"Portland, ME/Portland_06142022_SchoolboardAL-1.csv","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']","['Lentz, Sarah M.']",0,0,0
206,"Portland, ME/Portland_06142022_Schoolboarddistrict5-1.csv","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']","['Brydon, Sarah M.']",0,0,0
207,"Portland, ME/Portland_06082021_charter_commission_at_large.csv","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']","['Chann, Marpheen S.']",0,0,0
208,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict90.csv,"['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']","['Crafts, Lydia V.']",0,0,0
209,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict47.csv,"['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']","['Bell, Arthur L.']",0,0,0
210,Maine/Maine_11082022_CongressionalDistrict2.csv,"['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']","['Golden, Jared Forrest']",0,0,0
211,Maine/Maine_11062018_CongressionalDistrict2.csv,"['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']","['DEM Golden, Jared F.']",0,0,0
212,Maine/Maine_06122018_DemocraticPrimaryforCD2.csv,"['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']","['Golden, Jared F.']",0,0,0
213,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict41.csv,"['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']","['Zager, Samuel Lewis']",0,0,0
214,Maine/Maine_07142020_RepublicanCandidateforUSHouseofRepresentativesDistrict2.csv,"['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']","['Crafts, Dale John']",0,0,0
215,Maine/Maine_07142020_DemocraticCandidateforMaineStateSenateDistrict11.csv,"['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']","['Curry, Glenn Chip']",0,0,0
216,Maine/Maine_06122018_DemocraticPrimaryforGovernor.csv,"['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']","['Mills, Janet T.']",0,0,0
217,Maine/Maine_07142020_DemocraticCandidateforMaineStateHouseDistrict49.csv,"['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']","['Arford, Poppy']",0,0,0
218,"Takoma Park, MD/TakomaPark_11082022_Mayor.csv",['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],['Talisha Searcy'],0,0,0
219,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard4.csv",['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],['Terry Seamens'],0,0,0
220,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard5.csv",['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],['Cara Honzak'],0,0,0
221,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",['Jason Small'],['Jason Small'],['Jason Small'],['Jason Small'],0,0,0
222,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard2.csv",['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],['Cindy Dyballa'],0,0,0
223,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],['Randy Gibson'],0,0,0
224,"Takoma Park, MD/TakomaPark_11082022_CityCouncilWard1.csv",['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],['Shana Fulcher'],0,0,0
225,Bloomington/Bloomington_11072023_SpecialCityCouncilAtLarge.csv,['Chao Moua'],['Chao Moua'],['Chao Moua'],['Chao Moua'],0,0,0
226,Bloomington/Bloomington_11072023_CityCouncilDistrict4.csv,['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],['Victor Rivas'],0,0,0
227,Utah cities/Springville_11022021_Mayor.csv,['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],['MATT PACKARD'],0,0,0
228,Utah cities/WoodlandHills_11022021_CityCouncil.csv,['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],['JANET LUNT'],0,0,0
229,Utah cities/Springville_11022021_CityCouncil4yr.csv,['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],['MICHAEL SNELSON'],0,0,0
230,Utah cities/WoodlandHills_11022021_Mayor.csv,['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],['BRENT WINDER'],0,0,0
231,Utah cities/Vineyard_11022021_CityCouncil.csv,['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],['MARDI SIFUENTES'],0,0,0
232,Utah cities/Genola_11022021_CityCouncil.csv,['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],['HALE ROBISON'],0,0,0
233,Utah cities/Vineyard_11052019_CityCouncil.csv,['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],['CRISTY WELSH'],0,0,0
234,Utah cities/Moab_11022021_CityCouncil.csv,['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],['LUKE WOJCIECHOWSKI'],0,0,0
235,Utah cities/Payson_11052019_CityCouncil.csv,['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],['DOUG WELTON'],0,0,0
236,Utah cities/ElkRidge_11022021_Mayor.csv,['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],['ROBERT HADDOCK'],0,0,0
237,Utah cities/Lehi_11022021_CityCouncil.csv,['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],['CHRIS CONDIE'],0,0,0
238,Utah cities/Vineyard_11022021_Mayor.csv,['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],['JULIE FULLMER'],0,0,0
239,Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],['Deb Calvert'],0,0,0
240,Minnetonka/Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],['Kimberly Wilburn'],0,0,0
241,Minnetonka/Minnetonka_11072023_CityCouncilWard4.csv,['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],['Kissy C. Coakley'],0,0,0
242,Minnetonka/Minnetonka_11072023_CityCouncilWard1.csv,['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],['Patsy Foster-Bolton'],0,0,0
243,Minnetonka/Minnetonka_11072023_CityCouncilWard3.csv,['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],['Paula Ramaley'],0,0,0
244,Minnetonka/Minnetonka_11022021_Mayor.csv,['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],['Brad Wiersum'],0,0,0
245,Burlington/Burlington_03072023_CityCouncilEastDistrict.csv,"['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']","['TIMOTHY C. DOHERTY,JR']",0,0,0
246,Burlington/Burlington_03052024_Mayor.csv,['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],['EMMA MULVANEY-STANAK'],0,0,0
247,Burlington/Burlington_03072006_Mayor.csv,['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],['Bob Kiss'],0,0,0
248,Burlington/Burlington_03072023_CityCouncilSouthDistrict.csv,['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],['JOAN SHANNON'],0,0,0
249,Burlington/Burlington_03072023_CityCouncilCentralDistrict.csv,['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],['MELO GRANT'],0,0,0
250,Burlington/Burlington_03072023_CityCouncilNorthDistrict.csv,['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],['MARK BARLOW'],0,0,0
251,Burlington/Burlington_03032009_Mayor.csv,['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],['Andy Montroll'],0,0,0
252,APA/APA 2002.csv,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],0,0,0
253,APA/APA 2003.csv,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],0,0,0
254,APA/APA 2001.csv,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],0,0,0
255,APA/APA 2000.csv,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],0,0,0
256,APA/APA 2004.csv,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],0,0,0
257,APA/APA 2018 President.csv,['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],['Sandra L. Shullman PhD'],0,0,0
258,APA/APA 2005.csv,['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],0,0,0
259,APA/APA 2021 President.csv,['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],['Thema S. Bryant-Davis PhD'],0,0,0
260,APA/APA 2007.csv,['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],0,0,0
261,APA/APA 2006.csv,['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],0,0,0
262,APA/APA 1999.csv,['Cand 3'],['Cand 3'],['Cand 3'],['Cand 3'],0,0,0
263,APA/APA 1998.csv,['Cand 2'],['Cand 2'],['Cand 2'],['Cand 2'],0,0,0
264,APA/APA 2021 BOD race1.csv,['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],['Debra M. Kawahara PhD'],0,0,0
265,APA/APA 2018 BOD race1.csv,['Pamela E. Scott-Johnson PhD'],['Pamela E. Scott-Johnson PhD'],['Pamela E. Scott-Johnson PhD'],['Pamela E. Scott-Johnson PhD'],0,0,0
266,APA/APA 2021 BOD race2.csv,['Tamara S. Lyn PhD'],['Tamara S. Lyn PhD'],['Tamara S. Lyn PhD'],['Tamara S. Lyn PhD'],0,0,0
267,APA/APA 2018 BOD race2.csv,['Shannon L. Wiltsey Stirman PhD'],['Shannon L. Wiltsey Stirman PhD'],['Shannon L. Wiltsey Stirman PhD'],['Shannon L. Wiltsey Stirman PhD'],0,0,0
268,APA/APA 2019 BOD race1.csv,['Anthony L. Chambers PhD ABPP'],['Anthony L. Chambers PhD ABPP'],['Anthony L. Chambers PhD ABPP'],['Anthony L. Chambers PhD ABPP'],0,0,0
269,APA/APA 2020 BOD race1.csv,['Candice Hargons PhD'],['Candice Hargons PhD'],['Candice Hargons PhD'],['Candice Hargons PhD'],0,0,0
270,APA/APA 2019 BOD race2.csv,['Susan D. Clayton PhD'],['Susan D. Clayton PhD'],['Susan D. Clayton PhD'],['Susan D. Clayton PhD'],0,0,0
271,APA/APA 2020 BOD race2.csv,['M. Lynne Cooper PhD'],['M. Lynne Cooper PhD'],['M. Lynne Cooper PhD'],['M. Lynne Cooper PhD'],0,0,0
272,APA/APA 2017 President.csv,['Rosie Phillips Bingham PhD'],['Rosie Phillips Bingham PhD'],['Rosie Phillips Bingham PhD'],['Rosie Phillips Bingham PhD'],0,0,0
273,APA/APA 2020 President.csv,['Frank C. Worrell PhD'],['Frank C. Worrell PhD'],['Frank C. Worrell PhD'],['Frank C. Worrell PhD'],0,0,0
274,APA/APA 2019 President.csv,['Jennifer F. Kelly PhD ABPP'],['Jennifer F. Kelly PhD ABPP'],['Jennifer F. Kelly PhD ABPP'],['Jennifer F. Kelly PhD ABPP'],0,0,0
275,APA/APA 2008.csv,['Cand 1'],['Cand 1'],['Cand 1'],['Cand 1'],0,0,0
276,APA/APA 2009.csv,['Cand 4'],['Cand 4'],['Cand 4'],['Cand 4'],0,0,0
277,APA/APA 2017 BOD race2.csv,['Mitchell J. Prinstein PhD'],['Mitchell J. Prinstein PhD'],['Mitchell J. Prinstein PhD'],['Mitchell J. Prinstein PhD'],0,0,0
278,APA/APA 2017 BOD race1.csv,['Le Ondra Clark Harvey PhD'],['Le Ondra Clark Harvey PhD'],['Le Ondra Clark Harvey PhD'],['Le Ondra Clark Harvey PhD'],0,0,0
279,"Easthampton, MA/Easthampton_11022021_Mayor.csv",['NICOLE M. LACHAPELLE'],['NICOLE M. LACHAPELLE'],['NICOLE M. LACHAPELLE'],['NICOLE M. LACHAPELLE'],0,0,0
280,Alameda County/Oakland_11042014_SchoolDirectorDistrict2.csv,['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],0,0,0
281,Alameda County/Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV.csv,['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],0,0,0
282,Alameda County/Berkeley_11042014_CityAuditor.csv,['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],0,0,0
283,Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],0,0,0
284,Alameda County/Oakland_11082016_CouncilAtLrg.csv,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],0,0,0
285,Alameda County/Berkeley_11062018_CityCouncilDistrict1.csv,['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],['RASHI KESARWANI'],0,0,0
286,Alameda County/Oakland_11062012_CityAttorney.csv,['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],0,0,0
287,Alameda County/Berkeley_11082016_Mayor.csv,['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],0,0,0
288,Alameda County/SanLeandro_11062018_Mayor.csv,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],0,0,0
289,Alameda County/Oakland_11022010_SchoolDirectorDistrict6.csv,['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],['CHRISTOPHER DOBBINS'],0,0,0
290,Alameda County/Oakland_11022010_SchoolDirectorDistrict4.csv,['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],0,0,0
291,Alameda County/Berkeley_11032020_MemberCityCouncilDist5BerkeleyRCV.csv,['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],0,0,0
292,Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,['NINA SENN'],['NINA SENN'],['NINA SENN'],['NINA SENN'],0,0,0
293,Alameda County/Oakland_11082022_CityAuditor.csv,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],0,0,0
294,Alameda County/Berkeley_11062018_CityCouncilDistrict7.csv,['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],['RIGEL ROBINSON'],0,0,0
295,Alameda County/Oakland_11022010_Mayor.csv,['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],['JEAN QUAN'],0,0,0
296,Alameda County/Berkeley_11052024_Mayor.csv,['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],['ADENA ISHII'],0,0,0
297,Alameda County/Oakland_11022010_SchoolDirectorDistrict2.csv,['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],['DAVID KAKISHIBA'],0,0,0
298,Alameda County/Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],0,0,0
299,Alameda County/Oakland_11082022_Mayor.csv,['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],0,0,0
300,Alameda County/Berkeley_11062018_CityCouncilDistrict4.csv,['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],0,0,0
301,Alameda County/Oakland_11052024_CityAttorney.csv,['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],['RYAN RICHARDSON'],0,0,0
302,Alameda County/Berkeley_03072017_CityCouncilDistrict4.csv,['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],['KATE HARRISON'],0,0,0
303,Alameda County/Berkeley_11032020_MemberCityCouncilDist3BerkeleyRCV.csv,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],0,0,0
304,Alameda County/Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],0,0,0
305,Alameda County/Oakland_11042014_SchoolDirectorDistrict6.csv,['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],0,0,0
306,Alameda County/Oakland_11082016_SchoolDirectorDistrict3.csv,['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],0,0,0
307,Alameda County/Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],0,0,0
308,Alameda County/Berkeley_11052024_CityCouncilD6.csv,['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],['BRENT BLACKABY'],0,0,0
309,Alameda County/Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],0,0,0
310,Alameda County/Oakland_11062012_SchoolDirectorDistrict1.csv,['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],0,0,0
311,Alameda County/Oakland_11062018_SchoolDirectorDistrict6.csv,['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],['SHANTHI GONZALES'],0,0,0
312,Alameda County/Oakland_11062018_CityCouncilDistrict2.csv,['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],['NIKKI FORTUNATO BAS'],0,0,0
313,Alameda County/SanLeandro_11042014_CountyCouncilDistrict5.csv,['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],['CORINA LOPEZ'],0,0,0
314,Alameda County/Berkeley_11052024_CityCouncilD5.csv,"[""SHOSHANA O'KEEFE""]","[""SHOSHANA O'KEEFE""]","[""SHOSHANA O'KEEFE""]","[""SHOSHANA O'KEEFE""]",0,0,0
315,Alameda County/Oakland_11062018_SchoolDirectorDistrict4.csv,['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],['GARY D. YEE'],0,0,0
316,Alameda County/Oakland_11062012_SchoolDirectorDistrict3.csv,['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],['JUMOKE HINTON HODGE'],0,0,0
317,Alameda County/SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,['FRED SIMON'],['FRED SIMON'],['FRED SIMON'],['FRED SIMON'],0,0,0
