precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
7301,VBM / EV - 400c 1st Cut,9739,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9740,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9741,TIM E. DONNELLY,AARON PESKIN,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9742,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9743,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9744,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9745,TIM E. DONNELLY,AARON PESKIN,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9746,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9747,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9748,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9749,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9750,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9751,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9752,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9753,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9754,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9755,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9756,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9757,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9758,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9759,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9760,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9761,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9762,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9763,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9764,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9765,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9766,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9767,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9768,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9769,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9770,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9771,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9772,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9773,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9774,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9775,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9776,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9777,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9778,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9779,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9780,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9781,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9782,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9783,TIM E. DONNELLY,AARON PESKIN,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9784,TIM E. DONNELLY,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9785,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9786,TIM E. DONNELLY,AARON PESKIN,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9787,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9788,AARON PESKIN,skipped,skipped,1,2
7301,VBM / EV - 400c 1st Cut,9789,AARON PESKIN,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9790,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9791,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9792,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9793,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9794,AARON PESKIN,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9795,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9796,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9797,AARON PESKIN,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9798,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9799,TIM E. DONNELLY,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9800,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9801,AARON PESKIN,skipped,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9802,AARON PESKIN,TIM E. DONNELLY,skipped,1,2
7302,VBM / EV - 400c 1st Cut,9803,AARON PESKIN,skipped,skipped,1,2
