precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
2105,VBM / EV - 400c 1st Cut,8357,ERIC MAR,ALICIA WANG,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8358,SUE LEE,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8359,ALICIA WANG,SUE LEE,BRIAN J. LARKIN,1,10
2105,VBM / EV - 400c 1st Cut,8360,ERIC MAR,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8361,JASON JUNGREIS,SUE LEE,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8362,ERIC MAR,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8363,ERIC MAR,ALICIA WANG,FIDEL CHRYS GAKUBA,1,10
2105,VBM / EV - 400c 1st Cut,8364,ALICIA WANG,SUE LEE,ERIC MAR,1,10
2105,VBM / EV - 400c 1st Cut,8365,SUE LEE,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8366,SUE LEE,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8367,SUE LEE,ERIC MAR,ALICIA WANG,1,10
2105,VBM / EV - 400c 1st Cut,8368,ERIC MAR,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8369,ERIC MAR,skipped,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8370,ERIC MAR,ALICIA WANG,NICHOLAS C. BELLONI,1,10
2105,VBM / EV - 400c 1st Cut,8371,ERIC MAR,BRIAN J. LARKIN,GEORGE FLAMIK,1,10
2105,VBM / EV - 400c 1st Cut,8372,ERIC MAR,SUE LEE,ALICIA WANG,1,10
2105,VBM / EV - 400c 1st Cut,8373,SUE LEE,ALICIA WANG,SHERMAN R. D''SILVA,1,10
2105,VBM / EV - 400c 1st Cut,8374,SUE LEE,FIDEL CHRYS GAKUBA,BRIAN J. LARKIN,1,10
2105,VBM / EV - 400c 1st Cut,8375,SUE LEE,ALICIA WANG,skipped,1,10
2105,VBM / EV - 400c 1st Cut,8376,SUE LEE,ALICIA WANG,JASON JUNGREIS,1,10
2105,VBM / EV - 400c 1st Cut,8377,ERIC MAR,ALICIA WANG,SUE LEE,1,10
2105,VBM / EV - 400c 1st Cut,8378,ERIC MAR,SUE LEE,ALICIA WANG,1,10
2105,VBM / EV - 400c 1st Cut,8379,SUE LEE,ALICIA WANG,ERIC MAR,1,10
