ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,numSeats,numCands
00022_00325_000028,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7035,PCT 7035,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00353_000059,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7056,PCT 7056,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00016_00277_000007,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7025,PCT 7025,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00020_00227_000026,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00020_00227_000059,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7025,PCT 7025,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00014_00039_000026,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7035,PCT 7035,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00014_00039_000031,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7035,PCT 7035,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00014_00039_000059,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7051,PCT 7051,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00020_00228_000018,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7009,PCT 7009,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00355_000018,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7022,PCT 7022,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00028_00837_000028,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7029,PCT 7029,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00004_00983_000048,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7044,PCT 7044,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00004_00983_000038,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7048,PCT 7048,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00008_01266_000073,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7045,PCT 7045,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00028_00839_000003,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7033,PCT 7033,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00028_00839_000038,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7038,PCT 7038,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01171_000040,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7001,PCT 7001,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00008_01267_000030,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7043,PCT 7043,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00008_01267_000054,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00016_00039_000037,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7042,PCT 7042,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00016_00039_000016,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7038,PCT 7038,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00016_00279_000023,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7031,PCT 7031,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00016_00279_000045,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7023,PCT 7023,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00016_00279_000084,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7056,PCT 7056,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00016_00279_000026,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7035,PCT 7035,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00016_00279_000099,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7024,PCT 7024,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00022_00326_000088,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7036,PCT 7036,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00357_000091,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7004,PCT 7004,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00026_01090_000003,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00028_00840_000033,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7015,PCT 7015,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00028_00840_000048,Ballot Type 5 - VBM,Vote by Mail,MCLAREN PARK,NEIGHBORHOOD,PCT 7041,PCT 7041,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00028_00840_000038,Ballot Type 4 - VBM,Vote by Mail,MISSION BAY,NEIGHBORHOOD,PCT 7002,PCT 7002,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00020_00072_000035,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7054,PCT 7054,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00020_00072_000054,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7036,PCT 7036,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00008_01268_000043,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7027,PCT 7027,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00008_01268_000047,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7035,PCT 7035,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00014_00040_000003,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7048,PCT 7048,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00358_000050,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7001,PCT 7001,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00030_01173_000002,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7005,PCT 7005,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00016_00040_000022,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7054,PCT 7054,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00016_00040_000027,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7033,PCT 7033,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00020_00233_000039,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7055,PCT 7055,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00022_00327_000074,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00022_00327_000054,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7036,PCT 7036,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00360_000062,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7024,PCT 7024,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00360_000012,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7022,PCT 7022,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00004_00985_000002,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00008_01269_000091,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7049,PCT 7049,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00014_00042_000049,Ballot Type 5 - VBM,Vote by Mail,MCLAREN PARK,NEIGHBORHOOD,PCT 7039,PCT 7039,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00032_00050_000071,Ballot Type 5 - VBM,Vote by Mail,PORTOLA,NEIGHBORHOOD,PCT 7047,PCT 7047,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00012_01023_000018,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7028,PCT 7028,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00016_00282_000003,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7042,PCT 7042,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00361_000061,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00361_000005,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7013,PCT 7013,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00361_000066,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00361_000046,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7022,PCT 7022,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00016_00283_000003,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7017,PCT 7017,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00362_000041,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7022,PCT 7022,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00024_00362_000097,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7017,PCT 7017,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00024_00362_000001,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7024,PCT 7024,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00362_000072,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00362_000045,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7019,PCT 7019,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00362_000082,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7024,PCT 7024,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00362_000077,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7018,PCT 7018,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00362_000037,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7032,PCT 7032,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00362_000062,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7021,PCT 7021,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00362_000067,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7022,PCT 7022,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000009,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000069,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7024,PCT 7024,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000101,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7044,PCT 7044,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000034,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000039,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7016,PCT 7016,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000059,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7028,PCT 7028,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00363_000106,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7037,PCT 7037,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00016_00041_000022,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7007,PCT 7007,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00020_00236_000051,Ballot Type 5 - VBM,Vote by Mail,VISITACION VALLEY,NEIGHBORHOOD,PCT 7046,PCT 7046,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00024_00364_000004,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7038,PCT 7038,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00364_000006,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7018,PCT 7018,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00364_000011,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7005,PCT 7005,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00030_01175_000005,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7017,PCT 7017,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00032_00833_000058,Ballot Type 5 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7052,PCT 7052,City Hall Vote Center,BRIAN SAM ADAM,SHAMANN WALTON,skipped,1,2
00032_00051_000082,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7028,PCT 7028,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00366_000018,Ballot Type 4 - VBM,Vote by Mail,POTRERO HILL,NEIGHBORHOOD,PCT 7013,PCT 7013,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01177_000060,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7025,PCT 7025,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00030_01177_000035,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7026,PCT 7026,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00030_01177_000009,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7032,PCT 7032,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01177_000015,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7019,PCT 7019,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01177_000055,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7032,PCT 7032,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01177_000004,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7031,PCT 7031,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01177_000030,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7026,PCT 7026,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00030_01177_000010,Ballot Type 5 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7052,PCT 7052,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00030_01177_000046,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7019,PCT 7019,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
00002_00544_000067,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7033,PCT 7033,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00008_01270_000017,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7017,PCT 7017,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00367_000013,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7028,PCT 7028,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00367_000003,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7051,PCT 7051,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00367_000033,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7055,PCT 7055,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00024_00367_000048,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7016,PCT 7016,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00367_000038,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7036,PCT 7036,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00024_00367_000028,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7056,PCT 7056,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00028_00843_000052,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7036,PCT 7036,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00030_01178_000023,Ballot Type 5 - VBM,Vote by Mail,MCLAREN PARK,NEIGHBORHOOD,PCT 7039,PCT 7039,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01178_000038,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7019,PCT 7019,City Hall Vote Center,SHAMANN WALTON,skipped,skipped,1,2
00030_01178_000053,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7025,PCT 7025,City Hall Vote Center,SHAMANN WALTON,BRIAN SAM ADAM,skipped,1,2
00030_01178_000073,Ballot Type 4 - VBM,Vote by Mail,BAYVIEW HUNTERS POINT,NEIGHBORHOOD,PCT 7026,PCT 7026,City Hall Vote Center,BRIAN SAM ADAM,skipped,skipped,1,2
