rank1,rank2,rank3,numSeats,numCands
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Arron Peskin,Sal Busalacchi,skipped,1,4
Arron Peskin,Sal Busalacchi,skipped,1,4
Arron Peskin,Sal Busalacchi,skipped,1,4
Arron Peskin,Sal Busalacchi,skipped,1,4
Arron Peskin,Sal Busalacchi,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Arron Peskin,skipped,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Arron Peskin,skipped,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Arron Peskin,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Arron Peskin,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Arron Peskin,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Arron Peskin,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,Sal Busalacchi,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Arron Peskin,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,Eugene Chi-ching Wong,1,4
Brian Murphy 0'flynn,Sal Busalacchi,skipped,1,4
Brian Murphy 0'flynn,Sal Busalacchi,skipped,1,4
Brian Murphy 0'flynn,Sal Busalacchi,skipped,1,4
Brian Murphy 0'flynn,Eugene Chi-ching Wong,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Brian Murphy 0'flynn,skipped,skipped,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Arron Peskin,skipped,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Arron Peskin,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Arron Peskin,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Arron Peskin,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Arron Peskin,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Brian Murphy 0'flynn,Sal Busalacchi,1,4
Eugene Chi-ching Wong,Sal Busalacchi,Arron Peskin,1,4
Eugene Chi-ching Wong,Sal Busalacchi,Arron Peskin,1,4
Eugene Chi-ching Wong,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Sal Busalacchi,Brian Murphy 0'flynn,1,4
Eugene Chi-ching Wong,Arron Peskin,skipped,1,4
Eugene Chi-ching Wong,skipped,skipped,1,4
Eugene Chi-ching Wong,skipped,skipped,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
Sal Busalacchi,Arron Peskin,Brian Murphy 0'flynn,1,4
