,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,./data/civs/civs_subfolder/dfeb187823.csv,7,D,C,34,"[['ACBFGE', 'CABFGE', 1], ['ACDBGEF', 'CADBGEF', 1], ['BAC', 'CBA', 1], ['BCADE', 'CBADE', 1], ['BCDGA', 'CBDGA', 1], ['BCDGEFA', 'CBDGEFA', 1], ['BCFDEAG', 'CBFDEAG', 1], ['EACFBDG', 'CEAFBDG', 1], ['EAFCGBD', 'CEAFGBD', 1], ['ECABG', 'CEABG', 1], ['ECADFGB', 'CEADFGB', 1], ['ECBFADG', 'CEBFADG', 1], ['ECDAGFB', 'CEDAGFB', 3], ['FAGBCED', 'CFAGBED', 1], ['FBGCEDA', 'CFBGEDA', 2], ['FCDBGEA', 'CFDBGEA', 1], ['FCDGAB', 'CFDGAB', 1], ['GABCDFE', 'CGABDFE', 1], ['GABCFED', 'CGABFED', 1], ['GACDB', 'CGADB', 1], ['GAFCDEB', 'CGAFDEB', 1], ['GBCDFEA', 'CGBDFEA', 1], ['GBECADF', 'CGBEADF', 1], ['GBFECDA', 'CGBFEDA', 1], ['GCAFDBE', 'CGAFDBE', 1], ['GCBA', 'CGBA', 1], ['GCDBEAF', 'CGDBEAF', 1], ['GCDEFBA', 'CGDEFBA', 1], ['GCDFEAB', 'CGDFEAB', 1], ['GEBCFDA', 'CGEBFDA', 1], ['GECBDA', 'CGEBDA', 1]]"
1,./data/civs/civs_subfolder/8011641884.csv,23,D,F,14,"[['CPHMKNOGAJUSVQEIBWFDTLR', 'FCPHMKNOGAJUSVQEIBWDTLR', 1], ['CQFJKNMGBIASWTUPEVHDROL', 'FCQJKNMGBIASWTUPEVHDROL', 1], ['CQGNEPRMVFLSHOKBWTAIUJD', 'FCQGNEPRMVLSHOKBWTAIUJD', 1], ['GQCEOPTFANLSVRIDBWKHMJU', 'FGQCEOPTANLSVRIDBWKHMJU', 1], ['HLAGEMTFDIRSWKQJPOCBN', 'FHLAGEMTDIRSWKQJPOCBN', 1], ['HQBCGRNJAISTVPKFEWODLMU', 'FHQBCGRNJAISTVPKEWODLMU', 1], ['HWFAGBCDEI', 'FHWAGBCDEI', 1], ['INFDJQUHBMRTWOGLAVCEPKS', 'FINDJQUHBMRTWOGLAVCEPKS', 1], ['JOFHDRSGNLMTWPBECVAIQKU', 'FJOHDRSGNLMTWPBECVAIQKU', 1], ['JQBHIPTGALNSURMFCVDEKOW', 'FJQBHIPTGALNSURMCVDEKOW', 1], ['KMCHJQTAGNISWOFBEVPDRLU', 'FKMCHJQTAGNISWOBEVPDRLU', 1], ['LMGKFRUICJNTWQDHBVAEPOS', 'FLMGKRUICJNTWQDHBVAEPOS', 1], ['LQCIEKUHBMNSWOFJAGDRPT', 'FLQCIEKUHBMNSWOJAGDRPT', 1], ['RSCEFWIQAKBHNOPTMVJDGUL', 'FRSCEWIQAKBHNOPTMVJDGUL', 1]]"
2,./data/civs/civs_subfolder/7626527863.csv,12,L,H,15,"[['ABEIFKCHLGJD', 'HABEIFKCLGJD', 1], ['AIKBHEGLDJFC', 'HAIKBEGLDJFC', 1], ['CEBIKAFJGHLD', 'HCEBIKAFJGLD', 1], ['DICHEFKJBGLA', 'HDICEFKJBGLA', 1], ['FCKHLDJGBEIA', 'HFCKLDJGBEIA', 1], ['FGJEIBHCDKLA', 'HFGJEIBCDKLA', 1], ['GDCFEHKJBILA', 'HGDCFEKJBILA', 1], ['GKBFJAHCEILD', 'HGKBFJACEILD', 1], ['IGJCDEKHFBLA', 'HIGJCDEKFBLA', 1], ['JGFIHDECLAKB', 'HJGFIDECLAKB', 1], ['JIDEGFHLBCKA', 'HJIDEGFLBCKA', 1], ['KEJHFCGLBAID', 'HKEJFCGLBAID', 1], ['KGDJBIEFAHLC', 'HKGDJBIEFALC', 1], ['KICGHJFLE', 'HKICGJFLE', 1], ['KJHDLBEGAFIC', 'HKJDLBEGAFIC', 1]]"
3,./data/civs/civs_subfolder/051b3112be.csv,41,T,B,16,"[['AjPonaBWGTQRDLZl', 'BAjPonaWGTQRDLZl', 1], ['CiBkcUNTEIQPGYLKgAae', 'BCikcUNTEIQPGYLKgAae', 1], ['FXClgDEGABdY', 'BFXClgDEGAdY', 1], ['FaBOckQSLCGbKTlHf', 'BFaOckQSLCGbKTlHf', 1], ['GhImibWRBTFNAoDSjJlg', 'BGhImibWRTFNAoDSjJlg', 1], ['GiImbMRBSFPAoEdkg', 'BGiImbMRSFPAoEdkg', 1], ['IXJjlgKNBPMWQYDSmTOc', 'BIXJjlgKNPMWQYDSmTOc', 1], ['LVAjJIDKFHMGBE', 'BLVAjJIDKFHMGE', 1], ['LbDngjJKMSAFNlBGhWcf', 'BLbDngjJKMSAFNlGhWcf', 1], ['LlKUekHPBQICAYGTaMcZ', 'BLlKUekHPQICAYGTaMcZ', 1], ['MgSlhYACBTGDOEXm', 'BMgSlhYACTGDOEXm', 1], ['NgJknBKFTMGEOIjLl', 'BNgJknKFTMGEOIjLl', 1], ['NoCencIDGQBPJmAEUHiY', 'BNoCencIDGQPJmAEUHiY', 1], ['PlKfnjNLAQJWGiBHcFke', 'BPlKfnjNLAQJWGiHcFke', 1], ['QeHomXNEBMJFAfWRkPjn', 'BQeHomXNEMJFAfWRkPjn', 1], ['ScAjVbHKFJNPIUEBmGik', 'BScAjVbHKFJNPIUEmGik', 1]]"
4,./data/civs/civs_subfolder/cdc10d9b9f.csv,7,G,A,19,"[['BECAGDF', 'ABECGDF', 1], ['BFCAGED', 'ABFCGED', 1], ['CAEFDBG', 'ACEFDBG', 1], ['CBEDFAG', 'ACBEDFG', 1], ['CEABDFG', 'ACEBDFG', 1], ['DAFCGBE', 'ADFCGBE', 1], ['DCEAGB', 'ADCEGB', 1], ['DEAGCB', 'ADEGCB', 1], ['EACBGDF', 'AECBGDF', 1], ['EAGDCFB', 'AEGDCFB', 1], ['EBACD', 'AEBCD', 1], ['EBDCFAG', 'AEBDCFG', 1], ['ECDAFBG', 'AECDFBG', 1], ['EDABGF', 'AEDBGF', 1], ['FABDGCE', 'AFBDGCE', 1], ['FAEBDGC', 'AFEBDGC', 1], ['FCABDEG', 'AFCBDEG', 1], ['FCAEGBD', 'AFCEGBD', 1], ['FDACEGB', 'AFDCEGB', 1]]"
5,./data/civs/civs_subfolder/ca2cbf1773.csv,5,C,A,13,"[['BACED', 'ABCED', 1], ['BAEC', 'ABEC', 1], ['BAECD', 'ABECD', 1], ['BDACE', 'ABDCE', 2], ['BDAEC', 'ABDEC', 1], ['BEACD', 'ABECD', 1], ['BEADC', 'ABEDC', 1], ['DEABC', 'ADEBC', 1], ['DEACB', 'ADECB', 1], ['EA', 'AE', 1], ['EACDB', 'AECDB', 1], ['EBADC', 'AEBDC', 1]]"
6,./data/civs/civs_subfolder/6c95607c7b.csv,5,C,B,12,"[['ABDCE', 'BADCE', 1], ['AEBCD', 'BAECD', 1], ['DBCE', 'BDCE', 1], ['DBCEA', 'BDCEA', 1], ['DBEAC', 'BDEAC', 1], ['EAB', 'BEA', 4], ['EBDAC', 'BEDAC', 1], ['EBDCA', 'BEDCA', 2]]"
7,./data/civs/civs_subfolder/b50ceba68c.csv,3,C,B,2,"[['ABC', 'BAC', 2]]"
8,./data/civs/civs_subfolder/2899ce6e8d.csv,33,Q,a,16,"[['OXaTfYCJDGUeSMgN', 'aOXTfYCJDGUeSMgN', 1], ['TgOXWdEMDLVYUPaG', 'aTgOXWdEMDLVYUPG', 1], ['UWeZOCPDGagBI', 'aUWeZOCPDGgBI', 1], ['VaWbdcABKDUfQEYR', 'aVWbdcABKDUfQEYR', 1], ['VfTeaWAIBCQbUMgP', 'aVfTeWAIBCQbUMgP', 1], ['WaedXONDRLYUgMQP', 'aWedXONDRLYUgMQP', 1], ['XYbTcOELCFaWgNQP', 'aXYbTcOELCFWgNQP', 1], ['ZTXOUcNKJDfaQIdE', 'aZTXOUcNKJDfQIdE', 1], ['ZWadVQAREFcgbIfB', 'aZWdVQAREFcgbIfB', 1], ['bdXTaZJKAGfVYFeM', 'abdXTZJKAGfVYFeM', 1], ['cTZaQbCEBAWfVFgI', 'acTZQbCEBAWfVFgI', 1], ['cfYVeWRADBagUCQP', 'acfYVeWRADBgUCQP', 1], ['daYQeZFDPXO', 'adYQeZFDPXO', 1], ['gVOdZaGRDBWfUIeM', 'agVOdZGRDBWfUIeM', 1], ['gXaeVdDRJMfYUPQA', 'agXeVdDRJMfYUPQA', 1], ['gdcbWVEPIAaTUBQL', 'agdcbWVEPIATUBQL', 1]]"
9,./data/civs/civs_subfolder/e3794bad55.csv,16,C,A,17,"[['EDJLMGPOFABCNKIH', 'AEDJLMGPOFBCNKIH', 1], ['FBAEIGDHLJCOPMNK', 'AFBEIGDHLJCOPMNK', 1], ['FKEAOINGBJHCMPD', 'AFKEOINGBJHCMPD', 1], ['GDHANICLJKFBMOEP', 'AGDHNICLJKFBMOEP', 1], ['GIEBAOMPCJHDFKNL', 'AGIEBOMPCJHDFKNL', 1], ['IAKEC', 'AIKEC', 1], ['KIBLAGECFDJH', 'AKIBLGECFDJH', 1], ['LJNAMFBKPCIGEHD', 'ALJNMFBKPCIGEHD', 1], ['LKBAOEGNDCJHIFMP', 'ALKBOEGNDCJHIFMP', 1], ['NDMAGILFECHBPKJO', 'ANDMGILFECHBPKJO', 1], ['NLEPKJMIGBACFHD', 'ANLEPKJMIGBCFHD', 1], ['OADLJCENMBIKPGHF', 'AODLJCENMBIKPGHF', 1], ['OINEBGKPAMHFLDCJ', 'AOINEBGKPMHFLDCJ', 1], ['PDIFANCOGLJKHBEM', 'APDIFNCOGLJKHBEM', 1], ['PHFAEKLNCOIBMJDG', 'APHFEKLNCOIBMJDG', 1], ['PIHAFKNMBJDCEGL', 'APIHFKNMBJDCEGL', 1], ['PKJEAHDGBFI', 'APKJEHDGBFI', 1]]"
