,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,./data/civs/civs_subfolder/dfeb187823.csv,7,D,G,32,"[['BAGDC', 'BAGC', 1], ['BAGDECF', 'BAGECF', 1], ['BGADFEC', 'BGAFEC', 1], ['CGBEDA', 'CGBEA', 1], ['EAFCGBD', 'EAFCGB', 1], ['FAGBCED', 'FAGBCE', 1], ['FAGEDBC', 'FAGEBC', 1], ['FBGADEC', 'FBGAEC', 1], ['FBGCEDA', 'FBGCEA', 2], ['GABCDFE', 'GABCFE', 1], ['GABCFED', 'GABCFE', 1], ['GACDB', 'GACB', 1], ['GADCB', 'GACB', 1], ['GAFCDEB', 'GAFCEB', 1], ['GBCDFEA', 'GBCFEA', 1], ['GBECADF', 'GBECAF', 1], ['GBFECDA', 'GBFECA', 1], ['GCAFDBE', 'GCAFBE', 1], ['GCDBEAF', 'GCBEAF', 1], ['GCDEFBA', 'GCEFBA', 1], ['GCDFEAB', 'GCFEAB', 1], ['GDACB', 'GACB', 1], ['GDCAB', 'GCAB', 1], ['GDCEBA', 'GCEBA', 1], ['GDEAFCB', 'GEAFCB', 1], ['GDFBCA', 'GFBCA', 1], ['GDFCAEB', 'GFCAEB', 1], ['GDFCEBA', 'GFCEBA', 1], ['GEBCFDA', 'GEBCFA', 1], ['GECBDA', 'GECBA', 1], ['GFAEDCB', 'GFAECB', 1]]"
1,./data/civs/civs_subfolder/a1712997da.csv,3,C,A,22,"[['ABC', 'AB', 6], ['ACB', 'AB', 12], ['BAC', 'BA', 4]]"
2,./data/civs/civs_subfolder/375feb6ddb.csv,9,F,D,16,"[['ABIDGECFH', 'ABIDGECH', 1], ['BHGAEDFCI', 'BHGAEDCI', 1], ['CBDHIAFEG', 'CBDHIAEG', 1], ['CDGHAFEBI', 'CDGHAEBI', 1], ['CEGDFHBAI', 'CEGDHBAI', 1], ['DCHGFBEAI', 'DCHGBEAI', 1], ['DEFCBAG', 'DECBAG', 1], ['DEGIFACBH', 'DEGIACBH', 1], ['DGHICEBAF', 'DGHICEBA', 1], ['DHIAFC', 'DHIAC', 1], ['EDHCFIBGA', 'EDHCIBGA', 1], ['GAHEDFICB', 'GAHEDICB', 1], ['GCDHFEBAI', 'GCDHEBAI', 1], ['HBIEGCDAF', 'HBIEGCDA', 1], ['HDGCFEABI', 'HDGCEABI', 1], ['ICDBFEGAH', 'ICDBEGAH', 1]]"
3,./data/civs/civs_subfolder/660f71d680.csv,15,K,C,339,"[['ACFDOELMKJHING', 'ACFDOELMJHING', 1], ['ACONMKGE', 'ACONMGE', 1], ['ADOEGMLJHFCINK', 'ADOEGMLJHFCIN', 1], ['AEGHNCLJMDKIOF', 'AEGHNCLJMDIOF', 1], ['AEHDOCKJLGMNFI', 'AEHDOCJLGMNFI', 1], ['AFCDLIMJOKENGH', 'AFCDLIMJOENGH', 1], ['AFCMHOKIGDENLJ', 'AFCMHOIGDENLJ', 1], ['AFCODGNEHLKJI', 'AFCODGNEHLJI', 1], ['AICDJKENOGM', 'AICDJENOGM', 1], ['AICGLNMOEFKDHJ', 'AICGLNMOEFDHJ', 1], ['AJNHCDKIFELOM', 'AJNHCDIFELOM', 1], ['AJNLDMIOHCGFEK', 'AJNLDMIOHCGFE', 1], ['ANEDGCIOMLKHJF', 'ANEDGCIOMLHJF', 1], ['ANGDECHFMLKIOJ', 'ANGDECHFMLIOJ', 1], ['ANJDECLGMHKIOF', 'ANJDECLGMHIOF', 1], ['ANODECLGMHKIJF', 'ANODECLGMHIJF', 1], ['CAMOLIEGNDFHKJ', 'CAMOLIEGNDFHJ', 1], ['CBGHFEJNDK', 'CBGHFEJND', 1], ['CBJKEONG', 'CBJEONG', 1], ['CBKLIEMO', 'CBLIEMO', 1], ['CDK', 'CD', 1], ['CDKLHEGJAFMON', 'CDLHEGJAFMON', 1], ['CDMGJAEILNHOKF', 'CDMGJAEILNHOF', 1], ['CEGKDFNOJ', 'CEGDFNOJ', 1], ['CEK', 'CE', 2], ['CEKNGO', 'CENGO', 1], ['CENAOMKGLF', 'CENAOMGLF', 1], ['CENK', 'CEN', 6], ['CENKG', 'CENG', 7], ['CFELKNGJDAOIH', 'CFELNGJDAOIH', 1], ['CFHKMNEJOILDAG', 'CFHMNEJOILDAG', 1], ['CFJNELGIAHODKM', 'CFJNELGIAHODM', 1], ['CFKGINJLHDMAE', 'CFGINJLHDMAE', 1], ['CFLABMK', 'CFLABM', 1], ['CFNHOKEGIJDMLA', 'CFNHOEGIJDMLA', 1], ['CGEDNIOAHFJKLM', 'CGEDNIOAHFJLM', 1], ['CGEJANKOMD', 'CGEJANOMD', 1], ['CGIDNFELHJKMAO', 'CGIDNFELHJMAO', 1], ['CGJENKDOAIHFL', 'CGJENDOAIHFL', 1], ['CGJENKOBLFAM', 'CGJENOBLFAM', 1], ['CGJKENO', 'CGJENO', 1], ['CGKEMNBJL', 'CGEMNBJL', 1], ['CGKFEONHJD', 'CGFEONHJD', 1], ['CGKOLEJDFNH', 'CGOLEJDFNH', 1], ['CGLOIAJMDNEHKF', 'CGLOIAJMDNEHF', 1], ['CGMIAOEHJDNLKF', 'CGMIAOEHJDNLF', 1], ['CGNMFLEIHADOKJ', 'CGNMFLEIHADOJ', 1], ['CHALDKEOJFGNI', 'CHALDEOJFGNI', 1], ['CHLIKAFMD', 'CHLIAFMD', 1], ['CHLKBMDFNE', 'CHLBMDFNE', 1], ['CHOGMKEIDFNJLA', 'CHOGMEIDFNJLA', 1], ['CIAJHGEODFKMLN', 'CIAJHGEODFMLN', 1], ['CIAJHMKNGLOFDE', 'CIAJHMNGLOFDE', 1], ['CIEJLKHDAGFO', 'CIEJLHDAGFO', 1], ['CIELOMGKDJNFHA', 'CIELOMGDJNFHA', 1], ['CIJEGKLANODH', 'CIJEGLANODH', 1], ['CINFLKEGHAJDOM', 'CINFLEGHAJDOM', 1], ['CJNAIFEDHMOLKG', 'CJNAIFEDHMOLG', 1], ['CJNFLKDGOH', 'CJNFLDGOH', 1], ['CJNKDFLI', 'CJNDFLI', 1], ['CJOLMFEDGINHKA', 'CJOLMFEDGINHA', 1], ['CK', 'C', 4], ['CKE', 'CE', 22], ['CKEBMG', 'CEBMG', 1], ['CKEDHONJLGF', 'CEDHONJLGF', 1], ['CKEIFLHDNGJO', 'CEIFLHDNGJO', 1], ['CKEN', 'CEN', 9], ['CKEOGN', 'CEOGN', 1], ['CKFADMEN', 'CFADMEN', 1], ['CKFBO', 'CFBO', 1], ['CKGEIJDLNOHF', 'CGEIJDLNOHF', 1], ['CKGNE', 'CGNE', 1], ['CKGNO', 'CGNO', 1], ['CKGOEN', 'CGOEN', 1], ['CKHALFEOBNGIM', 'CHALFEOBNGIM', 1], ['CKIDOJENLAFMHG', 'CIDOJENLAFMHG', 1], ['CKJDNEHGFOLI', 'CJDNEHGFOLI', 1], ['CKLE', 'CLE', 1], ['CKMJDE', 'CMJDE', 1], ['CKNBOEDJG', 'CNBOEDJG', 1], ['CKNE', 'CNE', 1], ['CKNEG', 'CNEG', 1], ['CKNGEO', 'CNGEO', 1], ['CKOGN', 'COGN', 1], ['CLJDBGHK', 'CLJDBGH', 1], ['CLJNHMGOFIEDAK', 'CLJNHMGOFIEDA', 1], ['CLMKOJNDFIEGAH', 'CLMOJNDFIEGAH', 1], ['CLMNJKO', 'CLMNJO', 1], ['CMEGOIANFDKJL', 'CMEGOIANFDJL', 1], ['CMELAKNFHODJIG', 'CMELANFHODJIG', 1], ['CMGJDKEAIFNHOL', 'CMGJDEAIFNHOL', 1], ['CMNEHFGOADJLK', 'CMNEHFGOADJL', 1], ['CNDOJIMLAGEFKH', 'CNDOJIMLAGEFH', 1], ['CNEJFHBODGK', 'CNEJFHBODG', 1], ['CNEKAG', 'CNEAG', 1], ['CNEKJD', 'CNEJD', 1], ['CNEKOJG', 'CNEOJG', 1], ['CNHLKJOGE', 'CNHLJOGE', 1], ['COEBHNGK', 'COEBHNG', 1], ['COIKJGELDNAFMH', 'COIJGELDNAFMH', 1], ['COKAHEDJFINLG', 'COAHEDJFINLG', 1], ['CONKAJMFGHLDI', 'CONAJMFGHLDI', 1], ['CONKE', 'CONE', 1], ['DAEFIHJMOGCNLK', 'DAEFIHJMOGCNL', 1], ['DCAEGJIMKHNLOF', 'DCAEGJIMHNLOF', 1], ['DCHLFONMJEKG', 'DCHLFONMJEG', 1], ['DCJIOLMKGANEHF', 'DCJIOLMGANEHF', 1], ['DHGLIFCMJOENKA', 'DHGLIFCMJOENA', 1], ['DLCK', 'DLC', 1], ['DLJCFKMOIHAE', 'DLJCFMOIHAE', 1], ['DMOCHGKNALFJE', 'DMOCHGNALFJE', 1], ['DNAHCLOFGIJEMK', 'DNAHCLOFGIJEM', 1], ['DNCHOJMAKEFG', 'DNCHOJMAEFG', 1], ['DNEMAJCIHOFGKL', 'DNEMAJCIHOFGL', 1], ['DNFJGIHMACOLKE', 'DNFJGIHMACOLE', 1], ['DNLHOIJMEGFCAK', 'DNLHOIJMEGFCA', 1], ['DOGENJAILCKHFM', 'DOGENJAILCHFM', 1], ['EAFNMOCJLIHGKD', 'EAFNMOCJLIHGD', 1], ['EAMCK', 'EAMC', 1], ['EAOHDICFKMLJG', 'EAOHDICFMLJG', 1], ['EBAMCNIK', 'EBAMCNI', 1], ['EBCKGHN', 'EBCGHN', 1], ['EBMCOKH', 'EBMCOH', 1], ['ECAOKHLBNFIG', 'ECAOHLBNFIG', 1], ['ECDLOMNIGJFAKH', 'ECDLOMNIGJFAH', 1], ['ECGFLAOMDJKHN', 'ECGFLAOMDJHN', 1], ['ECGNK', 'ECGN', 1], ['ECJMOKANIGLDHF', 'ECJMOANIGLDHF', 1], ['ECKGJON', 'ECGJON', 1], ['ECKNB', 'ECNB', 1], ['EDJNOLCMAGFKHI', 'EDJNOLCMAGFHI', 1], ['EFADJGCKILNOMH', 'EFADJGCILNOMH', 1], ['EFCKGILHODNMJA', 'EFCGILHODNMJA', 1], ['EFGIOANMLHCDJK', 'EFGIOANMLHCDJ', 1], ['EGJDOMCKHINFAL', 'EGJDOMCHINFAL', 1], ['EGMFICKDOJNA', 'EGMFICDOJNA', 1], ['EGMJOCHDINKFAL', 'EGMJOCHDINFAL', 1], ['EHOCJDGKILNMFA', 'EHOCJDGILNMFA', 1], ['EJAILHCODNKFMG', 'EJAILHCODNFMG', 1], ['EJCONDMALIKGFH', 'EJCONDMALIGFH', 1], ['ELGFANCBIHKM', 'ELGFANCBIHM', 1], ['ELJOACKINGM', 'ELJOACINGM', 1], ['EMCONKJ', 'EMCONJ', 1], ['ENCJGKBMO', 'ENCJGBMO', 1], ['ENCKBMDOJA', 'ENCBMDOJA', 1], ['ENFHLICAMGJODK', 'ENFHLICAMGJOD', 1], ['ENJGHCOKLAFDIM', 'ENJGHCOLAFDIM', 1], ['ENJLFMCIKHOGDA', 'ENJLFMCIHOGDA', 1], ['ENOMICAKG', 'ENOMICAG', 1], ['EOCJGADHLFKMIN', 'EOCJGADHLFMIN', 1], ['EOLDFMCGHJKN', 'EOLDFMCGHJN', 1], ['FCEOGMHKLJINAD', 'FCEOGMHLJINAD', 1], ['FGODECIHMLKAJN', 'FGODECIHMLAJN', 1], ['FICEDKONAGMHJL', 'FICEDONAGMHJL', 1], ['FIMLNDHGOEACKJ', 'FIMLNDHGOEACJ', 1], ['FINACGHOEKJ', 'FINACGHOEJ', 1], ['FNELOHCIJGAMKD', 'FNELOHCIJGAMD', 1], ['FNHLECDOMJKAGI', 'FNHLECDOMJAGI', 1], ['GCJDFNAOLEHKI', 'GCJDFNAOLEHI', 1], ['GCJKONDE', 'GCJONDE', 1], ['GDJLHBCNEOFK', 'GDJLHBCNEOF', 1], ['GDNHOACFIKEJM', 'GDNHOACFIEJM', 1], ['GECHOLNAIMFDJK', 'GECHOLNAIMFDJ', 1], ['GENOIACHMFDJLK', 'GENOIACHMFDJL', 1], ['GHAILFEDCMNKO', 'GHAILFEDCMNO', 1], ['GHOLCANDFKEIMJ', 'GHOLCANDFEIMJ', 1], ['GICDOHEMKANFJL', 'GICDOHEMANFJL', 1], ['GIDHNLJBECAK', 'GIDHNLJBECA', 1], ['GIMNOEADJFCKHL', 'GIMNOEADJFCHL', 1], ['GLJANEOMIHCFDK', 'GLJANEOMIHCFD', 1], ['GMNOCKEJ', 'GMNOCEJ', 1], ['GMOAJIBLCENK', 'GMOAJIBLCEN', 1], ['GNCKOBE', 'GNCOBE', 1], ['GNDMIAJCHFOELK', 'GNDMIAJCHFOEL', 1], ['GOCBKENMJ', 'GOCBENMJ', 1], ['HCELDMBAOGKN', 'HCELDMBAOGN', 1], ['HCKNDJLFGEIOMA', 'HCNDJLFGEIOMA', 1], ['HCLDEFNMKJIAGO', 'HCLDEFNMJIAGO', 1], ['HCMIEOLGKNAFDJ', 'HCMIEOLGNAFDJ', 1], ['HCNAJILBMEGFK', 'HCNAJILBMEGF', 1], ['HDCOLAEJGINFKM', 'HDCOLAEJGINFM', 1], ['HDONBLCGFKEJ', 'HDONBLCGFEJ', 1], ['HGEJNCIFMDKAOL', 'HGEJNCIFMDAOL', 1], ['HGIJEADLMCOFNK', 'HGIJEADLMCOFN', 1], ['HLNEIAOJFCDKM', 'HLNEIAOJFCDM', 1], ['HNFLECDOMJKAGI', 'HNFLECDOMJAGI', 1], ['HNMDAEJBCIOKL', 'HNMDAEJBCIOL', 1], ['HNOFECIJMLKAGD', 'HNOFECIJMLAGD', 1], ['ICAKMFONJH', 'ICAMFONJH', 1], ['IDEHNCJGMLKAOF', 'IDEHNCJGMLAOF', 1], ['IDEJFMAGOCNLHK', 'IDEJFMAGOCNLH', 1], ['IEGDNCLHMFKAJO', 'IEGDNCLHMFAJO', 1], ['IGEDNCLOMHKAFJ', 'IGEDNCLOMHAFJ', 1], ['IGEFNCLJMHKAOD', 'IGEFNCLJMHAOD', 1], ['IJEONCLHMFKADG', 'IJEONCLHMFADG', 1], ['IMCNEAGK', 'IMCNEAG', 1], ['INAJECHOMFKLGD', 'INAJECHOMFLGD', 1], ['INEFGCHJMLKAOD', 'INEFGCHJMLAOD', 1], ['INEOGCLHMDKAJF', 'INEOGCLHMDAJF', 1], ['INGDECHOMLKAJF', 'INGDECHOMLAJF', 1], ['INGFECHJMLKAOD', 'INGFECHJMLAOD', 1], ['INGOECHFMLKADJ', 'INGOECHFMLADJ', 1], ['IOEJNCLHMFKAGD', 'IOEJNCLHMFAGD', 1], ['JAOMDCGHENK', 'JAOMDCGHEN', 1], ['JCFHKOLMNDAE', 'JCFHOLMNDAE', 1], ['JCKGDNOE', 'JCGDNOE', 1], ['JCKHEAGFMNDLIO', 'JCHEAGFMNDLIO', 1], ['JCLMDKOAINEGFH', 'JCLMDOAINEGFH', 1], ['JCMAGNOKE', 'JCMAGNOE', 1], ['JCNKGDOE', 'JCNGDOE', 1], ['JFCDOMNAEHIGLK', 'JFCDOMNAEHIGL', 1], ['JGDHLCEMKAOFIN', 'JGDHLCEMAOFIN', 1], ['JHCLFIEGKDONA', 'JHCLFIEGDONA', 1], ['JICKHGODMFLA', 'JICHGODMFLA', 1], ['JIDHLACNFKGOME', 'JIDHLACNFGOME', 1], ['JLAIMNCDGFOEKH', 'JLAIMNCDGFOEH', 1], ['JLEAFCHGMONDIK', 'JLEAFCHGMONDI', 1], ['JMDAFCGHNIEOLK', 'JMDAFCGHNIEOL', 1], ['JMFGOLCHNEDIAK', 'JMFGOLCHNEDIA', 1], ['JNCEGHDKML', 'JNCEGHDML', 1], ['JNCIDOMFLGEHKA', 'JNCIDOMFLGEHA', 1], ['JNEGDHOCKFILAM', 'JNEGDHOCFILAM', 1], ['JOAHIGCFLEKNMD', 'JOAHIGCFLENMD', 1], ['JOIMCGKFEDANLH', 'JOIMCGFEDANLH', 1], ['LCFOGEMANDK', 'LCFOGEMAND', 1], ['LCHAEIMKDFOGNJ', 'LCHAEIMDFOGNJ', 1], ['LCKGMINHDJOFAE', 'LCGMINHDJOFAE', 1], ['LCNDOKMJ', 'LCNDOMJ', 1], ['LCOAEMIKFHJGND', 'LCOAEMIFHJGND', 1], ['LENOGCIFMDKAJH', 'LENOGCIFMDAJH', 1], ['LFMJGCHDEINOAK', 'LFMJGCHDEINOA', 1], ['LNDFGCIHMJKAOE', 'LNDFGCIHMJAOE', 1], ['LNEDGCFHMIKAOJ', 'LNEDGCFHMIAOJ', 1], ['LNEFGCHJMIKAOD', 'LNEFGCHJMIAOD', 1], ['LNEFGCHOMIKAJD', 'LNEFGCHOMIAJD', 1], ['LNGFECHJMIKAOD', 'LNGFECHJMIAOD', 1], ['LNGHECIJMDKAOF', 'LNGHECIJMDAOF', 1], ['LNGMIAOEHJCK', 'LNGMIAOEHJC', 1], ['LNODECIFMHKAGJ', 'LNODECIFMHAGJ', 1], ['LNOJECIFMHKADG', 'LNOJECIFMHADG', 1], ['LOHIJMACFNDGEK', 'LOHIJMACFNDGE', 1], ['MCDOKFJANEGH', 'MCDOFJANEGH', 1], ['MCGNLOIEKA', 'MCGNLOIEA', 1], ['MCHENFALJOIKGD', 'MCHENFALJOIGD', 1], ['MDCAFHKIJGNELO', 'MDCAFHIJGNELO', 1], ['MDCGKFIJAOHL', 'MDCGFIJAOHL', 1], ['MDCLHEJNGOAKI', 'MDCLHEJNGOAI', 1], ['MECABOKGN', 'MECABOGN', 1], ['MECHLIKDONGJFA', 'MECHLIDONGJFA', 1], ['MFCHEOKDGNLIAJ', 'MFCHEODGNLIAJ', 1], ['MNCELKHFOAIDJ', 'MNCELHFOAIDJ', 1], ['NACMOLHIGFDEJK', 'NACMOLHIGFDEJ', 1], ['NALBMICEK', 'NALBMICE', 1], ['NBCGIMEALK', 'NBCGIMEAL', 1], ['NCDJOKGE', 'NCDJOGE', 1], ['NCDKHGEJI', 'NCDHGEJI', 1], ['NCEKG', 'NCEG', 1], ['NCEKGO', 'NCEGO', 1], ['NCGKE', 'NCGE', 1], ['NCKDAEHFGJIOLM', 'NCDAEHFGJIOLM', 1], ['NCKEG', 'NCEG', 1], ['NCKOEG', 'NCOEG', 1], ['NCMIEDKOJGFA', 'NCMIEDOJGFA', 1], ['NCOEAJMIDGFLKH', 'NCOEAJMIDGFLH', 1], ['NDOHAFEJGMCLKI', 'NDOHAFEJGMCLI', 1], ['NFJILGDCHAEKMO', 'NFJILGDCHAEMO', 1], ['NGJAMDHEFICKLO', 'NGJAMDHEFICLO', 1], ['NHDOIFEMLJCGAK', 'NHDOIFEMLJCGA', 1], ['NIEMJGAFHLCDOK', 'NIEMJGAFHLCDO', 1], ['NIGHDAJMEOCFLK', 'NIGHDAJMEOCFL', 1], ['NJCMDLABFEHKO', 'NJCMDLABFEHO', 1], ['NJDHGICLOMEFAK', 'NJDHGICLOMEFA', 1], ['NJMLIAEFDHCGOK', 'NJMLIAEFDHCGO', 1], ['NLIHMGCEOFDJKA', 'NLIHMGCEOFDJA', 1], ['NLMIFGAJDHCEKO', 'NLMIFGAJDHCEO', 1], ['NOCIDMGLHJEFK', 'NOCIDMGLHJEF', 1], ['NOFALGDEIHCKMJ', 'NOFALGDEIHCMJ', 1], ['OAICNEKJ', 'OAICNEJ', 1], ['OAMFLHEJDGNCKI', 'OAMFLHEJDGNCI', 1], ['OCEDJAMKFN', 'OCEDJAMFN', 1], ['OCJKGMHIFLNDEA', 'OCJGMHIFLNDEA', 1], ['OCKDNGEJ', 'OCDNGEJ', 1], ['ODNCAHGFIJMLKE', 'ODNCAHGFIJMLE', 1], ['OEAHLCJMDGFKIN', 'OEAHLCJMDGFIN', 1], ['OEDCGHIKMNLAJF', 'OEDCGHIMNLAJF', 1], ['OEMNBLGAHFCIDK', 'OEMNBLGAHFCID', 1], ['OGAHFDCJNKME', 'OGAHFDCJNME', 1], ['OGANDMCKLFEJIH', 'OGANDMCLFEJIH', 1], ['OGCNKE', 'OGCNE', 1], ['OGNCFIEAHLDMJK', 'OGNCFIEAHLDMJ', 1], ['OIHLGABMCKFN', 'OIHLGABMCFN', 1], ['OJACGHMLEDKIFN', 'OJACGHMLEDIFN', 1], ['OJCKGEN', 'OJCGEN', 1], ['ONCJDIEHLAGMKF', 'ONCJDIEHLAGMF', 1], ['ONFCHKJIALGDEM', 'ONFCHJIALGDEM', 1]]"
4,./data/civs/civs_subfolder/7626527863.csv,12,L,D,17,"[['DICHEFKJBGLA', 'DICHEFKJBGA', 1], ['DLEBCA', 'DEBCA', 1], ['FGJEIBHCDKLA', 'FGJEIBHCDKA', 1], ['GDCFEHKJBILA', 'GDCFEHKJBIA', 1], ['HBEDLAKFCIJG', 'HBEDAKFCIJG', 1], ['HDGLIABJEFKC', 'HDGIABJEFKC', 1], ['HDLAGJCBEIF', 'HDAGJCBEIF', 1], ['IBDLJAHGECKF', 'IBDJAHGECKF', 1], ['IBKEJDGLFCA', 'IBKEJDGFCA', 1], ['IDCJLBKA', 'IDCJBKA', 1], ['IGJCDEKHFBLA', 'IGJCDEKHFBA', 1], ['JGEDLHFIBCKA', 'JGEDHFIBCKA', 1], ['JGFIHDECLAKB', 'JGFIHDECAKB', 1], ['JIDEGFHLBCKA', 'JIDEGFHBCKA', 1], ['KDLGHJCIBEFA', 'KDGHJCIBEFA', 1], ['KGDJBIEFAHLC', 'KGDJBIEFAHC', 1], ['KJHDLBEGAFIC', 'KJHDBEGAFIC', 1]]"
5,./data/civs/civs_subfolder/35fbdb1f29.csv,3,C,A,35,"[['ABC', 'AB', 18], ['AC', 'A', 2], ['ACB', 'AB', 9], ['BAC', 'BA', 6]]"
6,./data/civs/civs_subfolder/02216240e9.csv,4,B,A,47,"[['ABCD', 'ACD', 3], ['ABD', 'AD', 2], ['ABDC', 'ADC', 7], ['ACDB', 'ACD', 12], ['ADB', 'AD', 2], ['ADBC', 'ADC', 1], ['ADCB', 'ADC', 2], ['CADB', 'CAD', 13], ['DAB', 'DA', 1], ['DABC', 'DAC', 1], ['DACB', 'DAC', 3]]"
7,./data/civs/civs_subfolder/8e20d5be40.csv,3,A,B,58,"[['BA', 'B', 1], ['BAC', 'BC', 56], ['CBA', 'CB', 1]]"
8,./data/civs/civs_subfolder/e288e8cba2.csv,4,B,C,54,"[['ACBD', 'ACD', 6], ['ADCB', 'ADC', 8], ['CABD', 'CAD', 19], ['CBAD', 'CAD', 15], ['CDAB', 'CDA', 2], ['CDBA', 'CDA', 1], ['DCAB', 'DCA', 2], ['DCBA', 'DCA', 1]]"
9,./data/civs/civs_subfolder/feb82581e0.csv,15,D,H,17,"[['IHCNDLFGAKEMOJB', 'IHCNLFGAKEMOJB', 1], ['JEFLCOHKAIDGNMB', 'JEFLCOHKAIGNMB', 1], ['JGEIAHLNBFDKOMC', 'JGEIAHLNBFKOMC', 1], ['LFBGEOIHAMCNKJD', 'LFBGEOIHAMCNKJ', 1], ['LFCHEOKGAIDMNJB', 'LFCHEOKGAIMNJB', 1], ['LHDFBOKIAGENMJC', 'LHFBOKIAGENMJC', 1], ['LMFOCJANBGEHKID', 'LMFOCJANBGEHKI', 1], ['MFIAKHBEOJNLGCD', 'MFIAKHBEOJNLGC', 1], ['MGCHBNLFAIDKOJE', 'MGCHBNLFAIKOJE', 1], ['MHCIEOFKALDGNJB', 'MHCIEOFKALGNJB', 1], ['NGEIBMKHAFDJOLC', 'NGEIBMKHAFJOLC', 1], ['NHDFCOIGAKEMLJB', 'NHFCOIGAKEMLJB', 1], ['NHDICOJGAFELMKB', 'NHICOJGAFELMKB', 1], ['NKFHCLGEAIDJMOB', 'NKFHCLGEAIJMOB', 1], ['OHDEAGBFC', 'OHEAGBFC', 1], ['OHEIDJMGAFBLNKC', 'OHEIJMGAFBLNKC', 1], ['OKCFEMIHAGDJNLB', 'OKCFEMIHAGJNLB', 1]]"
