,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,./data/civs/civs_subfolder/d5414f6a4f.csv,10,A,B,90,"[['ABCDJE', 'AB', 1], ['ACBJDFE', 'ACB', 1], ['ADBHCFIEJG', 'ADB', 1], ['ADBHEGICJF', 'ADB', 1], ['ADGBFCIEJH', 'ADGB', 1], ['AEBCDJF', 'AEB', 1], ['AEBCJDF', 'AEB', 1], ['AFBCJI', 'AFB', 1], ['AFECHBJG', 'AFECHB', 1], ['AFICBDHEJG', 'AFICB', 1], ['AHBFIJD', 'AHB', 1], ['AJCBDEGF', 'AJCB', 1], ['AJDICBHGFE', 'AJDICB', 1], ['BCJDEA', 'B', 1], ['BDAEHCIFJG', 'B', 1], ['BDAGCIHEJF', 'B', 1], ['BDAGFCIEJH', 'B', 1], ['BEDAFGHJI', 'B', 1], ['BFCDHAIEJG', 'B', 1], ['BFCHADIGJE', 'B', 1], ['BGADCHIEJF', 'B', 1], ['BGCIAFHDJE', 'B', 1], ['BHADCFGEJI', 'B', 1], ['BIDGHFACJE', 'B', 1], ['BJA', 'B', 3], ['BJACDE', 'B', 1], ['BJCAD', 'B', 1], ['BJCADEF', 'B', 1], ['BJCEADGF', 'B', 1], ['BJDAC', 'B', 1], ['BJDEAC', 'B', 1], ['CADBJ', 'CADB', 1], ['CBDFEAIHJG', 'CB', 1], ['CBEJDFGA', 'CB', 1], ['CDAEHBGFJI', 'CDAEHB', 1], ['CDBEFAJHIG', 'CDB', 1], ['CEABJD', 'CEAB', 1], ['CFABJDEG', 'CFAB', 1], ['CGABEFIDJH', 'CGAB', 1], ['CGADEBIHJF', 'CGADEB', 1], ['CJABD', 'CJAB', 1], ['CJEDBFGA', 'CJEDB', 1], ['DBAJC', 'DB', 1], ['DBCHAEIFJG', 'DB', 1], ['DBCHAIJE', 'DB', 1], ['DBCJEAF', 'DB', 1], ['DCEGHAJBIF', 'DCEGHAJB', 1], ['DCFIGAJEBH', 'DCFIGAJEB', 1], ['DEBACFJ', 'DEB', 1], ['DGCFBAHIJE', 'DGCFB', 1], ['DJABCE', 'DJAB', 1], ['DJACBE', 'DJACB', 1], ['DJBACE', 'DJB', 1], ['EBFIACGHJD', 'EB', 1], ['ECAGFDIBJH', 'ECAGFDIB', 1], ['ECBAHDJFGI', 'ECB', 1], ['EFCDGAIBJH', 'EFCDGAIB', 1], ['EFDBAJC', 'EFDB', 1], ['EHDBAJFGIC', 'EHDB', 1], ['FCBEGJHAID', 'FCB', 1], ['FDGACIEBJH', 'FDGACIEB', 1], ['FGDHEJBAIC', 'FGDHEJB', 1], ['GACBDFJEI', 'GACB', 1], ['GAEFDBJHC', 'GAEFDB', 1], ['GCBAFJHDIE', 'GCB', 1], ['GCDFAEBJ', 'GCDFAEB', 1], ['GFDBHAIEJC', 'GFDB', 1], ['HBDACEGJF', 'HB', 1], ['HBFEGDACI', 'HB', 1], ['HGACFEIBJD', 'HGACFEIB', 1], ['IBGEHACJF', 'IB', 1], ['JABC', 'JAB', 1], ['JBA', 'JB', 6], ['JBAC', 'JB', 2], ['JBACD', 'JB', 1], ['JBADC', 'JB', 1], ['JCABD', 'JCAB', 1], ['JCABDE', 'JCAB', 1], ['JCBA', 'JCB', 1], ['JCBDA', 'JCB', 1], ['JCEBDAF', 'JCEB', 1], ['JECADBF', 'JECADB', 1]]"
1,./data/civs/civs_subfolder/c8afa0c29e.csv,3,B,A,27,"[['AB', 'A', 1], ['ABC', 'A', 12], ['BAC', 'BA', 8], ['CAB', 'CA', 6]]"
2,./data/civs/civs_subfolder/f643d710f1.csv,3,A,C,50,"[['ACB', 'AC', 10], ['BCA', 'BC', 6], ['CA', 'C', 5], ['CAB', 'C', 21], ['CBA', 'C', 8]]"
3,./data/civs/civs_subfolder/a885d7c592.csv,6,C,B,83,"[['ABCEDF', 'AB', 1], ['ABDFE', 'AB', 1], ['ABFECD', 'AB', 1], ['ACBFED', 'ACB', 1], ['ACDFBE', 'ACDFB', 1], ['ACEDBF', 'ACEDB', 1], ['ACFBDE', 'ACFB', 1], ['ADBFEC', 'ADB', 1], ['ADEFBC', 'ADEFB', 2], ['ADFBCE', 'ADFB', 1], ['ADFCBE', 'ADFCB', 1], ['AEDBFC', 'AEDB', 1], ['AEFCBD', 'AEFCB', 1], ['AFEBDC', 'AFEB', 1], ['BADCFE', 'B', 1], ['BAECDF', 'B', 1], ['BAECFD', 'B', 1], ['BCDAEF', 'B', 1], ['BCDAFE', 'B', 1], ['BCDFEA', 'B', 2], ['BCEFA', 'B', 1], ['BCEFDA', 'B', 7], ['BCFA', 'B', 1], ['BCFAD', 'B', 1], ['BCFAED', 'B', 1], ['BCFEDA', 'B', 2], ['BDCEFA', 'B', 1], ['BDCFEA', 'B', 2], ['BDEAFC', 'B', 2], ['BDEFAC', 'B', 1], ['BDEFCA', 'B', 2], ['BDFAEC', 'B', 3], ['BDFCA', 'B', 1], ['BECAFD', 'B', 1], ['BEFADC', 'B', 1], ['BEFCDA', 'B', 1], ['BFA', 'B', 1], ['BFDAEC', 'B', 1], ['BFDECA', 'B', 1], ['CBDAFE', 'CB', 1], ['CBDFA', 'CB', 1], ['CBDFEA', 'CB', 2], ['CBEFDA', 'CB', 5], ['CBFADE', 'CB', 1], ['CBFDA', 'CB', 1], ['CDBFEA', 'CDB', 1], ['DABFEC', 'DAB', 1], ['DAEFBC', 'DAEFB', 1], ['DBEFCA', 'DB', 2], ['DBFAEC', 'DB', 1], ['DCEBA', 'DCEB', 1], ['DCEFBA', 'DCEFB', 1], ['DCFBEA', 'DCFB', 1], ['EBDFCA', 'EB', 3], ['ECDFBA', 'ECDFB', 3], ['EDBACF', 'EDB', 1], ['EDCFBA', 'EDCFB', 1], ['FBDCA', 'FB', 1], ['FCBDEA', 'FCB', 1]]"
4,./data/civs/civs_subfolder/ecfee6c155.csv,6,F,A,46,"[['ABECFD', 'A', 1], ['ACFB', 'A', 1], ['ACFBDE', 'A', 1], ['ADBFC', 'A', 1], ['ADECBF', 'A', 1], ['ADEFBC', 'A', 1], ['ADFBE', 'A', 1], ['AEDFBC', 'A', 1], ['AEFBCD', 'A', 1], ['AFCEBD', 'A', 1], ['BACFD', 'BA', 1], ['BCEFAD', 'BCEFA', 2], ['BDAFCE', 'BDA', 1], ['BDFAEC', 'BDFA', 1], ['BEAFCD', 'BEA', 1], ['BECFAD', 'BECFA', 1], ['BEDFAC', 'BEDFA', 1], ['BFAC', 'BFA', 1], ['CABFDE', 'CA', 1], ['CAEFBD', 'CA', 1], ['CAFBD', 'CA', 2], ['CBAEDF', 'CBA', 1], ['CBEADF', 'CBEA', 1], ['CEAFDB', 'CEA', 1], ['CFADB', 'CFA', 1], ['DBAECF', 'DBA', 1], ['DBFACE', 'DBFA', 1], ['DCFAEB', 'DCFA', 1], ['DEFACB', 'DEFA', 1], ['EADCBF', 'EA', 1], ['EBDAFC', 'EBDA', 1], ['EBFADC', 'EBFA', 1], ['ECBAFD', 'ECBA', 1], ['ECBFAD', 'ECBFA', 1], ['ECFABD', 'ECFA', 1], ['FABCED', 'FA', 1], ['FACBED', 'FA', 1], ['FADBCE', 'FA', 1], ['FBAEDC', 'FBA', 1], ['FCBADE', 'FCBA', 1], ['FCDAEB', 'FCDA', 1], ['FCEADB', 'FCEA', 1], ['FDACB', 'FDA', 1], ['FEBACD', 'FEBA', 1]]"
5,./data/civs/civs_subfolder/f314b32d2b.csv,9,I,A,46,"[['ABDEHIFCG', 'A', 1], ['ABDEIFC', 'A', 1], ['ABDFIEC', 'A', 1], ['ABFDIHCEG', 'A', 1], ['ABHGFCDE', 'A', 1], ['ACEIHGBDF', 'A', 1], ['ADBFIGCE', 'A', 1], ['ADCFIGBEH', 'A', 1], ['ADFICBGEH', 'A', 1], ['ADGHCFEBI', 'A', 1], ['ADHCIB', 'A', 1], ['AEGBIHDCF', 'A', 1], ['AEHIGDFBC', 'A', 1], ['AGBCIEFDH', 'A', 1], ['AGIHBC', 'A', 1], ['AGIHFBEDC', 'A', 1], ['AHCIEDGFB', 'A', 1], ['AI', 'A', 1], ['AIBC', 'A', 1], ['AIDBC', 'A', 1], ['AIEGFDCBH', 'A', 1], ['BCEFIGDAH', 'BCEFIGDA', 1], ['BDIFAHECG', 'BDIFA', 1], ['BEIGFDHAC', 'BEIGFDHA', 1], ['BFCEIGADH', 'BFCEIGA', 1], ['BHIGFCAED', 'BHIGFCA', 1], ['BIAEDHGC', 'BIA', 1], ['CADFHIBEG', 'CA', 1], ['CDBEIAF', 'CDBEIA', 1], ['CFADGIBEH', 'CFA', 1], ['CGIHEDAFB', 'CGIHEDA', 1], ['CIDEAB', 'CIDEA', 1], ['DBIFHCAEG', 'DBIFHCA', 1], ['DEBFGIAHC', 'DEBFGIA', 1], ['DEGIACBHF', 'DEGIA', 1], ['DEIBAFC', 'DEIBA', 1], ['DFBEIHACG', 'DFBEIHA', 1], ['DFGHBAEC', 'DFGHBA', 1], ['DFGIBAHEC', 'DFGIBA', 1], ['EACDIHBGF', 'EA', 1], ['EBFDIHCAG', 'EBFDIHCA', 1], ['GEBICAFHD', 'GEBICA', 1], ['HGBDCIAFE', 'HGBDCIA', 1], ['IDEFBAGHC', 'IDEFBA', 1], ['IFBGCADHE', 'IFBGCA', 1], ['IHBECGADF', 'IHBECGA', 1]]"
6,./data/civs/civs_subfolder/78aa1b237e.csv,8,A,C,42,"[['AGCDEBFH', 'AGC', 1], ['BACEDGFH', 'BAC', 1], ['BADFHECG', 'BADFHEC', 1], ['BAECGHFD', 'BAEC', 1], ['BAHCGFDE', 'BAHC', 1], ['BGCADFEH', 'BGC', 1], ['CABD', 'C', 2], ['CABDE', 'C', 1], ['CAGFBDEH', 'C', 1], ['CBA', 'C', 1], ['CBEGHDAF', 'C', 1], ['CDAEBHFG', 'C', 1], ['CDEFBGAH', 'C', 1], ['CEBDAFGH', 'C', 1], ['CFADEBHG', 'C', 1], ['DBECAGF', 'DBEC', 1], ['EACBHGDF', 'EAC', 1], ['EBDCAGFH', 'EBDC', 1], ['EDCABHGF', 'EDC', 1], ['EFCBDGAH', 'EFC', 1], ['EGDABCHF', 'EGDABC', 1], ['EHBGCDAF', 'EHBGC', 1], ['FABCGHDE', 'FABC', 1], ['FACBD', 'FAC', 1], ['FACDEGH', 'FAC', 1], ['FBDCAHEG', 'FBDC', 1], ['FDHACEBG', 'FDHAC', 1], ['FEDCGHBA', 'FEDC', 1], ['GBACDEHF', 'GBAC', 1], ['GBAHFECD', 'GBAHFEC', 1], ['GCABFED', 'GC', 1], ['GEDABFCH', 'GEDABFC', 1], ['GHEDBCFA', 'GHEDBC', 1], ['HACBED', 'HAC', 1], ['HACBEDFG', 'HAC', 1], ['HACDBE', 'HAC', 1], ['HACDBFEG', 'HAC', 1], ['HCAB', 'HC', 1], ['HCBDAGFE', 'HC', 1], ['HCDBA', 'HC', 1], ['HCDBAE', 'HC', 1]]"
7,./data/civs/civs_subfolder/ece3f7c6e4.csv,10,A,I,28,"[['ABFCDEIHGJ', 'ABFCDEI', 1], ['BDHFJGEICA', 'BDHFJGEI', 1], ['EFDAGHIBCJ', 'EFDAGHI', 1], ['EGFHCJDIBA', 'EGFHCJDI', 1], ['EIACGHJDBF', 'EI', 1], ['EIHBDAFJCG', 'EI', 1], ['FAEBICHGJD', 'FAEBI', 1], ['GFCJDIEABH', 'GFCJDI', 1], ['GHEAIDCJBF', 'GHEAI', 1], ['HADCJBIEGF', 'HADCJBI', 1], ['HAGCFBDIEJ', 'HAGCFBDI', 1], ['HFABICGDEJ', 'HFABI', 1], ['IAGBDEJFCH', 'I', 1], ['IBEDHCAGFJ', 'I', 1], ['IDBAHFEJCG', 'I', 1], ['IDGFEJHBCA', 'I', 1], ['IDHCAFJBEG', 'I', 1], ['IEGAHJFBDC', 'I', 1], ['IEHCFABDGJ', 'I', 1], ['IGECFAJHBD', 'I', 1], ['IGHDEAFCBJ', 'I', 1], ['IGJCDHEBAF', 'I', 1], ['IHGFBEADCJ', 'I', 1], ['JGACBDIFEH', 'JGACBDI', 1], ['JGACIDHBFE', 'JGACI', 1], ['JHFEBAIDCG', 'JHFEBAI', 1], ['JIABEGHCDF', 'JI', 1], ['JIFDBGHCAE', 'JI', 1]]"
8,./data/civs/civs_subfolder/96e3297785.csv,3,C,A,56,"[['ABC', 'A', 2], ['AC', 'A', 8], ['ACB', 'A', 42], ['BAC', 'BA', 3], ['CAB', 'CA', 1]]"
9,./data/civs/civs_subfolder/111e7187da.csv,8,C,G,59,"[['AGDB', 'AG', 1], ['BCGDF', 'BCG', 1], ['BHDEGCF', 'BHDEG', 1], ['CBEDGH', 'CBEDG', 1], ['CDFBGH', 'CDFBG', 1], ['CDFGB', 'CDFG', 1], ['CDGB', 'CDG', 1], ['CEGFBHD', 'CEG', 1], ['CGBDHEF', 'CG', 1], ['CGBFD', 'CG', 1], ['CGDB', 'CG', 1], ['CGEBD', 'CG', 1], ['DBEFCGH', 'DBEFCG', 1], ['DBFGHCE', 'DBFG', 1], ['DBHCEGF', 'DBHCEG', 1], ['DFCGEBH', 'DFCG', 1], ['DGEBHF', 'DG', 1], ['DGHECFB', 'DG', 1], ['DGHFCBE', 'DG', 1], ['EBFDCGH', 'EBFDCG', 1], ['EFGCHDB', 'EFG', 1], ['EGFDHCB', 'EG', 1], ['EGHBFCD', 'EG', 1], ['EHDCGFB', 'EHDCG', 1], ['EHDFGCB', 'EHDFG', 1], ['EHGBFCD', 'EHG', 1], ['EHGCBFD', 'EHG', 1], ['FBGCD', 'FBG', 1], ['FBGCEHD', 'FBG', 1], ['FDCBEGH', 'FDCBEG', 1], ['FDCGEBH', 'FDCG', 1], ['FDEBCGH', 'FDEBCG', 1], ['FEDGBHC', 'FEDG', 1], ['FEGCBHD', 'FEG', 1], ['FGDCEHB', 'FG', 1], ['FGEBCDH', 'FG', 1], ['FGEBCHD', 'FG', 2], ['FGHDCEB', 'FG', 1], ['GBADF', 'G', 1], ['GBECFDH', 'G', 1], ['GBEFCDH', 'G', 1], ['GBEFHDC', 'G', 1], ['GBFCHDE', 'G', 1], ['GBHCEDF', 'G', 1], ['GBHCEFD', 'G', 1], ['GCHBEFD', 'G', 1], ['GDCB', 'G', 1], ['GDEBHCF', 'G', 1], ['GDHBCEF', 'G', 1], ['GDHCFBE', 'G', 1], ['GEBCFHD', 'G', 1], ['GFABHD', 'G', 1], ['GHFCBED', 'G', 1], ['HCEGB', 'HCEG', 1], ['HEGFDCB', 'HEG', 1], ['HFBEGCD', 'HFBEG', 1], ['HFDCGEB', 'HFDCG', 1], ['HGCDEFB', 'HG', 1]]"
