,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,./data/civs/civs_subfolder/dfeb187823.csv,7,D,C,34,"[['ACBFGE', 'CABFGE', 1], ['ACDBGEF', 'CADBGEF', 1], ['BAC', 'CBA', 1], ['BCADE', 'CBADE', 1], ['BCDGA', 'CBDGA', 1], ['BCDGEFA', 'CBDGEFA', 1], ['BCFDEAG', 'CBFDEAG', 1], ['EACFBDG', 'CEAFBDG', 1], ['EAFCGBD', 'CEAFGBD', 1], ['ECABG', 'CEABG', 1], ['ECADFGB', 'CEADFGB', 1], ['ECBFADG', 'CEBFADG', 1], ['ECDAGFB', 'CEDAGFB', 3], ['FAGBCED', 'CFAGBED', 1], ['FBGCEDA', 'CFBGEDA', 2], ['FCDBGEA', 'CFDBGEA', 1], ['FCDGAB', 'CFDGAB', 1], ['GABCDFE', 'CGABDFE', 1], ['GABCFED', 'CGABFED', 1], ['GACDB', 'CGADB', 1], ['GAFCDEB', 'CGAFDEB', 1], ['GBCDFEA', 'CGBDFEA', 1], ['GBECADF', 'CGBEADF', 1], ['GBFECDA', 'CGBFEDA', 1], ['GCAFDBE', 'CGAFDBE', 1], ['GCBA', 'CGBA', 1], ['GCDBEAF', 'CGDBEAF', 1], ['GCDEFBA', 'CGDEFBA', 1], ['GCDFEAB', 'CGDFEAB', 1], ['GEBCFDA', 'CGEBFDA', 1], ['GECBDA', 'CGEBDA', 1]]"
1,./data/civs/civs_subfolder/8011641884.csv,23,D,F,14,"[['CPHMKNOGAJUSVQEIBWFDTLR', 'FCPHMKNOGAJUSVQEIBWDTLR', 1], ['CQFJKNMGBIASWTUPEVHDROL', 'FCQJKNMGBIASWTUPEVHDROL', 1], ['CQGNEPRMVFLSHOKBWTAIUJD', 'FCQGNEPRMVLSHOKBWTAIUJD', 1], ['GQCEOPTFANLSVRIDBWKHMJU', 'FGQCEOPTANLSVRIDBWKHMJU', 1], ['HLAGEMTFDIRSWKQJPOCBN', 'FHLAGEMTDIRSWKQJPOCBN', 1], ['HQBCGRNJAISTVPKFEWODLMU', 'FHQBCGRNJAISTVPKEWODLMU', 1], ['HWFAGBCDEI', 'FHWAGBCDEI', 1], ['INFDJQUHBMRTWOGLAVCEPKS', 'FINDJQUHBMRTWOGLAVCEPKS', 1], ['JOFHDRSGNLMTWPBECVAIQKU', 'FJOHDRSGNLMTWPBECVAIQKU', 1], ['JQBHIPTGALNSURMFCVDEKOW', 'FJQBHIPTGALNSURMCVDEKOW', 1], ['KMCHJQTAGNISWOFBEVPDRLU', 'FKMCHJQTAGNISWOBEVPDRLU', 1], ['LMGKFRUICJNTWQDHBVAEPOS', 'FLMGKRUICJNTWQDHBVAEPOS', 1], ['LQCIEKUHBMNSWOFJAGDRPT', 'FLQCIEKUHBMNSWOJAGDRPT', 1], ['RSCEFWIQAKBHNOPTMVJDGUL', 'FRSCEWIQAKBHNOPTMVJDGUL', 1]]"
2,./data/civs/civs_subfolder/6c95607c7b.csv,5,C,B,12,"[['ABDCE', 'BADCE', 1], ['AEBCD', 'BAECD', 1], ['DBCE', 'BDCE', 1], ['DBCEA', 'BDCEA', 1], ['DBEAC', 'BDEAC', 1], ['EAB', 'BEA', 4], ['EBDAC', 'BEDAC', 1], ['EBDCA', 'BEDCA', 2]]"
3,./data/civs/civs_subfolder/b50ceba68c.csv,3,C,B,2,"[['ABC', 'BAC', 2]]"
4,./data/civs/civs_subfolder/e3794bad55.csv,16,C,A,17,"[['EDJLMGPOFABCNKIH', 'AEDJLMGPOFBCNKIH', 1], ['FBAEIGDHLJCOPMNK', 'AFBEIGDHLJCOPMNK', 1], ['FKEAOINGBJHCMPD', 'AFKEOINGBJHCMPD', 1], ['GDHANICLJKFBMOEP', 'AGDHNICLJKFBMOEP', 1], ['GIEBAOMPCJHDFKNL', 'AGIEBOMPCJHDFKNL', 1], ['IAKEC', 'AIKEC', 1], ['KIBLAGECFDJH', 'AKIBLGECFDJH', 1], ['LJNAMFBKPCIGEHD', 'ALJNMFBKPCIGEHD', 1], ['LKBAOEGNDCJHIFMP', 'ALKBOEGNDCJHIFMP', 1], ['NDMAGILFECHBPKJO', 'ANDMGILFECHBPKJO', 1], ['NLEPKJMIGBACFHD', 'ANLEPKJMIGBCFHD', 1], ['OADLJCENMBIKPGHF', 'AODLJCENMBIKPGHF', 1], ['OINEBGKPAMHFLDCJ', 'AOINEBGKPMHFLDCJ', 1], ['PDIFANCOGLJKHBEM', 'APDIFNCOGLJKHBEM', 1], ['PHFAEKLNCOIBMJDG', 'APHFEKLNCOIBMJDG', 1], ['PIHAFKNMBJDCEGL', 'APIHFKNMBJDCEGL', 1], ['PKJEAHDGBFI', 'APKJEHDGBFI', 1]]"
5,./data/civs/civs_subfolder/b10def6f3a.csv,8,A,B,14,"[['CBFADEGH', 'BCFADEGH', 1], ['CDBFHEAG', 'BCDFHEAG', 1], ['CDHEBFGA', 'BCDHEFGA', 1], ['CEGBAFHD', 'BCEGAFHD', 1], ['DBHAEFGC', 'BDHAEFGC', 1], ['DCEGBFHA', 'BDCEGFHA', 1], ['DCGBAFE', 'BDCGAFE', 1], ['DFHGEBAC', 'BDFHGEAC', 1], ['EBHGCDFA', 'BEHGCDFA', 1], ['GCBEDFAH', 'BGCEDFAH', 1], ['GDHCEBAF', 'BGDHCEAF', 1], ['GFBDEHAC', 'BGFDEHAC', 1], ['HECBDFAG', 'BHECDFAG', 1], ['HGFDBCAE', 'BHGFDCAE', 1]]"
6,./data/civs/civs_subfolder/cc46406260.csv,7,G,C,40,"[['DAC', 'CDA', 1], ['EBC', 'CEB', 8], ['EC', 'CE', 1], ['ECA', 'CEA', 1], ['ECB', 'CEB', 9], ['FAC', 'CFA', 15], ['FCA', 'CFA', 5]]"
7,./data/civs/civs_subfolder/4ccd9e2030.csv,16,H,B,23,"[['CABPDEFGH', 'BCAPDEFGH', 1], ['CPGBDFMAJHEKLINO', 'BCPGDFMAJHEKLINO', 1], ['DGIBLPECFAHNKJMO', 'BDGILPECFAHNKJMO', 1], ['EPBICGDAHJF', 'BEPICGDAHJF', 1], ['FAJGNOBDCEMKHIL', 'BFAJGNODCEMKHIL', 1], ['FBCIPDGEAJMLKH', 'BFCIPDGEAJMLKH', 1], ['GEDFOPCJABLMKIHN', 'BGEDFOPCJALMKIHN', 1], ['GPBIOMAEDLNJFHK', 'BGPIOMAEDLNJFHK', 1], ['IBCHMOFGDALKNJEP', 'BICHMOFGDALKNJEP', 1], ['IBDOPCHEANGMFKL', 'BIDOPCHEANGMFKL', 1], ['ICEGOPBHDANMJFLK', 'BICEGOPHDANMJFLK', 1], ['IDBHLOFCANMJGEK', 'BIDHLOFCANMJGEK', 1], ['IDBJOPCFEANKLGHM', 'BIDJOPCFEANKLGHM', 1], ['IECFPOBGDAKMLHJN', 'BIECFPOGDAKMLHJN', 1], ['JEDIOPBGCAFKLHMN', 'BJEDIOPGCAFKLHMN', 1], ['JFEGNOBDCAKMHIP', 'BJFEGNODCAKMHIP', 1], ['KFIEOPCDBALMJGHN', 'BKFIEOPCDALMJGHN', 1], ['LDBHKMCFEAGNOIJP', 'BLDHKMCFEAGNOIJP', 1], ['LJOBAPEHCGFNKDIM', 'BLJOAPEHCGFNKDIM', 1], ['MCONIPAFDBGJKHEL', 'BMCONIPAFDGJKHEL', 1], ['NFBJLPCHDAIMEGO', 'BNFJLPCHDAIMEGO', 1], ['NIBHPCGDAEF', 'BNIHPCGDAEF', 1], ['PFBCDAE', 'BPFCDAE', 1]]"
8,./data/civs/civs_subfolder/30f43968a1.csv,7,C,A,132,"[['BAGC', 'ABGC', 1], ['BDFACG', 'ABDFCG', 1], ['BDGEACF', 'ABDGECF', 1], ['BEFACG', 'ABEFCG', 1], ['BEFDACG', 'ABEFDCG', 7], ['BEGDAC', 'ABEGDC', 3], ['BEGDACF', 'ABEGDCF', 2], ['BEGFACD', 'ABEGFCD', 1], ['BFDACG', 'ABFDCG', 1], ['BFDAG', 'ABFDG', 1], ['BFDEACG', 'ABFDECG', 3], ['BFDEAG', 'ABFDEG', 1], ['BFEDACG', 'ABFEDCG', 18], ['BFEGAC', 'ABFEGC', 1], ['BGA', 'ABG', 3], ['BGAC', 'ABGC', 6], ['BGAE', 'ABGE', 1], ['BGDAC', 'ABGDC', 3], ['BGEDACF', 'ABGEDCF', 1], ['BGFDACE', 'ABGFDCE', 1], ['DABCEGF', 'ADBCEGF', 1], ['DABGC', 'ADBGC', 1], ['DBEGAC', 'ADBEGC', 1], ['DEBAG', 'ADEBG', 1], ['DEFBACG', 'ADEFBCG', 1], ['DFAGEC', 'ADFGEC', 1], ['DGEBACF', 'ADGEBCF', 1], ['EBACGFD', 'AEBCGFD', 1], ['EBADGFC', 'AEBDGFC', 1], ['FABG', 'AFBG', 1], ['FAG', 'AFG', 1], ['FAGB', 'AFGB', 1], ['FBACGD', 'AFBCGD', 1], ['FBACGED', 'AFBCGED', 1], ['FDACGB', 'AFDCGB', 1], ['FDEACBG', 'AFDECBG', 1], ['FEABG', 'AFEBG', 1], ['FEADGB', 'AFEDGB', 1], ['FGACDEB', 'AFGCDEB', 1], ['GA', 'AG', 43], ['GAB', 'AGB', 7], ['GAEFB', 'AGEFB', 1], ['GBA', 'AGB', 2], ['GBADFEC', 'AGBDFEC', 1], ['GDFACB', 'AGDFCB', 1], ['GFBA', 'AGFB', 1]]"
9,./data/civs/civs_subfolder/43d1bd43a5.csv,5,C,B,11,"[['ABDEC', 'BADEC', 1], ['ABE', 'BAE', 1], ['DBAEC', 'BDAEC', 1], ['EAB', 'BEA', 3], ['EABDC', 'BEADC', 1], ['EADBC', 'BEADC', 1], ['EBA', 'BEA', 1], ['EBCA', 'BECA', 1], ['EBCAD', 'BECAD', 1]]"
