voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
45,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
46,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
47,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
48,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
49,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
50,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
51,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
52,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
53,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
54,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
55,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
56,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
57,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
58,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
59,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
60,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
61,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
62,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
63,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
64,Kamran BUTT (Alba),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
