voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Bill BOYD (SNP) Party (SNP),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),David SANSUM (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Ryan FORBES Scottish (Con) and Unionist,3,9
1,Bill BOYD (SNP) Party (SNP),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),David SANSUM (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Ryan FORBES Scottish (Con) and Unionist,3,9
2,Iain FORSYTH Independence for Scotland Party,Ryan FORBES Scottish (Con) and Unionist,Alex GRAHAM (LD) Focus Team,Shaun Alexander FRASER Scottish (Lab) Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,3,9
3,Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Bill BOYD (SNP) Party (SNP),Shaun Alexander FRASER Scottish (Lab) Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,3,9
4,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Bill BOYD (SNP) Party (SNP),Iain FORSYTH Independence for Scotland Party,Helen SMITH (Ind),David SANSUM (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Ryan FORBES Scottish (Con) and Unionist,3,9
5,Iain FORSYTH Independence for Scotland Party,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
6,Ryan FORBES Scottish (Con) and Unionist,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
7,Ryan FORBES Scottish (Con) and Unionist,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
8,Ryan FORBES Scottish (Con) and Unionist,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
9,Ryan FORBES Scottish (Con) and Unionist,Duncan MCDONALD (Ind),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
10,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),Ryan FORBES Scottish (Con) and Unionist,David SANSUM (Ind),Helen SMITH (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Bill BOYD (SNP) Party (SNP),3,9
11,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),Ryan FORBES Scottish (Con) and Unionist,David SANSUM (Ind),Helen SMITH (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Bill BOYD (SNP) Party (SNP),3,9
12,Ryan FORBES Scottish (Con) and Unionist,Shaun Alexander FRASER Scottish (Lab) Party,Duncan MCDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3,9
13,Ryan FORBES Scottish (Con) and Unionist,Shaun Alexander FRASER Scottish (Lab) Party,Duncan MCDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3,9
14,Ryan FORBES Scottish (Con) and Unionist,Shaun Alexander FRASER Scottish (Lab) Party,Duncan MCDONALD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3,9
15,Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),Helen SMITH (Ind),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,David SANSUM (Ind),Alex GRAHAM (LD) Focus Team,Iain FORSYTH Independence for Scotland Party,Ryan FORBES Scottish (Con) and Unionist,3,9
16,Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),skipped,skipped,skipped,skipped,skipped,3,9
17,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),Ryan FORBES Scottish (Con) and Unionist,Helen SMITH (Ind),skipped,skipped,skipped,skipped,skipped,3,9
18,Alex GRAHAM (LD) Focus Team,Iain FORSYTH Independence for Scotland Party,Bill BOYD (SNP) Party (SNP),Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,skipped,3,9
19,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Alex GRAHAM (LD) Focus Team,Iain FORSYTH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,3,9
20,Helen SMITH (Ind),Ryan FORBES Scottish (Con) and Unionist,Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
21,Helen SMITH (Ind),Ryan FORBES Scottish (Con) and Unionist,Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,3,9
22,Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),Shaun Alexander FRASER Scottish (Lab) Party,David SANSUM (Ind),Helen SMITH (Ind),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Ryan FORBES Scottish (Con) and Unionist,3,9
23,Bill BOYD (SNP) Party (SNP),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),David SANSUM (Ind),Helen SMITH (Ind),Iain FORSYTH Independence for Scotland Party,Shaun Alexander FRASER Scottish (Lab) Party,Ryan FORBES Scottish (Con) and Unionist,3,9
24,Bill BOYD (SNP) Party (SNP),Iain FORSYTH Independence for Scotland Party,Shaun Alexander FRASER Scottish (Lab) Party,Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,3,9
25,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Helen SMITH (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
26,Ryan FORBES Scottish (Con) and Unionist,Iain FORSYTH Independence for Scotland Party,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,skipped,3,9
27,Ryan FORBES Scottish (Con) and Unionist,Iain FORSYTH Independence for Scotland Party,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,skipped,3,9
28,Duncan MCDONALD (Ind),Ryan FORBES Scottish (Con) and Unionist,Alex GRAHAM (LD) Focus Team,Shaun Alexander FRASER Scottish (Lab) Party,David SANSUM (Ind),Helen SMITH (Ind),Iain FORSYTH Independence for Scotland Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Bill BOYD (SNP) Party (SNP),3,9
29,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Bill BOYD (SNP) Party (SNP),Shaun Alexander FRASER Scottish (Lab) Party,Duncan MCDONALD (Ind),David SANSUM (Ind),Alex GRAHAM (LD) Focus Team,skipped,skipped,skipped,3,9
30,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,Iain FORSYTH Independence for Scotland Party,skipped,skipped,skipped,skipped,3,9
31,Iain FORSYTH Independence for Scotland Party,Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Bill BOYD (SNP) Party (SNP),Ryan FORBES Scottish (Con) and Unionist,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,3,9
32,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Bill BOYD (SNP) Party (SNP),Iain FORSYTH Independence for Scotland Party,Helen SMITH (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Alex GRAHAM (LD) Focus Team,David SANSUM (Ind),skipped,skipped,3,9
33,Alex GRAHAM (LD) Focus Team,Bill BOYD (SNP) Party (SNP),Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,Ryan FORBES Scottish (Con) and Unionist,Iain FORSYTH Independence for Scotland Party,Duncan MCDONALD (Ind),Helen SMITH (Ind),David SANSUM (Ind),3,9
34,Shaun Alexander FRASER Scottish (Lab) Party,Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Iain FORSYTH Independence for Scotland Party,Helen SMITH (Ind),Ryan FORBES Scottish (Con) and Unionist,Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),David SANSUM (Ind),3,9
35,Bill BOYD (SNP) Party (SNP),Iain FORSYTH Independence for Scotland Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Duncan MCDONALD (Ind),Shaun Alexander FRASER Scottish (Lab) Party,David SANSUM (Ind),Ryan FORBES Scottish (Con) and Unionist,3,9
36,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,3,9
37,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,3,9
38,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,3,9
39,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Shaun Alexander FRASER Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,3,9
40,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
41,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
42,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
43,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
44,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
45,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,3,9
46,Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,skipped,skipped,3,9
47,Bill BOYD (SNP) Party (SNP),Duncan MCDONALD (Ind),Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,skipped,skipped,3,9
48,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),Iain FORSYTH Independence for Scotland Party,Ryan FORBES Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,3,9
49,Shaun Alexander FRASER Scottish (Lab) Party,Alex GRAHAM (LD) Focus Team,Duncan MCDONALD (Ind),David SANSUM (Ind),skipped,skipped,skipped,skipped,skipped,3,9
50,Ryan FORBES Scottish (Con) and Unionist,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Duncan MCDONALD (Ind),David SANSUM (Ind),Helen SMITH (Ind),skipped,skipped,skipped,skipped,3,9
51,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Iain FORSYTH Independence for Scotland Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,3,9
52,Bill BOYD (SNP) Party (SNP),Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Iain FORSYTH Independence for Scotland Party,Ryan MACKINTOSH (Grn) - Delivering for Our Community,skipped,skipped,skipped,skipped,3,9
53,Ryan MACKINTOSH (Grn) - Delivering for Our Community,Alex GRAHAM (LD) Focus Team,Helen SMITH (Ind),Duncan MCDONALD (Ind),Shaun Alexander FRASER Scottish (Lab) Party,Bill BOYD (SNP) Party (SNP),David SANSUM (Ind),Iain FORSYTH Independence for Scotland Party,Ryan FORBES Scottish (Con) and Unionist,3,9
