voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Frank Stephen BURNS Independent,Archie MACDONALD Independent,GEORGE MURRAY Independent,Angus MCCORMACK Independent,Callum Ian MACMILLAN Independent,FRANCES MURRAY Scottish National Party (SNP),Rae MACKENZIE Scottish National Party (SNP),4
1,Callum Ian MACMILLAN Independent,Archie MACDONALD Independent,Angus MCCORMACK Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,4
2,FRANCES MURRAY Scottish National Party (SNP),Rae MACKENZIE Scottish National Party (SNP),Archie MACDONALD Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,4
3,FRANCES MURRAY Scottish National Party (SNP),Rae MACKENZIE Scottish National Party (SNP),Archie MACDONALD Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,4
4,Archie MACDONALD Independent,Frank Stephen BURNS Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,4
5,Rae MACKENZIE Scottish National Party (SNP),Frank Stephen BURNS Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,skipped,4
6,GEORGE MURRAY Independent,FRANCES MURRAY Scottish National Party (SNP),Callum Ian MACMILLAN Independent,Archie MACDONALD Independent,Frank Stephen BURNS Independent,Rae MACKENZIE Scottish National Party (SNP),Angus MCCORMACK Independent,4
7,Archie MACDONALD Independent,GEORGE MURRAY Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,skipped,4
8,Archie MACDONALD Independent,GEORGE MURRAY Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,skipped,4
9,Archie MACDONALD Independent,GEORGE MURRAY Independent,Angus MCCORMACK Independent,skipped,skipped,skipped,skipped,4
10,Angus MCCORMACK Independent,Frank Stephen BURNS Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,4
11,Angus MCCORMACK Independent,Frank Stephen BURNS Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,4
12,Angus MCCORMACK Independent,Frank Stephen BURNS Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,4
13,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
14,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
15,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
16,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
17,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
18,Archie MACDONALD Independent,Callum Ian MACMILLAN Independent,GEORGE MURRAY Independent,skipped,skipped,skipped,skipped,4
19,Angus MCCORMACK Independent,GEORGE MURRAY Independent,Rae MACKENZIE Scottish National Party (SNP),FRANCES MURRAY Scottish National Party (SNP),Archie MACDONALD Independent,Frank Stephen BURNS Independent,Callum Ian MACMILLAN Independent,4
20,Callum Ian MACMILLAN Independent,Rae MACKENZIE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
21,Callum Ian MACMILLAN Independent,Rae MACKENZIE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
22,Rae MACKENZIE Scottish National Party (SNP),GEORGE MURRAY Independent,Angus MCCORMACK Independent,FRANCES MURRAY Scottish National Party (SNP),skipped,skipped,skipped,4
23,Rae MACKENZIE Scottish National Party (SNP),GEORGE MURRAY Independent,Angus MCCORMACK Independent,FRANCES MURRAY Scottish National Party (SNP),skipped,skipped,skipped,4
24,Callum Ian MACMILLAN Independent,Archie MACDONALD Independent,Rae MACKENZIE Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
