Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-1 P-03,154843,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154844,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154845,ST LOUIS PARK W-1 P-03,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-03,154846,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154847,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154848,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154849,ST LOUIS PARK W-1 P-03,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154850,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154851,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154852,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154853,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154854,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154855,ST LOUIS PARK W-1 P-03,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154856,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154857,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154858,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154859,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154860,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154861,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154862,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154863,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154864,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154865,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154866,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154867,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-03,154868,ST LOUIS PARK W-1 P-03,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154869,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154870,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154871,ST LOUIS PARK W-1 P-02,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-02,154872,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154873,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154874,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154875,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154876,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154877,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154878,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154879,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154880,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154881,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154882,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154883,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154884,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154885,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154886,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154887,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154889,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154890,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154891,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154892,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154893,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154894,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154895,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154896,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154897,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154898,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154899,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154900,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154901,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154902,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154903,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154904,ST LOUIS PARK W-1 P-02,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-02,154905,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154906,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154907,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154908,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154909,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154910,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,154911,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154912,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154913,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154914,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154915,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154916,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154917,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154918,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154919,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154920,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154922,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154923,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154924,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154925,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154927,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154928,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154929,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154930,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154931,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,154932,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154933,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154934,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154935,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154936,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154937,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154938,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154939,ST LOUIS PARK W-1 P-02,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-02,154940,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154941,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154942,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154943,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154944,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154945,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154947,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154948,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,154949,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154950,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154951,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154952,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154953,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154954,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154955,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154956,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154957,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154958,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154959,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154960,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154961,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154962,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,154963,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154964,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154965,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154966,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154967,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154968,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154969,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154970,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154971,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154972,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154973,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154974,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,154975,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154976,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154977,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154978,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154979,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154980,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154981,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154982,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154983,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154984,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154985,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154986,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154988,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154989,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154990,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154991,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154992,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154993,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154994,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154995,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154996,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154997,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154998,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,154999,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155000,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155001,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155002,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155003,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155004,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155005,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155006,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155007,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155008,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155009,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155010,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155011,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,155012,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155013,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155014,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155015,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155016,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155017,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155018,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155019,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155020,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155021,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155022,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155023,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155024,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155025,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155026,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155027,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155028,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155029,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155030,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155031,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155032,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155033,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155034,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155035,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155036,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155038,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155039,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155040,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155041,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155042,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155043,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155044,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155046,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155047,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155048,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155049,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155050,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155051,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155052,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155053,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155054,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155055,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155056,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155057,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155058,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155059,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155060,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155061,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155062,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155063,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155064,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155065,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155066,ST LOUIS PARK W-1 P-02,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-02,155067,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155068,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155069,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155070,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155071,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155072,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155073,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155074,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155075,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155076,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155077,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155078,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155079,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155080,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155081,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155082,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155083,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155084,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155085,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155086,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155088,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
