voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
1,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
2,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
3,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
4,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
5,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
6,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
7,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
8,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
9,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
10,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
11,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
12,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
13,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
14,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
15,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
16,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
17,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
18,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
19,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
20,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
21,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
22,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
23,Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,3
24,Peter Jonathan HORTON (LD),Margo HOWE (SNP),skipped,skipped,skipped,3
25,Peter Jonathan HORTON (LD),Margo HOWE (SNP),skipped,skipped,skipped,3
26,Peter Jonathan HORTON (LD),Margo HOWE (SNP),skipped,skipped,skipped,3
27,Peter Jonathan HORTON (LD),Margo HOWE (SNP),skipped,skipped,skipped,3
28,Peter Jonathan HORTON (LD),Margo HOWE (SNP),skipped,skipped,skipped,3
29,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
30,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
31,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
32,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
33,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
34,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
35,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
36,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,skipped,3
37,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),skipped,3
38,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),skipped,3
39,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Douglas ROSS (Con),3
40,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Douglas ROSS (Con),3
41,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Douglas ROSS (Con),3
42,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Douglas ROSS (Con),3
43,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Douglas ROSS (Con),3
44,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),Douglas ROSS (Con),Sean Murray MORTON (Lab),3
45,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Sean Murray MORTON (Lab),skipped,skipped,3
46,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Sean Murray MORTON (Lab),skipped,skipped,3
47,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Sean Murray MORTON (Lab),Anita Dawn MCDONALD (SNP),skipped,3
48,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Sean Murray MORTON (Lab),Anita Dawn MCDONALD (SNP),Douglas ROSS (Con),3
49,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Douglas ROSS (Con),skipped,skipped,3
50,Peter Jonathan HORTON (LD),Margo HOWE (SNP),Douglas ROSS (Con),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),3
51,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
52,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
53,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
54,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
55,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
56,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
57,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
58,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
59,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),skipped,skipped,skipped,3
60,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Margo HOWE (SNP),skipped,skipped,3
61,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Margo HOWE (SNP),skipped,skipped,3
62,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Margo HOWE (SNP),skipped,skipped,3
63,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Margo HOWE (SNP),skipped,skipped,3
64,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Margo HOWE (SNP),Douglas ROSS (Con),Sean Murray MORTON (Lab),3
65,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),skipped,skipped,3
66,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),skipped,skipped,3
67,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Sean Murray MORTON (Lab),Margo HOWE (SNP),Douglas ROSS (Con),3
68,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Douglas ROSS (Con),skipped,skipped,3
69,Peter Jonathan HORTON (LD),Anita Dawn MCDONALD (SNP),Douglas ROSS (Con),Sean Murray MORTON (Lab),Margo HOWE (SNP),3
70,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
71,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
72,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
73,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
74,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
75,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
76,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
77,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
78,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),skipped,skipped,skipped,3
79,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),Margo HOWE (SNP),skipped,skipped,3
80,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),Margo HOWE (SNP),skipped,skipped,3
81,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),Margo HOWE (SNP),skipped,skipped,3
82,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,3
83,Peter Jonathan HORTON (LD),Sean Murray MORTON (Lab),Margo HOWE (SNP),Anita Dawn MCDONALD (SNP),skipped,3
