voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
3,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
24,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
25,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
26,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
27,Ann BELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
28,Ann BELL (LD),MICHAEL WATT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
29,Ann BELL (LD),MICHAEL WATT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,Ann BELL (LD),MICHAEL WATT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,Ann BELL (LD),MICHAEL WATT (Ind),Charles Cummin BUCHAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,Ann BELL (LD),MICHAEL WATT (Ind),Charles Cummin BUCHAN (SNP),David DONN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
