voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Grn,SNP,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
3,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,LD,Con,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
24,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
25,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
26,SNP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
27,Lab,Lab,LD,Martin John WILLCOCKS  (UNKNOWN),Con,Grn,skipped,skipped,skipped,skipped,4,10
28,SNP,SNP,Grn,Alba,Lab,Lab,LD,Martin John WILLCOCKS  (UNKNOWN),Con,SFP,4,10
29,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
33,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
34,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
35,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
36,LD,Lab,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
37,SNP,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,4,10
38,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
39,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
40,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
41,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
42,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
43,LD,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
44,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
45,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
46,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
47,SNP,SNP,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
48,SNP,SNP,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
49,SNP,Martin John WILLCOCKS  (UNKNOWN),SNP,Grn,Alba,SFP,LD,Lab,Lab,Con,4,10
50,Lab,LD,SNP,SNP,Lab,Grn,Martin John WILLCOCKS  (UNKNOWN),Con,Alba,SFP,4,10
51,LD,Lab,SFP,Grn,SNP,SNP,Lab,Con,Alba,Martin John WILLCOCKS  (UNKNOWN),4,10
52,Alba,SNP,SNP,LD,Grn,Lab,Lab,skipped,skipped,skipped,4,10
53,SNP,SNP,Grn,SFP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,4,10
54,SNP,SNP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,4,10
55,SNP,SNP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,4,10
56,SNP,SNP,Grn,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
57,SNP,SNP,Grn,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
58,SNP,SNP,Grn,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
59,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
60,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
61,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
62,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
63,Lab,LD,Lab,SNP,SNP,Grn,SFP,Con,Alba,Martin John WILLCOCKS  (UNKNOWN),4,10
64,Martin John WILLCOCKS  (UNKNOWN),SFP,Lab,Lab,Con,LD,skipped,skipped,skipped,skipped,4,10
65,Con,LD,Lab,Lab,SFP,Martin John WILLCOCKS  (UNKNOWN),SNP,SNP,Grn,Alba,4,10
66,LD,Lab,SNP,Grn,SNP,Lab,skipped,skipped,skipped,skipped,4,10
67,Martin John WILLCOCKS  (UNKNOWN),Grn,Lab,Lab,LD,SNP,skipped,skipped,skipped,skipped,4,10
68,Grn,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),LD,Lab,Lab,skipped,skipped,skipped,4,10
69,SNP,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
70,SNP,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
71,Lab,Lab,SNP,Con,LD,SNP,skipped,skipped,skipped,skipped,4,10
72,LD,Grn,Lab,SNP,SNP,SFP,Con,Alba,Martin John WILLCOCKS  (UNKNOWN),Lab,4,10
73,SNP,SNP,Grn,Martin John WILLCOCKS  (UNKNOWN),SFP,LD,Alba,Lab,Lab,Con,4,10
74,Grn,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
75,Grn,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
76,Grn,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
77,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
78,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
79,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
80,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
81,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
82,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
83,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
84,LD,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
85,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
86,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
87,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
88,Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
89,Martin John WILLCOCKS  (UNKNOWN),Lab,SNP,LD,Con,Lab,Grn,SNP,Alba,SFP,4,10
90,Martin John WILLCOCKS  (UNKNOWN),Lab,Lab,SNP,SNP,Con,Alba,LD,Grn,SFP,4,10
91,Lab,Lab,Con,SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,10
92,Martin John WILLCOCKS  (UNKNOWN),LD,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
93,Martin John WILLCOCKS  (UNKNOWN),LD,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
94,Lab,Lab,LD,Con,SNP,SNP,Grn,SFP,Alba,Martin John WILLCOCKS  (UNKNOWN),4,10
95,LD,Martin John WILLCOCKS  (UNKNOWN),Alba,Lab,Lab,skipped,skipped,skipped,skipped,skipped,4,10
96,SNP,SNP,LD,Lab,Grn,skipped,skipped,skipped,skipped,skipped,4,10
97,SNP,Grn,LD,Lab,Lab,skipped,skipped,skipped,skipped,skipped,4,10
98,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
99,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
100,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
101,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
102,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
103,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
104,Lab,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
105,Lab,Lab,LD,Con,Martin John WILLCOCKS  (UNKNOWN),SFP,skipped,skipped,skipped,skipped,4,10
106,Lab,Lab,LD,Con,Martin John WILLCOCKS  (UNKNOWN),SFP,skipped,skipped,skipped,skipped,4,10
107,SNP,Grn,Martin John WILLCOCKS  (UNKNOWN),SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,10
108,Lab,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
109,Lab,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
110,SNP,SNP,Grn,Alba,LD,skipped,skipped,skipped,skipped,skipped,4,10
111,LD,SNP,SNP,Lab,Lab,Con,Martin John WILLCOCKS  (UNKNOWN),SFP,Grn,Alba,4,10
112,Grn,Con,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
113,Grn,SNP,SNP,Lab,LD,Lab,skipped,skipped,skipped,skipped,4,10
114,Grn,SNP,SNP,Lab,LD,Lab,skipped,skipped,skipped,skipped,4,10
115,Grn,SNP,SNP,Lab,LD,Lab,skipped,skipped,skipped,skipped,4,10
116,Martin John WILLCOCKS  (UNKNOWN),SNP,Grn,SNP,LD,skipped,skipped,skipped,skipped,skipped,4,10
117,LD,Lab,Con,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
118,LD,Lab,Con,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,4,10
119,Lab,Lab,SFP,Martin John WILLCOCKS  (UNKNOWN),Alba,skipped,skipped,skipped,skipped,skipped,4,10
120,SNP,Lab,SNP,LD,Lab,Grn,SFP,Alba,Con,Martin John WILLCOCKS  (UNKNOWN),4,10
121,Martin John WILLCOCKS  (UNKNOWN),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
122,Martin John WILLCOCKS  (UNKNOWN),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
123,Martin John WILLCOCKS  (UNKNOWN),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
124,Martin John WILLCOCKS  (UNKNOWN),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
125,SFP,Alba,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
126,SFP,SNP,Martin John WILLCOCKS  (UNKNOWN),Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
127,SNP,LD,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
128,SNP,LD,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
129,SNP,LD,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
130,SNP,SNP,Lab,Lab,Grn,LD,Alba,SFP,Martin John WILLCOCKS  (UNKNOWN),Con,4,10
131,SNP,SNP,Lab,Lab,Grn,LD,Alba,SFP,Martin John WILLCOCKS  (UNKNOWN),Con,4,10
132,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
133,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
134,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
135,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
136,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
137,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
138,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
139,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
140,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
141,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
142,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
143,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
144,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
145,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
146,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
147,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
148,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
149,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
150,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
151,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
152,SNP,SNP,Martin John WILLCOCKS  (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
