8 4
61 1 0
15 1 2 0
2 1 2 3 0
1 1 2 3 6 0
1 1 2 3 6 7 8 5 4 0
1 1 2 4 6 0
1 1 2 4 6 3 8 5 7 0
4 1 2 6 0
8 1 2 6 3 0
1 1 2 6 3 8 7 4 5 0
1 1 2 6 4 3 8 7 5 0
3 1 3 0
1 1 3 2 0
1 1 3 5 0
4 1 3 6 0
1 1 3 6 2 0
1 1 3 6 2 4 5 7 8 0
1 1 3 6 5 8 7 4 2 0
1 1 3 7 0
1 1 3 7 5 0
11 1 4 0
5 1 4 2 0
1 1 4 2 3 6 8 5 7 0
1 1 4 2 6 3 0
1 1 4 3 6 5 7 8 0
1 1 4 3 8 6 2 7 5 0
3 1 4 5 0
2 1 4 5 3 0
3 1 4 5 7 8 3 6 2 0
1 1 4 5 8 7 0
3 1 4 6 0
1 1 4 6 3 0
1 1 4 6 3 8 7 5 2 0
1 1 4 6 5 7 8 3 0
1 1 4 7 5 3 8 6 0
1 1 4 7 6 3 8 5 2 0
1 1 4 8 5 0
1 1 4 8 6 0
1 1 5 0
2 1 5 2 0
2 1 5 3 0
2 1 5 4 0
1 1 5 4 6 0
1 1 5 4 7 0
2 1 5 6 0
1 1 5 6 2 4 7 8 3 0
1 1 5 6 3 8 4 7 0
1 1 5 6 7 0
1 1 5 6 7 3 4 8 2 0
9 1 5 7 0
1 1 5 7 6 4 8 3 0
3 1 5 7 8 0
1 1 5 7 8 3 6 2 4 0
1 1 5 7 8 4 2 6 3 0
1 1 5 7 8 4 3 6 2 0
1 1 5 7 8 4 6 3 2 0
5 1 5 8 0
1 1 5 8 4 7 3 6 2 0
2 1 5 8 7 0
8 1 6 0
3 1 6 2 0
2 1 6 2 3 0
24 1 6 3 0
4 1 6 3 2 0
4 1 6 3 4 0
1 1 6 3 4 5 7 2 8 0
2 1 6 3 7 0
1 1 6 3 8 2 7 5 4 0
1 1 6 3 8 7 5 0
2 1 6 4 0
1 1 6 4 3 2 7 5 8 0
1 1 6 4 8 0
1 1 6 4 8 3 5 7 0
1 1 6 5 0
1 1 6 5 4 7 0
2 1 6 8 0
8 1 7 0
1 1 7 2 0
1 1 7 4 6 3 8 5 0
3 1 7 5 0
1 1 7 5 2 4 6 8 3 0
1 1 7 5 4 0
1 1 7 5 8 0
1 1 7 5 8 2 0
1 1 7 5 8 4 0
1 1 7 6 5 8 3 4 2 0
1 1 7 8 0
1 1 7 8 5 0
1 1 7 8 5 4 0
1 1 7 8 5 6 3 2 4 0
2 1 8 0
1 1 8 3 6 4 5 7 2 0
1 1 8 4 0
1 1 8 5 0
1 1 8 5 4 7 3 6 2 0
1 1 8 6 0
2 1 8 7 0
1 1 8 7 5 0
1 1 8 7 5 6 4 3 2 0
1 1 8 7 6 0
120 2 0
48 2 1 0
3 2 1 3 0
4 2 1 3 6 0
5 2 1 4 0
1 2 1 4 5 7 8 6 3 0
1 2 1 4 7 5 8 6 3 0
1 2 1 4 7 6 3 8 5 0
2 2 1 5 0
10 2 1 6 0
19 2 1 6 3 0
1 2 1 6 3 5 4 7 8 0
1 2 1 6 3 8 7 4 5 0
1 2 1 6 4 3 8 7 5 0
2 2 1 7 0
10 2 3 0
3 2 3 1 0
1 2 3 1 4 6 8 7 5 0
2 2 3 4 6 0
13 2 3 6 0
3 2 3 6 1 0
1 2 3 6 1 4 5 8 7 0
1 2 3 6 1 4 8 7 5 0
2 2 3 6 4 0
1 2 3 6 4 1 0
1 2 3 6 4 1 7 0
1 2 3 7 6 5 8 4 1 0
1 2 3 7 8 5 0
1 2 3 8 5 0
4 2 4 0
6 2 4 1 0
1 2 4 1 7 6 0
2 2 4 3 0
1 2 4 5 7 8 1 6 3 0
1 2 4 6 0
2 2 5 0
2 2 5 7 0
1 2 5 7 8 4 6 3 1 0
1 2 5 8 0
18 2 6 0
9 2 6 1 0
4 2 6 1 3 0
1 2 6 1 3 4 7 8 5 0
1 2 6 1 4 3 0
97 2 6 3 0
26 2 6 3 1 0
1 2 6 3 1 4 0
2 2 6 3 1 4 5 7 8 0
2 2 6 3 1 4 5 8 7 0
2 2 6 3 4 0
1 2 6 3 4 1 8 7 5 0
1 2 6 3 4 5 0
1 2 6 3 4 5 7 1 8 0
1 2 6 3 4 5 8 7 1 0
1 2 6 3 7 0
1 2 6 3 8 0
1 2 6 4 1 3 0
1 2 6 7 0
1 2 6 7 1 4 8 3 5 0
3 2 6 8 0
1 2 7 0
1 2 7 1 0
1 2 7 3 0
