voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
1,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
2,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
3,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
4,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
5,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
6,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
7,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
8,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
9,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
10,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
11,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
12,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
13,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
14,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
15,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
16,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
17,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
18,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
19,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
20,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
21,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
22,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
23,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
24,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
25,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
26,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
27,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
28,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
29,Shona MORRISON Scottish National Party (SNP),Dave BREMNER Scottish National Party (SNP),Donald John Craig CAMERON Scottish Liberal Democrats,Ben WILLIAMS Scottish Labour Party,Marc MACRAE Scottish Conservative and Unionist,3
