voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
3,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Grn,SNP,Clare FISHER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Grn,SNP,Clare FISHER (Ind),SNP,Dorothea MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
24,Grn,SNP,LD,Clare FISHER (Ind),Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),SNP,Lab,Con,LD,4,10
25,Grn,SNP,LD,LD,Lab,SNP,Clare FISHER (Ind),skipped,skipped,skipped,4,10
26,Grn,SNP,LD,SNP,LD,Lab,skipped,skipped,skipped,skipped,4,10
27,Grn,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
28,Grn,SNP,Lab,SNP,LD,Dorothea MORRISON (Ind),Clare FISHER (Ind),Christopher MCKINLAY (Ind),LD,Con,4,10
29,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
33,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
34,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
35,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
36,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
37,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
38,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
39,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
40,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
41,Grn,SNP,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
42,Grn,SNP,SNP,Clare FISHER (Ind),LD,Lab,LD,Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),Con,4,10
43,Grn,SNP,SNP,Clare FISHER (Ind),LD,Lab,LD,Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),Con,4,10
44,Grn,SNP,SNP,Clare FISHER (Ind),Lab,Christopher MCKINLAY (Ind),LD,LD,Dorothea MORRISON (Ind),Con,4,10
45,Grn,SNP,SNP,LD,LD,Clare FISHER (Ind),Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),Lab,Con,4,10
46,Grn,SNP,SNP,LD,LD,Lab,Clare FISHER (Ind),Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),Con,4,10
47,Grn,SNP,SNP,LD,LD,skipped,skipped,skipped,skipped,skipped,4,10
48,Grn,SNP,SNP,Christopher MCKINLAY (Ind),Clare FISHER (Ind),skipped,skipped,skipped,skipped,skipped,4,10
49,Grn,SNP,SNP,Dorothea MORRISON (Ind),Clare FISHER (Ind),Lab,LD,LD,Christopher MCKINLAY (Ind),Con,4,10
50,Grn,SNP,SNP,Con,Lab,skipped,skipped,skipped,skipped,skipped,4,10
51,Grn,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
52,Grn,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
53,Grn,SNP,SNP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
54,Grn,SNP,SNP,Lab,Clare FISHER (Ind),Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),LD,LD,Con,4,10
55,Grn,SNP,SNP,Lab,LD,LD,skipped,skipped,skipped,skipped,4,10
56,Grn,SNP,SNP,Lab,LD,LD,skipped,skipped,skipped,skipped,4,10
57,Grn,SNP,SNP,Lab,LD,LD,skipped,skipped,skipped,skipped,4,10
58,Grn,Clare FISHER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
59,Grn,Clare FISHER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
60,Grn,Clare FISHER (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
61,Grn,Clare FISHER (Ind),SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
62,Grn,Clare FISHER (Ind),LD,Christopher MCKINLAY (Ind),Lab,SNP,LD,Dorothea MORRISON (Ind),SNP,Con,4,10
63,Grn,Clare FISHER (Ind),LD,Lab,LD,Con,Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),skipped,skipped,4,10
64,Grn,Clare FISHER (Ind),LD,SNP,LD,SNP,Lab,Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),Con,4,10
65,Grn,Clare FISHER (Ind),Christopher MCKINLAY (Ind),Dorothea MORRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,10
