voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Linda BATTISON Independent,Veronica DAVIS Scottish Liberal Democrats,Kieron GREEN Independent,Kyle CAMPBELL-RENTON Independent,skipped,skipped,skipped,skipped,4
1,Luna MARTIN Scottish Greens - Think Global Act Local,Veronica DAVIS Scottish Liberal Democrats,Julie MCKENZIE Scottish National Party (SNP),Andrew VENNARD Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
2,Kyle CAMPBELL-RENTON Independent,Julie MCKENZIE Scottish National Party (SNP),Linda BATTISON Independent,skipped,skipped,skipped,skipped,skipped,4
3,Kieron GREEN Independent,Linda BATTISON Independent,Veronica DAVIS Scottish Liberal Democrats,Andrew VENNARD Scottish Conservative and Unionist,Kyle CAMPBELL-RENTON Independent,skipped,skipped,skipped,4
4,Luna MARTIN Scottish Greens - Think Global Act Local,Veronica DAVIS Scottish Liberal Democrats,Kyle CAMPBELL-RENTON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,4
5,Julie MCKENZIE Scottish National Party (SNP),Luna MARTIN Scottish Greens - Think Global Act Local,Linda BATTISON Independent,Angus FILES Alba Party for Independence,Veronica DAVIS Scottish Liberal Democrats,Kyle CAMPBELL-RENTON Independent,Kieron GREEN Independent,Andrew VENNARD Scottish Conservative and Unionist,4
6,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
7,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
8,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
9,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
10,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
11,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
12,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
13,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
14,Angus FILES Alba Party for Independence,Kyle CAMPBELL-RENTON Independent,Linda BATTISON Independent,Luna MARTIN Scottish Greens - Think Global Act Local,Kieron GREEN Independent,Veronica DAVIS Scottish Liberal Democrats,Andrew VENNARD Scottish Conservative and Unionist,Julie MCKENZIE Scottish National Party (SNP),4
15,Kyle CAMPBELL-RENTON Independent,Julie MCKENZIE Scottish National Party (SNP),Angus FILES Alba Party for Independence,Luna MARTIN Scottish Greens - Think Global Act Local,Kieron GREEN Independent,Veronica DAVIS Scottish Liberal Democrats,Linda BATTISON Independent,Andrew VENNARD Scottish Conservative and Unionist,4
16,Julie MCKENZIE Scottish National Party (SNP),Luna MARTIN Scottish Greens - Think Global Act Local,Veronica DAVIS Scottish Liberal Democrats,Angus FILES Alba Party for Independence,Kieron GREEN Independent,Linda BATTISON Independent,Kyle CAMPBELL-RENTON Independent,Andrew VENNARD Scottish Conservative and Unionist,4
17,Julie MCKENZIE Scottish National Party (SNP),Luna MARTIN Scottish Greens - Think Global Act Local,Kyle CAMPBELL-RENTON Independent,Kieron GREEN Independent,Veronica DAVIS Scottish Liberal Democrats,Angus FILES Alba Party for Independence,Linda BATTISON Independent,Andrew VENNARD Scottish Conservative and Unionist,4
18,Kyle CAMPBELL-RENTON Independent,Julie MCKENZIE Scottish National Party (SNP),Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
19,Kyle CAMPBELL-RENTON Independent,Julie MCKENZIE Scottish National Party (SNP),Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
20,Kyle CAMPBELL-RENTON Independent,Julie MCKENZIE Scottish National Party (SNP),Kieron GREEN Independent,skipped,skipped,skipped,skipped,skipped,4
