voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,George DARROCH Independent,skipped,skipped,skipped,skipped,3
1,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,George DARROCH Independent,skipped,skipped,skipped,skipped,3
2,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,George DARROCH Independent,skipped,skipped,skipped,skipped,3
3,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,George DARROCH Independent,skipped,skipped,skipped,skipped,3
4,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,George DARROCH Independent,skipped,skipped,skipped,skipped,3
5,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,3
6,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,3
7,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,3
8,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,3
9,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,3
10,Daniel HAMPSEY Scottish Conservative and Unionist,George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
11,Daniel HAMPSEY Scottish Conservative and Unionist,George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
12,Daniel HAMPSEY Scottish Conservative and Unionist,George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
13,Daniel HAMPSEY Scottish Conservative and Unionist,George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
14,Daniel HAMPSEY Scottish Conservative and Unionist,George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
15,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Susan WATLING Scottish Family Party,Gordon Graham MCKINVEN Independent,skipped,skipped,skipped,3
16,Audrey E FORREST Scottish National Party (SNP),Susan WATLING Scottish Family Party,Ross MORELAND Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
17,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,Susan WATLING Scottish Family Party,Kaitlin WALLACE Scottish Labour Party,Gordon Graham MCKINVEN Independent,Daniel HAMPSEY Scottish Conservative and Unionist,3
18,Audrey E FORREST Scottish National Party (SNP),George DARROCH Independent,Ross MORELAND Scottish Liberal Democrats,Susan WATLING Scottish Family Party,Kaitlin WALLACE Scottish Labour Party,Gordon Graham MCKINVEN Independent,Daniel HAMPSEY Scottish Conservative and Unionist,3
19,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
20,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
21,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
22,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
23,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
24,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
25,Audrey E FORREST Scottish National Party (SNP),Gordon Graham MCKINVEN Independent,Susan WATLING Scottish Family Party,skipped,skipped,skipped,skipped,3
