voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),John WATSON (Ind),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
1,Jim LYNCH (SNP),Willie HUME (SNP),Phyl Stuart MEYER (Grn),Colin KENNEDY (Ind),Donnie CAMPBELL ,John WATSON (Ind),Andrew KAIN (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),4,11
2,Willie HUME (SNP),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,John WATSON (Ind),Jamie MCGRIGOR (Ind),Jim LYNCH (SNP),Colin KENNEDY (Ind),Andrew KAIN (Ind),Amanda HAMPSEY (Con),4,11
3,Colin KENNEDY (Ind),Jim LYNCH (SNP),Willie HUME (SNP),Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4,11
4,Willie HUME (SNP),Phyl Stuart MEYER (Grn),Andrew KAIN (Ind),Jim LYNCH (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
5,Henry Drummond BOSWELL (LD),Colin KENNEDY (Ind),Gopi AGEER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
6,Amanda HAMPSEY (Con),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,4,11
7,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
8,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
9,Donnie CAMPBELL ,Willie HUME (SNP),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
10,Donnie CAMPBELL ,Willie HUME (SNP),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
11,Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),Phyl Stuart MEYER (Grn),Jim LYNCH (SNP),Willie HUME (SNP),4,11
12,Henry Drummond BOSWELL (LD),Colin KENNEDY (Ind),Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
13,Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
14,Jim LYNCH (SNP),Donnie CAMPBELL ,Colin KENNEDY (Ind),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Amanda HAMPSEY (Con),Willie HUME (SNP),Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),Phyl Stuart MEYER (Grn),John WATSON (Ind),4,11
15,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),Willie HUME (SNP),Jim LYNCH (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
16,Henry Drummond BOSWELL (LD),Jim LYNCH (SNP),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
17,Phyl Stuart MEYER (Grn),John WATSON (Ind),Jim LYNCH (SNP),Andrew KAIN (Ind),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
18,Jim LYNCH (SNP),Willie HUME (SNP),Jamie MCGRIGOR (Ind),John WATSON (Ind),Andrew KAIN (Ind),Colin KENNEDY (Ind),Donnie CAMPBELL ,Amanda HAMPSEY (Con),Gopi AGEER (Lab),Phyl Stuart MEYER (Grn),Henry Drummond BOSWELL (LD),4,11
19,John WATSON (Ind),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Gopi AGEER (Lab),Phyl Stuart MEYER (Grn),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),Willie HUME (SNP),Jim LYNCH (SNP),Jamie MCGRIGOR (Ind),4,11
20,Henry Drummond BOSWELL (LD),Amanda HAMPSEY (Con),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
21,Andrew KAIN (Ind),Gopi AGEER (Lab),Jamie MCGRIGOR (Ind),John WATSON (Ind),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Colin KENNEDY (Ind),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,4,11
22,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
23,Phyl Stuart MEYER (Grn),Willie HUME (SNP),Andrew KAIN (Ind),Jim LYNCH (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
24,Willie HUME (SNP),Jim LYNCH (SNP),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),Phyl Stuart MEYER (Grn),John WATSON (Ind),skipped,skipped,4,11
25,Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Jamie MCGRIGOR (Ind),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),John WATSON (Ind),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Jim LYNCH (SNP),4,11
26,Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
27,Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
28,Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
29,Amanda HAMPSEY (Con),Phyl Stuart MEYER (Grn),John WATSON (Ind),Jamie MCGRIGOR (Ind),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),skipped,skipped,4,11
30,Amanda HAMPSEY (Con),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
31,Amanda HAMPSEY (Con),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
32,Amanda HAMPSEY (Con),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
33,Amanda HAMPSEY (Con),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
34,Amanda HAMPSEY (Con),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
35,Willie HUME (SNP),Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),Colin KENNEDY (Ind),Amanda HAMPSEY (Con),4,11
36,Phyl Stuart MEYER (Grn),Jim LYNCH (SNP),Willie HUME (SNP),Andrew KAIN (Ind),Colin KENNEDY (Ind),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,4,11
37,Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),Jim LYNCH (SNP),Willie HUME (SNP),Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Andrew KAIN (Ind),Colin KENNEDY (Ind),John WATSON (Ind),4,11
38,Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
39,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),Henry Drummond BOSWELL (LD),Andrew KAIN (Ind),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4,11
40,Willie HUME (SNP),Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),John WATSON (Ind),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),Donnie CAMPBELL ,Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Amanda HAMPSEY (Con),4,11
41,Willie HUME (SNP),Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),John WATSON (Ind),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),Donnie CAMPBELL ,Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Amanda HAMPSEY (Con),4,11
42,Jamie MCGRIGOR (Ind),Jim LYNCH (SNP),Henry Drummond BOSWELL (LD),John WATSON (Ind),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),Willie HUME (SNP),Amanda HAMPSEY (Con),4,11
43,Amanda HAMPSEY (Con),Willie HUME (SNP),Phyl Stuart MEYER (Grn),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,11
44,Donnie CAMPBELL ,Colin KENNEDY (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
45,Donnie CAMPBELL ,Colin KENNEDY (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
46,Jamie MCGRIGOR (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
47,Colin KENNEDY (Ind),Andrew KAIN (Ind),Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
48,Phyl Stuart MEYER (Grn),Willie HUME (SNP),Henry Drummond BOSWELL (LD),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
49,Andrew KAIN (Ind),Colin KENNEDY (Ind),Jamie MCGRIGOR (Ind),John WATSON (Ind),Donnie CAMPBELL ,Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,4,11
50,Colin KENNEDY (Ind),Willie HUME (SNP),Jim LYNCH (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
51,Amanda HAMPSEY (Con),Donnie CAMPBELL ,Jamie MCGRIGOR (Ind),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
52,Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Jim LYNCH (SNP),Gopi AGEER (Lab),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,4,11
53,Phyl Stuart MEYER (Grn),Jim LYNCH (SNP),Willie HUME (SNP),Jamie MCGRIGOR (Ind),Donnie CAMPBELL ,Andrew KAIN (Ind),Colin KENNEDY (Ind),John WATSON (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Amanda HAMPSEY (Con),4,11
54,Donnie CAMPBELL ,Gopi AGEER (Lab),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
55,Jamie MCGRIGOR (Ind),Andrew KAIN (Ind),Colin KENNEDY (Ind),Donnie CAMPBELL ,John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
56,Jim LYNCH (SNP),Gopi AGEER (Lab),Willie HUME (SNP),Jamie MCGRIGOR (Ind),John WATSON (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),Donnie CAMPBELL ,Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),Amanda HAMPSEY (Con),4,11
57,Phyl Stuart MEYER (Grn),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
58,Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Amanda HAMPSEY (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
59,Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Amanda HAMPSEY (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
60,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
61,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
62,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
63,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
64,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
65,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
66,Andrew KAIN (Ind),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
67,Phyl Stuart MEYER (Grn),Donnie CAMPBELL ,Jim LYNCH (SNP),Willie HUME (SNP),Andrew KAIN (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Jamie MCGRIGOR (Ind),John WATSON (Ind),Colin KENNEDY (Ind),Amanda HAMPSEY (Con),4,11
68,Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Donnie CAMPBELL ,Amanda HAMPSEY (Con),Willie HUME (SNP),Andrew KAIN (Ind),Jim LYNCH (SNP),Jamie MCGRIGOR (Ind),skipped,skipped,skipped,4,11
69,Amanda HAMPSEY (Con),Donnie CAMPBELL ,Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,4,11
70,Amanda HAMPSEY (Con),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Jamie MCGRIGOR (Ind),John WATSON (Ind),Andrew KAIN (Ind),skipped,skipped,skipped,skipped,skipped,4,11
71,Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
72,Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
73,Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
74,Jim LYNCH (SNP),Willie HUME (SNP),Phyl Stuart MEYER (Grn),Andrew KAIN (Ind),Colin KENNEDY (Ind),John WATSON (Ind),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,4,11
75,Jim LYNCH (SNP),Willie HUME (SNP),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),Jamie MCGRIGOR (Ind),John WATSON (Ind),Colin KENNEDY (Ind),Andrew KAIN (Ind),Donnie CAMPBELL ,Amanda HAMPSEY (Con),4,11
76,Willie HUME (SNP),Andrew KAIN (Ind),Colin KENNEDY (Ind),Jim LYNCH (SNP),Jamie MCGRIGOR (Ind),Phyl Stuart MEYER (Grn),John WATSON (Ind),Amanda HAMPSEY (Con),Donnie CAMPBELL ,Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),4,11
77,Amanda HAMPSEY (Con),Andrew KAIN (Ind),Donnie CAMPBELL ,Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
78,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),Andrew KAIN (Ind),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
79,Amanda HAMPSEY (Con),Colin KENNEDY (Ind),Henry Drummond BOSWELL (LD),Gopi AGEER (Lab),Andrew KAIN (Ind),Phyl Stuart MEYER (Grn),Donnie CAMPBELL ,Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,4,11
80,Phyl Stuart MEYER (Grn),Donnie CAMPBELL ,Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
81,Phyl Stuart MEYER (Grn),Donnie CAMPBELL ,Willie HUME (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
82,Andrew KAIN (Ind),Willie HUME (SNP),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
83,Donnie CAMPBELL ,Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,11
84,Henry Drummond BOSWELL (LD),Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
85,Henry Drummond BOSWELL (LD),Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
86,Henry Drummond BOSWELL (LD),Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
87,Willie HUME (SNP),Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,11
88,Willie HUME (SNP),Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Gopi AGEER (Lab),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,11
89,Amanda HAMPSEY (Con),Jamie MCGRIGOR (Ind),Donnie CAMPBELL ,Andrew KAIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
90,Jamie MCGRIGOR (Ind),John WATSON (Ind),Amanda HAMPSEY (Con),Colin KENNEDY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
91,John WATSON (Ind),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
92,John WATSON (Ind),Jamie MCGRIGOR (Ind),Colin KENNEDY (Ind),Donnie CAMPBELL ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
93,Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
94,Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
95,Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
96,Jim LYNCH (SNP),Phyl Stuart MEYER (Grn),Willie HUME (SNP),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
97,Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
98,Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
99,Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
100,Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
101,Jamie MCGRIGOR (Ind),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
102,Colin KENNEDY (Ind),Phyl Stuart MEYER (Grn),Andrew KAIN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
103,Andrew KAIN (Ind),Henry Drummond BOSWELL (LD),Phyl Stuart MEYER (Grn),Colin KENNEDY (Ind),Donnie CAMPBELL ,Jamie MCGRIGOR (Ind),skipped,skipped,skipped,skipped,skipped,4,11
104,Donnie CAMPBELL ,Gopi AGEER (Lab),Amanda HAMPSEY (Con),Henry Drummond BOSWELL (LD),Jamie MCGRIGOR (Ind),John WATSON (Ind),skipped,skipped,skipped,skipped,skipped,4,11
