voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,George TURNBULL (Con),skipped,skipped,skipped,,4
1,George TURNBULL (Con),skipped,skipped,skipped,,4
2,George TURNBULL (Con),skipped,skipped,skipped,,4
3,George TURNBULL (Con),skipped,skipped,skipped,,4
4,George TURNBULL (Con),skipped,skipped,skipped,,4
5,George TURNBULL (Con),skipped,skipped,skipped,,4
6,George TURNBULL (Con),skipped,skipped,skipped,,4
7,George TURNBULL (Con),skipped,skipped,skipped,,4
8,George TURNBULL (Con),skipped,skipped,skipped,,4
9,George TURNBULL (Con),skipped,skipped,skipped,,4
10,George TURNBULL (Con),skipped,skipped,skipped,,4
11,George TURNBULL (Con),skipped,skipped,skipped,,4
12,George TURNBULL (Con),skipped,skipped,skipped,,4
13,George TURNBULL (Con),skipped,skipped,skipped,,4
14,George TURNBULL (Con),skipped,skipped,skipped,,4
15,George TURNBULL (Con),skipped,skipped,skipped,,4
16,George TURNBULL (Con),skipped,skipped,skipped,,4
17,George TURNBULL (Con),skipped,skipped,skipped,,4
18,George TURNBULL (Con),skipped,skipped,skipped,,4
19,George TURNBULL (Con),skipped,skipped,skipped,,4
20,George TURNBULL (Con),skipped,skipped,skipped,,4
21,George TURNBULL (Con),skipped,skipped,skipped,,4
22,George TURNBULL (Con),skipped,skipped,skipped,,4
23,George TURNBULL (Con),skipped,skipped,skipped,,4
24,George TURNBULL (Con),skipped,skipped,skipped,,4
25,George TURNBULL (Con),skipped,skipped,skipped,,4
26,George TURNBULL (Con),skipped,skipped,skipped,,4
27,George TURNBULL (Con),skipped,skipped,skipped,,4
28,George TURNBULL (Con),skipped,skipped,skipped,,4
29,George TURNBULL (Con),skipped,skipped,skipped,,4
30,George TURNBULL (Con),skipped,skipped,skipped,,4
31,George TURNBULL (Con),skipped,skipped,skipped,,4
32,George TURNBULL (Con),skipped,skipped,skipped,,4
33,George TURNBULL (Con),skipped,skipped,skipped,,4
34,George TURNBULL (Con),skipped,skipped,skipped,,4
35,George TURNBULL (Con),skipped,skipped,skipped,,4
36,George TURNBULL (Con),skipped,skipped,skipped,,4
37,George TURNBULL (Con),skipped,skipped,skipped,,4
38,George TURNBULL (Con),skipped,skipped,skipped,,4
39,George TURNBULL (Con),skipped,skipped,skipped,,4
40,George TURNBULL (Con),skipped,skipped,skipped,,4
41,George TURNBULL (Con),skipped,skipped,skipped,,4
42,George TURNBULL (Con),skipped,skipped,skipped,,4
43,George TURNBULL (Con),skipped,skipped,skipped,,4
44,George TURNBULL (Con),skipped,skipped,skipped,,4
45,George TURNBULL (Con),skipped,skipped,skipped,,4
46,George TURNBULL (Con),skipped,skipped,skipped,,4
47,George TURNBULL (Con),skipped,skipped,skipped,,4
48,George TURNBULL (Con),skipped,skipped,skipped,,4
49,George TURNBULL (Con),skipped,skipped,skipped,,4
50,George TURNBULL (Con),skipped,skipped,skipped,,4
51,George TURNBULL (Con),skipped,skipped,skipped,,4
52,George TURNBULL (Con),skipped,skipped,skipped,,4
