voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Euan STAINBANK Scottish Labour Party,Richard WILSON Independent,Sarah PATRICK Scottish Conservative and Unionist,Hunter THOMSON Scottish Green Party,3
1,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Euan STAINBANK Scottish Labour Party,Richard WILSON Independent,Sarah PATRICK Scottish Conservative and Unionist,Hunter THOMSON Scottish Green Party,3
2,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Euan STAINBANK Scottish Labour Party,Richard WILSON Independent,Sarah PATRICK Scottish Conservative and Unionist,Hunter THOMSON Scottish Green Party,3
3,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Euan STAINBANK Scottish Labour Party,Richard WILSON Independent,Sarah PATRICK Scottish Conservative and Unionist,Hunter THOMSON Scottish Green Party,3
4,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Richard WILSON Independent,Hunter THOMSON Scottish Green Party,skipped,skipped,3
5,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Richard WILSON Independent,Hunter THOMSON Scottish Green Party,skipped,skipped,3
6,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,Sarah PATRICK Scottish Conservative and Unionist,skipped,skipped,3
7,Lorna BINNIE Scottish National Party (SNP),Emma Lindsey RUSSELL Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,Sarah PATRICK Scottish Conservative and Unionist,skipped,skipped,3
8,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
9,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
10,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
11,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
12,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
13,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
14,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
15,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
16,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
17,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
18,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
19,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
20,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
21,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
22,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
23,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
24,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
25,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
26,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
27,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
28,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
29,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
30,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
31,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
32,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
33,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
34,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
35,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
36,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
37,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
38,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
39,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
40,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
41,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
42,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
43,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
44,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
45,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
46,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
47,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
48,Emma Lindsey RUSSELL Scottish National Party (SNP),Lorna BINNIE Scottish National Party (SNP),Hunter THOMSON Scottish Green Party,skipped,skipped,skipped,3
