voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
1,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
2,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
3,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
4,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
5,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
6,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
7,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
8,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
9,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
10,David AITCHISON Scottish Labour Party,Lynn MUNRO Scottish Conservative and Unionist,Ann RITCHIE Independent,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,3
11,David AITCHISON Scottish Labour Party,Ann RITCHIE Independent,Debra PICKERING Scottish Green Party,Lynn MUNRO Scottish Conservative and Unionist,Nicholas William PITTS Scottish Liberal Democrats,Stacey DEVINE Scottish National Party (SNP),3
12,Nicholas William PITTS Scottish Liberal Democrats,Stacey DEVINE Scottish National Party (SNP),Ann RITCHIE Independent,David AITCHISON Scottish Labour Party,Debra PICKERING Scottish Green Party,Lynn MUNRO Scottish Conservative and Unionist,3
13,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
14,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
15,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
16,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
17,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
18,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
19,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
20,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
21,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
22,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
23,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
24,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
25,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
26,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
27,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
28,Lynn MUNRO Scottish Conservative and Unionist,David AITCHISON Scottish Labour Party,Nicholas William PITTS Scottish Liberal Democrats,skipped,skipped,skipped,3
