voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
1,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
2,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
3,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
4,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
5,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
6,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
7,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
8,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
9,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
10,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
11,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
12,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
13,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
14,Gary BOUSE (SNP),Laura MURTAGH (SNP),Margaret ANSLOW (Lab),skipped,skipped,skipped,skipped,4,7
