voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Claire BROWN Scottish Conservative and Unionist,Rachel KIDD Scottish Green Party,Siobhan PATERSON Scottish Labour Party,Ian KENNEDY Independent,skipped,skipped,skipped,skipped,skipped,3
1,Austin REID Scottish Liberal Democrats,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,3
2,Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Rachel KIDD Scottish Green Party,Claire BROWN Scottish Conservative and Unionist,3
3,Claire BROWN Scottish Conservative and Unionist,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
4,Siobhan PATERSON Scottish Labour Party,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Austin REID Scottish Liberal Democrats,Claire BROWN Scottish Conservative and Unionist,Rachel KIDD Scottish Green Party,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),3
5,Jim ROBERTSON Scottish National Party (SNP),Colin TODD Alba Party for independence,Siobhan PATERSON Scottish Labour Party,Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,John MCLUCKIE Independent,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Claire BROWN Scottish Conservative and Unionist,3
6,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Colin TODD Alba Party for independence,Mark Andrew TUNNICLIFF Independent,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Claire BROWN Scottish Conservative and Unionist,Ian KENNEDY Independent,Austin REID Scottish Liberal Democrats,3
7,Siobhan PATERSON Scottish Labour Party,Claire BROWN Scottish Conservative and Unionist,Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,John MCLUCKIE Independent,Ian KENNEDY Independent,skipped,skipped,skipped,3
8,Claire BROWN Scottish Conservative and Unionist,Siobhan PATERSON Scottish Labour Party,John MCLUCKIE Independent,Ian KENNEDY Independent,Austin REID Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
9,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,skipped,skipped,skipped,3
10,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Claire BROWN Scottish Conservative and Unionist,Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,John MCLUCKIE Independent,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Colin TODD Alba Party for independence,3
11,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Colin TODD Alba Party for independence,Siobhan PATERSON Scottish Labour Party,John MCLUCKIE Independent,Ian KENNEDY Independent,Austin REID Scottish Liberal Democrats,skipped,skipped,3
12,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,John MCLUCKIE Independent,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,Claire BROWN Scottish Conservative and Unionist,Mark Andrew TUNNICLIFF Independent,3
13,Ian KENNEDY Independent,John MCLUCKIE Independent,Jim ROBERTSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Ian KENNEDY Independent,John MCLUCKIE Independent,Jim ROBERTSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Colin TODD Alba Party for independence,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Claire BROWN Scottish Conservative and Unionist,3
16,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,3
17,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,3
18,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,3
19,Colin TODD Alba Party for independence,Mark Andrew TUNNICLIFF Independent,Siobhan PATERSON Scottish Labour Party,Ian KENNEDY Independent,Claire BROWN Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
20,John MCLUCKIE Independent,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Claire BROWN Scottish Conservative and Unionist,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,Ian KENNEDY Independent,Rachel KIDD Scottish Green Party,Colin TODD Alba Party for independence,Siobhan PATERSON Scottish Labour Party,John MCLUCKIE Independent,3
22,John MCLUCKIE Independent,Ian KENNEDY Independent,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
23,John MCLUCKIE Independent,Ian KENNEDY Independent,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Claire BROWN Scottish Conservative and Unionist,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,John MCLUCKIE Independent,Rachel KIDD Scottish Green Party,Colin TODD Alba Party for independence,Mark Andrew TUNNICLIFF Independent,skipped,3
25,Claire BROWN Scottish Conservative and Unionist,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,John MCLUCKIE Independent,Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),3
26,Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,Austin REID Scottish Liberal Democrats,John MCLUCKIE Independent,Claire BROWN Scottish Conservative and Unionist,Rachel KIDD Scottish Green Party,Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),3
27,Siobhan PATERSON Scottish Labour Party,Ian KENNEDY Independent,Austin REID Scottish Liberal Democrats,Claire BROWN Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,3
28,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,Claire BROWN Scottish Conservative and Unionist,3
29,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Colin TODD Alba Party for independence,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Ian KENNEDY Independent,Claire BROWN Scottish Conservative and Unionist,3
30,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Jim ROBERTSON Scottish National Party (SNP),Austin REID Scottish Liberal Democrats,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
54,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
55,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
56,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
57,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
58,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
59,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
60,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
61,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
62,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
63,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
64,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
65,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,3
66,Austin REID Scottish Liberal Democrats,Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,Siobhan PATERSON Scottish Labour Party,Claire BROWN Scottish Conservative and Unionist,John MCLUCKIE Independent,Jim ROBERTSON Scottish National Party (SNP),Colin TODD Alba Party for independence,3
67,Siobhan PATERSON Scottish Labour Party,John MCLUCKIE Independent,Ian KENNEDY Independent,Jim ROBERTSON Scottish National Party (SNP),Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,Austin REID Scottish Liberal Democrats,Rachel KIDD Scottish Green Party,Claire BROWN Scottish Conservative and Unionist,3
68,Claire BROWN Scottish Conservative and Unionist,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Rachel KIDD Scottish Green Party,skipped,skipped,skipped,skipped,3
69,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,John MCLUCKIE Independent,Ian KENNEDY Independent,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,Claire BROWN Scottish Conservative and Unionist,3
70,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,John MCLUCKIE Independent,skipped,skipped,skipped,skipped,3
71,Claire BROWN Scottish Conservative and Unionist,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,skipped,skipped,skipped,3
72,Siobhan PATERSON Scottish Labour Party,Claire BROWN Scottish Conservative and Unionist,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),Colin TODD Alba Party for independence,3
73,Claire BROWN Scottish Conservative and Unionist,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,Rachel KIDD Scottish Green Party,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),3
74,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,Claire BROWN Scottish Conservative and Unionist,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),skipped,3
75,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Ian KENNEDY Independent,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Colin TODD Alba Party for independence,Claire BROWN Scottish Conservative and Unionist,Mark Andrew TUNNICLIFF Independent,3
76,Mark Andrew TUNNICLIFF Independent,Ian KENNEDY Independent,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
77,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,Jim ROBERTSON Scottish National Party (SNP),Ian KENNEDY Independent,Mark Andrew TUNNICLIFF Independent,skipped,skipped,skipped,skipped,3
78,Siobhan PATERSON Scottish Labour Party,Claire BROWN Scottish Conservative and Unionist,Austin REID Scottish Liberal Democrats,Jim ROBERTSON Scottish National Party (SNP),Ian KENNEDY Independent,John MCLUCKIE Independent,Rachel KIDD Scottish Green Party,Mark Andrew TUNNICLIFF Independent,Colin TODD Alba Party for independence,3
79,Claire BROWN Scottish Conservative and Unionist,Ian KENNEDY Independent,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Colin TODD Alba Party for independence,Jim ROBERTSON Scottish National Party (SNP),Rachel KIDD Scottish Green Party,3
80,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
81,Jim ROBERTSON Scottish National Party (SNP),Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,John MCLUCKIE Independent,Ian KENNEDY Independent,Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,skipped,skipped,3
82,Ian KENNEDY Independent,Siobhan PATERSON Scottish Labour Party,Jim ROBERTSON Scottish National Party (SNP),John MCLUCKIE Independent,Colin TODD Alba Party for independence,Rachel KIDD Scottish Green Party,Austin REID Scottish Liberal Democrats,Mark Andrew TUNNICLIFF Independent,Claire BROWN Scottish Conservative and Unionist,3
83,Claire BROWN Scottish Conservative and Unionist,John MCLUCKIE Independent,Mark Andrew TUNNICLIFF Independent,Ian KENNEDY Independent,Siobhan PATERSON Scottish Labour Party,Austin REID Scottish Liberal Democrats,Colin TODD Alba Party for independence,Rachel KIDD Scottish Green Party,Jim ROBERTSON Scottish National Party (SNP),3
84,Siobhan PATERSON Scottish Labour Party,Rachel KIDD Scottish Green Party,Ian KENNEDY Independent,Jim ROBERTSON Scottish National Party (SNP),Mark Andrew TUNNICLIFF Independent,John MCLUCKIE Independent,Austin REID Scottish Liberal Democrats,Claire BROWN Scottish Conservative and Unionist,Colin TODD Alba Party for independence,3
85,Claire BROWN Scottish Conservative and Unionist,Ian KENNEDY Independent,John MCLUCKIE Independent,Siobhan PATERSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
