,file_name,election_method,anomaly_type
119,./data/america/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,smith_plurality,strat_bury_deep
120,./data/america/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,smith_plurality,strat_bury_deep
121,./data/america/San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,smith_plurality,strat_bury_deep
122,./data/america/San Francisco/SanFrancisco_11052024_BoS_D5.csv,smith_plurality,strat_bury_deep
123,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,minimax,strat_bury_deep
124,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,smith_minimax,strat_bury_deep
125,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",Borda_PM,strat_compromise
126,./data/america/Alaska/Alaska_11052024_StateHouseD28.csv,Borda_PM,strat_compromise
127,./data/america/APA/APA 2008.csv,Borda_PM,strat_compromise
128,./data/america/APA/APA 2020 BOD race2.csv,Borda_PM,strat_compromise
129,./data/america/APA/APA 1999.csv,Borda_PM,strat_compromise
130,./data/america/APA/APA 2007.csv,Borda_PM,strat_compromise
131,./data/america/APA/APA 2021 President.csv,Borda_PM,strat_compromise
132,./data/america/APA/APA 2002.csv,Borda_PM,strat_compromise
133,./data/america/APA/APA 2005.csv,Borda_PM,strat_compromise
134,./data/america/APA/APA 2018 BOD race2.csv,Borda_PM,strat_compromise
135,./data/america/New York City/NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,Borda_PM,strat_compromise
136,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,Borda_PM,strat_compromise
137,./data/america/New York City/NewYorkCity_06222021_DEMMayorCitywide.csv,Borda_PM,strat_compromise
138,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,Borda_PM,strat_compromise
139,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,Borda_PM,strat_compromise
140,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,Borda_PM,strat_compromise
141,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,Borda_PM,strat_compromise
142,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentKings.csv,Borda_PM,strat_compromise
143,./data/america/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,Borda_PM,strat_compromise
144,./data/america/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,Borda_PM,strat_compromise
145,./data/america/Alameda County/Oakland_11052024_CityCouncil_AtLarge.csv,Borda_PM,strat_compromise
146,./data/america/Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,Borda_PM,strat_compromise
147,./data/america/Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,Borda_PM,strat_compromise
148,./data/america/Alameda County/Oakland_11082022_Mayor.csv,Borda_PM,strat_compromise
149,./data/america/Alameda County/Berkeley_11052024_Mayor.csv,Borda_PM,strat_compromise
150,./data/america/Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,Borda_PM,strat_compromise
151,./data/america/Alameda County/Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,Borda_PM,strat_compromise
152,./data/america/Alameda County/Oakland_11052024_CityCouncilD7.csv,Borda_PM,strat_compromise
153,./data/america/Alameda County/Oakland_11082016_SchoolDirectorDistrict3.csv,Borda_PM,strat_compromise
154,./data/america/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,Borda_PM,strat_compromise
155,./data/america/Alameda County/Berkeley_11082016_CityCouncilDistrict2.csv,Borda_PM,strat_compromise
156,"./data/america/Corvallis, OR/Corvallis_11082022_Mayor.csv",Borda_PM,strat_compromise
157,"./data/america/Pierce County, WA/PierceCounty_11042008_CountyAssessorTreasurer.csv",Borda_PM,strat_compromise
158,"./data/america/Pierce County, WA/PierceCounty_11042008_CountyExecutiveMember.csv",Borda_PM,strat_compromise
159,"./data/america/Cambridge, MA/Cambridge_11082011_SchoolCommittee.csv",Borda_PM,strat_compromise
160,"./data/america/Cambridge, MA/Cambridge_11062007_SchoolCommittee.csv",Borda_PM,strat_compromise
161,"./data/america/Cambridge, MA/Cambridge_11082005_SchoolCommittee.csv",Borda_PM,strat_compromise
162,./data/america/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Borda_PM,strat_compromise
163,./data/america/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,Borda_PM,strat_compromise
164,./data/america/Minneapolis/Minneapolis_11072023_CityCouncilWard7.csv,Borda_PM,strat_compromise
165,./data/america/Minneapolis/Minneapolis_11052013_Ward13CityCouncil.csv,Borda_PM,strat_compromise
166,./data/america/Utah cities/Lehi_11022021_CityCouncil.csv,Borda_PM,strat_compromise
167,./data/america/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,Borda_PM,strat_compromise
168,./data/america/San Francisco/SanFrancisco_06052018_Mayor.csv,Borda_PM,strat_compromise
169,./data/america/San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,Borda_PM,strat_compromise
170,./data/america/San Francisco/SanFrancisco_11052024_BoS_D11.csv,Borda_PM,strat_compromise
171,./data/america/San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,Borda_PM,strat_compromise
172,./data/america/San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,Borda_PM,strat_compromise
173,./data/america/San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,Borda_PM,strat_compromise
174,./data/america/Maine/Maine_11062018_CongressionalDistrict2.csv,Borda_PM,strat_compromise
175,./data/america/Minnetonka/Minnetonka_11072023_CityCouncilWard4.csv,Borda_PM,strat_compromise
176,./data/america/Minnetonka/Minnetonka_11072023_CityCouncilWard3.csv,Borda_PM,strat_compromise
177,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard6.csv",Borda_PM,strat_truncate_L
178,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard3.csv",Borda_PM,strat_truncate_L
179,"./data/america/Takoma Park, MD/TakomaPark_11082022_CityCouncilWard5.csv",Borda_PM,strat_truncate_L
180,"./data/america/Eastpointe, MI/Eastpointe_11052019_CityCouncil.csv",Borda_PM,strat_truncate_L
181,./data/america/Alaska/Alaska_11082022_HouseDistrict21.csv,Borda_PM,strat_truncate_L
182,./data/america/Alaska/Alaska_11082022_HouseDistrict1.csv,Borda_PM,strat_truncate_L
183,./data/america/Alaska/Alaska_11082022_SenateDistrictO.csv,Borda_PM,strat_truncate_L
184,./data/america/Alaska/Alaska_11082022_SenateDistrictH.csv,Borda_PM,strat_truncate_L
185,./data/america/Alaska/Alaska_11052024_StateSenateD.csv,Borda_PM,strat_truncate_L
186,./data/america/Alaska/Alaska_11052024_StateHouseD22.csv,Borda_PM,strat_truncate_L
187,./data/america/Alaska/Alaska_11082022_HouseDistrict13.csv,Borda_PM,strat_truncate_L
188,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,Borda_PM,strat_truncate_L
189,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,Borda_PM,strat_truncate_L
190,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,Borda_PM,strat_truncate_L
191,./data/america/Alaska/Alaska_11052024_US_House.csv,Borda_PM,strat_truncate_L
192,./data/america/Alaska/Alaska_11082022_HouseDistrict15.csv,Borda_PM,strat_truncate_L
193,./data/america/Alaska/Alaska_11052024_StateHouseD18.csv,Borda_PM,strat_truncate_L
194,./data/america/Alaska/Alaska_11082022_HouseDistrict7.csv,Borda_PM,strat_truncate_L
195,./data/america/Alaska/Alaska_11052024_StateSenateL.csv,Borda_PM,strat_truncate_L
196,./data/america/Alaska/Alaska_11052024_StateHouseD38.csv,Borda_PM,strat_truncate_L
197,./data/america/Alaska/Alaska_11082022_USSenator.csv,Borda_PM,strat_truncate_L
198,./data/america/Alaska/Alaska_11052024_StateHouseD27.csv,Borda_PM,strat_truncate_L
199,./data/america/Alaska/Alaska_11082022_HouseDistrict18.csv,Borda_PM,strat_truncate_L
200,./data/america/Alaska/Alaska_11082022_SenateDistrictD.csv,Borda_PM,strat_truncate_L
201,./data/america/Alaska/Alaska_11052024_StateHouseD8.csv,Borda_PM,strat_truncate_L
202,./data/america/Alaska/Alaska_11082022_HouseDistrict22.csv,Borda_PM,strat_truncate_L
203,./data/america/Alaska/Alaska_11082022_SenateDistrictE.csv,Borda_PM,strat_truncate_L
204,./data/america/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,Borda_PM,strat_truncate_L
205,./data/america/Alaska/Alaska_11052024_StateHouseD28.csv,Borda_PM,strat_truncate_L
206,./data/america/Alaska/Alaska_11082022_SenateDistrictP.csv,Borda_PM,strat_truncate_L
207,./data/america/Alaska/Alaska_11082022_USRepresentative.csv,Borda_PM,strat_truncate_L
208,./data/america/Alaska/Alaska_11082022_HouseDistrict17.csv,Borda_PM,strat_truncate_L
209,./data/america/APA/APA 2008.csv,Borda_PM,strat_truncate_L
210,./data/america/APA/APA 2020 President.csv,Borda_PM,strat_truncate_L
211,./data/america/APA/APA 2019 President.csv,Borda_PM,strat_truncate_L
212,./data/america/APA/APA 1999.csv,Borda_PM,strat_truncate_L
213,./data/america/APA/APA 2009.csv,Borda_PM,strat_truncate_L
214,./data/america/APA/APA 2007.csv,Borda_PM,strat_truncate_L
215,./data/america/APA/APA 2004.csv,Borda_PM,strat_truncate_L
216,./data/america/APA/APA 2018 President.csv,Borda_PM,strat_truncate_L
217,./data/america/APA/APA 2021 President.csv,Borda_PM,strat_truncate_L
218,./data/america/APA/APA 2002.csv,Borda_PM,strat_truncate_L
219,./data/america/APA/APA 2005.csv,Borda_PM,strat_truncate_L
220,./data/america/APA/APA 2018 BOD race2.csv,Borda_PM,strat_truncate_L
221,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,Borda_PM,strat_truncate_L
222,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict.csv,Borda_PM,strat_truncate_L
223,./data/america/New York City/NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,Borda_PM,strat_truncate_L
224,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember10thCouncilDistrict.csv,Borda_PM,strat_truncate_L
225,./data/america/New York City/NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,Borda_PM,strat_truncate_L
226,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,Borda_PM,strat_truncate_L
227,./data/america/New York City/NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,Borda_PM,strat_truncate_L
228,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,Borda_PM,strat_truncate_L
229,./data/america/New York City/NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,Borda_PM,strat_truncate_L
230,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,Borda_PM,strat_truncate_L
231,./data/america/New York City/NewYorkCity_06222021_DEMMayorCitywide.csv,Borda_PM,strat_truncate_L
232,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,Borda_PM,strat_truncate_L
233,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember19thCouncilDistrict.csv,Borda_PM,strat_truncate_L
234,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,Borda_PM,strat_truncate_L
235,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,Borda_PM,strat_truncate_L
236,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,Borda_PM,strat_truncate_L
237,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,Borda_PM,strat_truncate_L
238,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,Borda_PM,strat_truncate_L
239,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,Borda_PM,strat_truncate_L
240,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,Borda_PM,strat_truncate_L
241,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,Borda_PM,strat_truncate_L
242,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict.csv,Borda_PM,strat_truncate_L
243,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,Borda_PM,strat_truncate_L
244,./data/america/New York City/NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,Borda_PM,strat_truncate_L
245,./data/america/New York City/NewYorkCity_06222021_DEMBoroughPresidentKings.csv,Borda_PM,strat_truncate_L
246,"./data/america/Portland, ME/Portland_06142022_SchoolboardAL-1.csv",Borda_PM,strat_truncate_L
247,"./data/america/Portland, ME/Portland_06082021_charter_commission_at_large.csv",Borda_PM,strat_truncate_L
248,./data/america/St Louis Park/StLouisPark_11022021_CityCouncilWard3.csv,Borda_PM,strat_truncate_L
249,./data/america/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,Borda_PM,strat_truncate_L
250,./data/america/Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,Borda_PM,strat_truncate_L
251,./data/america/Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,Borda_PM,strat_truncate_L
252,./data/america/Alameda County/Oakland_11022010_Mayor.csv,Borda_PM,strat_truncate_L
253,./data/america/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,Borda_PM,strat_truncate_L
254,./data/america/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,Borda_PM,strat_truncate_L
255,./data/america/Alameda County/Oakland_11052024_CityCouncil_AtLarge.csv,Borda_PM,strat_truncate_L
256,./data/america/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,Borda_PM,strat_truncate_L
257,./data/america/Alameda County/SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,Borda_PM,strat_truncate_L
258,./data/america/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,Borda_PM,strat_truncate_L
259,./data/america/Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,Borda_PM,strat_truncate_L
260,./data/america/Alameda County/Berkeley_11062018_CityCouncilDistrict1.csv,Borda_PM,strat_truncate_L
261,./data/america/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,Borda_PM,strat_truncate_L
262,./data/america/Alameda County/SanLeandro_11022010_Mayor.csv,Borda_PM,strat_truncate_L
263,./data/america/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,Borda_PM,strat_truncate_L
264,./data/america/Alameda County/Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV.csv,Borda_PM,strat_truncate_L
265,./data/america/Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,Borda_PM,strat_truncate_L
266,./data/america/Alameda County/Oakland_11082022_Mayor.csv,Borda_PM,strat_truncate_L
267,./data/america/Alameda County/Berkeley_11052024_Mayor.csv,Borda_PM,strat_truncate_L
268,./data/america/Alameda County/Oakland_11052024_School_Director_D3.csv,Borda_PM,strat_truncate_L
269,./data/america/Alameda County/SanLeandro_11022010_CountyCouncilDistrict5.csv,Borda_PM,strat_truncate_L
270,./data/america/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,Borda_PM,strat_truncate_L
271,./data/america/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,Borda_PM,strat_truncate_L
272,./data/america/Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,Borda_PM,strat_truncate_L
273,./data/america/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,Borda_PM,strat_truncate_L
274,./data/america/Alameda County/Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,Borda_PM,strat_truncate_L
