voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Con,Lab,skipped,skipped,3,4
1,Con,Lab,skipped,skipped,3,4
2,Con,Lab,skipped,skipped,3,4
3,Con,Lab,skipped,skipped,3,4
4,Con,Lab,skipped,skipped,3,4
5,Con,Lab,skipped,skipped,3,4
6,Con,Lab,skipped,skipped,3,4
7,Con,Lab,skipped,skipped,3,4
8,Con,Lab,skipped,skipped,3,4
9,Con,Lab,skipped,skipped,3,4
10,Con,Lab,skipped,skipped,3,4
11,Con,Lab,skipped,skipped,3,4
12,Con,Lab,skipped,skipped,3,4
13,Con,Lab,skipped,skipped,3,4
14,Con,Lab,skipped,skipped,3,4
15,Con,Lab,skipped,skipped,3,4
16,Con,Lab,skipped,skipped,3,4
17,Con,Lab,skipped,skipped,3,4
18,Con,Lab,skipped,skipped,3,4
19,Con,Lab,skipped,skipped,3,4
20,Con,Lab,skipped,skipped,3,4
21,Con,Lab,skipped,skipped,3,4
22,Con,Lab,skipped,skipped,3,4
23,Con,Lab,skipped,skipped,3,4
24,Con,Lab,skipped,skipped,3,4
25,Con,Lab,skipped,skipped,3,4
26,Con,Lab,skipped,skipped,3,4
27,Con,Lab,skipped,skipped,3,4
28,Con,Lab,skipped,skipped,3,4
29,Con,Lab,skipped,skipped,3,4
30,Con,Lab,skipped,skipped,3,4
31,Con,Lab,skipped,skipped,3,4
32,Con,Lab,skipped,skipped,3,4
33,Con,Lab,skipped,skipped,3,4
34,Con,Lab,skipped,skipped,3,4
35,Con,Lab,skipped,skipped,3,4
36,Con,Lab,skipped,skipped,3,4
37,Con,Lab,skipped,skipped,3,4
38,Con,Lab,skipped,skipped,3,4
39,Con,Lab,skipped,skipped,3,4
40,Con,Lab,skipped,skipped,3,4
41,Con,Lab,skipped,skipped,3,4
42,Con,Lab,skipped,skipped,3,4
43,Con,Lab,skipped,skipped,3,4
44,Con,Lab,skipped,skipped,3,4
45,Con,Lab,skipped,skipped,3,4
46,Con,Lab,skipped,skipped,3,4
47,Con,Lab,skipped,skipped,3,4
48,Con,Lab,skipped,skipped,3,4
49,Con,Lab,skipped,skipped,3,4
50,Con,Lab,skipped,skipped,3,4
51,Con,Lab,skipped,skipped,3,4
52,Con,Lab,skipped,skipped,3,4
53,Con,Lab,skipped,skipped,3,4
54,Con,Lab,skipped,skipped,3,4
55,Con,Lab,skipped,skipped,3,4
56,Con,Lab,skipped,skipped,3,4
57,Con,Lab,skipped,skipped,3,4
58,Con,Lab,skipped,skipped,3,4
59,Con,Lab,skipped,skipped,3,4
60,Con,Lab,skipped,skipped,3,4
61,Con,Lab,skipped,skipped,3,4
62,Con,Lab,skipped,skipped,3,4
63,Con,Lab,skipped,skipped,3,4
64,Con,Lab,skipped,skipped,3,4
65,Con,Lab,skipped,skipped,3,4
66,Con,Lab,skipped,skipped,3,4
67,Con,Lab,skipped,skipped,3,4
68,Con,Lab,skipped,skipped,3,4
69,Con,Lab,skipped,skipped,3,4
70,Con,Lab,skipped,skipped,3,4
71,Con,Lab,skipped,skipped,3,4
72,Con,Lab,skipped,skipped,3,4
73,Con,Lab,skipped,skipped,3,4
74,Con,Lab,skipped,skipped,3,4
75,Con,Lab,skipped,skipped,3,4
76,Con,Lab,skipped,skipped,3,4
77,Con,Lab,skipped,skipped,3,4
78,Con,Lab,skipped,skipped,3,4
79,Con,Lab,skipped,skipped,3,4
80,Con,Lab,skipped,skipped,3,4
81,Con,Lab,skipped,skipped,3,4
82,Con,Lab,skipped,skipped,3,4
83,Con,Lab,skipped,skipped,3,4
84,Con,Lab,skipped,skipped,3,4
85,Con,Lab,skipped,skipped,3,4
86,Con,Lab,skipped,skipped,3,4
87,Con,Lab,skipped,skipped,3,4
88,Con,Lab,skipped,skipped,3,4
89,Con,Lab,skipped,skipped,3,4
90,Con,Lab,skipped,skipped,3,4
91,Con,Lab,skipped,skipped,3,4
92,Con,Lab,skipped,skipped,3,4
93,Con,Lab,skipped,skipped,3,4
94,Con,Lab,skipped,skipped,3,4
95,Con,Lab,skipped,skipped,3,4
96,Con,Lab,skipped,skipped,3,4
97,Con,Lab,skipped,skipped,3,4
98,Con,Lab,skipped,skipped,3,4
99,Con,Lab,skipped,skipped,3,4
100,Con,Lab,skipped,skipped,3,4
101,Con,Lab,skipped,skipped,3,4
102,Con,Lab,skipped,skipped,3,4
103,Con,Lab,skipped,skipped,3,4
104,Con,Lab,skipped,skipped,3,4
105,Con,Lab,skipped,skipped,3,4
106,Con,Lab,skipped,skipped,3,4
107,Con,Lab,skipped,skipped,3,4
108,Con,Lab,skipped,skipped,3,4
109,Con,Lab,skipped,skipped,3,4
110,Con,Lab,skipped,skipped,3,4
111,Con,Lab,skipped,skipped,3,4
112,Con,Lab,skipped,skipped,3,4
113,Con,Lab,skipped,skipped,3,4
114,Con,Lab,skipped,skipped,3,4
115,Con,Lab,skipped,skipped,3,4
116,Con,Lab,skipped,skipped,3,4
117,Con,Lab,skipped,skipped,3,4
118,Con,Lab,skipped,skipped,3,4
119,Con,Lab,skipped,skipped,3,4
120,Con,Lab,skipped,skipped,3,4
121,Con,Lab,skipped,skipped,3,4
122,Con,Lab,skipped,skipped,3,4
123,Con,Lab,skipped,skipped,3,4
124,Con,Lab,skipped,skipped,3,4
125,Con,Lab,skipped,skipped,3,4
126,Con,Lab,skipped,skipped,3,4
127,Con,Lab,skipped,skipped,3,4
128,Con,Lab,skipped,skipped,3,4
129,Con,Lab,skipped,skipped,3,4
130,Con,Lab,skipped,skipped,3,4
131,Con,Lab,skipped,skipped,3,4
132,Con,Lab,skipped,skipped,3,4
133,Con,Lab,skipped,skipped,3,4
134,Con,Lab,skipped,skipped,3,4
135,Con,Lab,skipped,skipped,3,4
136,Con,Lab,skipped,skipped,3,4
137,Con,Lab,skipped,skipped,3,4
138,Con,Lab,skipped,skipped,3,4
139,Con,Lab,skipped,skipped,3,4
140,Con,Lab,skipped,skipped,3,4
141,Con,Lab,skipped,skipped,3,4
142,Con,Lab,skipped,skipped,3,4
143,Con,Lab,skipped,skipped,3,4
144,Con,Lab,skipped,skipped,3,4
145,Con,Lab,skipped,skipped,3,4
146,Con,Lab,skipped,skipped,3,4
147,Con,Lab,skipped,skipped,3,4
148,Con,Lab,skipped,skipped,3,4
149,Con,Lab,skipped,skipped,3,4
150,Con,Lab,skipped,skipped,3,4
151,Con,Lab,skipped,skipped,3,4
152,Con,Lab,skipped,skipped,3,4
153,Con,Lab,skipped,skipped,3,4
154,Con,Lab,skipped,skipped,3,4
155,Con,Lab,skipped,skipped,3,4
156,Con,Lab,skipped,skipped,3,4
157,Con,Lab,skipped,skipped,3,4
158,Con,Lab,skipped,skipped,3,4
159,Con,Lab,skipped,skipped,3,4
160,Con,Lab,skipped,skipped,3,4
161,Con,Lab,skipped,skipped,3,4
162,Con,Lab,skipped,skipped,3,4
163,Con,Lab,skipped,skipped,3,4
164,Con,Lab,skipped,skipped,3,4
165,Con,Lab,skipped,skipped,3,4
166,Con,Lab,skipped,skipped,3,4
167,Con,Lab,skipped,skipped,3,4
168,Con,Lab,skipped,skipped,3,4
169,Con,Lab,skipped,skipped,3,4
170,Con,Lab,skipped,skipped,3,4
171,Con,Lab,skipped,skipped,3,4
172,Con,Lab,skipped,skipped,3,4
173,Con,Lab,skipped,skipped,3,4
174,Con,Lab,skipped,skipped,3,4
175,Con,Lab,skipped,skipped,3,4
176,Con,Lab,skipped,skipped,3,4
177,Con,Lab,skipped,skipped,3,4
178,Con,Lab,skipped,skipped,3,4
179,Con,Lab,skipped,skipped,3,4
180,Con,Lab,skipped,skipped,3,4
181,Con,Lab,skipped,skipped,3,4
182,Con,Lab,skipped,skipped,3,4
183,Con,Lab,skipped,skipped,3,4
184,Con,Lab,skipped,skipped,3,4
185,Con,Lab,skipped,skipped,3,4
186,Con,Lab,skipped,skipped,3,4
187,Con,Lab,skipped,skipped,3,4
188,Con,Lab,skipped,skipped,3,4
189,Con,Lab,skipped,skipped,3,4
190,Con,Lab,skipped,skipped,3,4
191,Con,Lab,skipped,skipped,3,4
192,Con,Lab,skipped,skipped,3,4
193,Con,Lab,skipped,skipped,3,4
194,Con,Lab,skipped,skipped,3,4
195,Con,Lab,skipped,skipped,3,4
196,Con,Lab,skipped,skipped,3,4
197,Con,Lab,skipped,skipped,3,4
198,Con,Lab,skipped,skipped,3,4
199,Con,Lab,skipped,skipped,3,4
200,Con,Lab,skipped,skipped,3,4
201,Con,Lab,skipped,skipped,3,4
202,Con,Lab,skipped,skipped,3,4
203,Con,Lab,skipped,skipped,3,4
204,Con,Lab,skipped,skipped,3,4
205,Con,Lab,skipped,skipped,3,4
206,Con,Lab,skipped,skipped,3,4
207,Con,Lab,skipped,skipped,3,4
208,Con,Lab,skipped,skipped,3,4
209,Con,Lab,skipped,skipped,3,4
210,Con,Lab,skipped,skipped,3,4
211,Con,Lab,skipped,skipped,3,4
212,Con,Lab,skipped,skipped,3,4
213,Con,Lab,skipped,skipped,3,4
214,Con,Lab,skipped,skipped,3,4
215,Con,Lab,skipped,skipped,3,4
216,Con,Lab,skipped,skipped,3,4
217,Con,Lab,skipped,skipped,3,4
218,Con,Lab,skipped,skipped,3,4
219,Con,Lab,skipped,skipped,3,4
220,Con,Lab,skipped,skipped,3,4
221,Con,Lab,skipped,skipped,3,4
222,Con,Lab,skipped,skipped,3,4
223,Con,Lab,skipped,skipped,3,4
224,Con,Lab,skipped,skipped,3,4
225,Con,Lab,skipped,skipped,3,4
226,Con,Lab,skipped,skipped,3,4
227,Con,Lab,skipped,skipped,3,4
228,Con,Lab,skipped,skipped,3,4
229,Con,Lab,skipped,skipped,3,4
230,Con,Lab,skipped,skipped,3,4
231,Con,Lab,skipped,skipped,3,4
232,Con,Lab,skipped,skipped,3,4
233,Con,Lab,skipped,skipped,3,4
234,Con,Lab,skipped,skipped,3,4
235,Con,Lab,skipped,skipped,3,4
236,Con,Lab,skipped,skipped,3,4
237,Con,Lab,skipped,skipped,3,4
238,Con,Lab,skipped,skipped,3,4
239,Con,Lab,skipped,skipped,3,4
240,Con,Lab,skipped,skipped,3,4
241,Con,Lab,skipped,skipped,3,4
242,Con,Lab,skipped,skipped,3,4
243,Con,Lab,skipped,skipped,3,4
244,Con,Lab,skipped,skipped,3,4
245,Con,Lab,skipped,skipped,3,4
246,Con,Lab,skipped,skipped,3,4
247,Con,Lab,skipped,skipped,3,4
248,Con,Lab,skipped,skipped,3,4
249,Con,Lab,skipped,skipped,3,4
250,Con,Lab,skipped,skipped,3,4
251,Con,Lab,skipped,skipped,3,4
252,Con,Lab,skipped,skipped,3,4
253,Con,Lab,skipped,skipped,3,4
254,Con,Lab,skipped,skipped,3,4
255,Con,Lab,skipped,skipped,3,4
256,Con,Lab,skipped,skipped,3,4
257,Con,Lab,skipped,skipped,3,4
258,Con,Lab,skipped,skipped,3,4
259,Con,Lab,skipped,skipped,3,4
260,Con,Lab,skipped,skipped,3,4
261,Con,Lab,skipped,skipped,3,4
262,Con,Lab,skipped,skipped,3,4
263,Con,Lab,skipped,skipped,3,4
264,Con,Lab,skipped,skipped,3,4
265,Con,Lab,skipped,skipped,3,4
266,Con,Lab,skipped,skipped,3,4
267,Con,Lab,skipped,skipped,3,4
268,Con,Lab,skipped,skipped,3,4
269,Con,Lab,skipped,skipped,3,4
270,Con,Lab,skipped,skipped,3,4
271,Con,Lab,skipped,skipped,3,4
272,Con,Lab,skipped,skipped,3,4
273,Con,Lab,skipped,skipped,3,4
274,Con,Lab,skipped,skipped,3,4
275,Con,Lab,skipped,skipped,3,4
276,Con,Lab,skipped,skipped,3,4
277,Con,Lab,skipped,skipped,3,4
