voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Joan Umpherston CAMPBELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
