Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 70 ED: 012,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Billy Council,Bill Perkins,William A. Allen,skipped,1,14
AD: 70 ED: 012,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Sheba T. Simpson-Amsterdam,Keith Taylor,Pierre A. Gooding,Bill Perkins,1,14
AD: 70 ED: 012,DEM ABS Ballot Style 46,2021P1V1_ABS,Athena Moore,Mario Rosser,Bill Perkins,Joshua Albert Clennon,Cordell Cleare,1,14
AD: 70 ED: 012,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Athena Moore,Keith Taylor,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,1,14
AD: 70 ED: 019,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Athena Moore,Ruth L. McDaniels,Keith Taylor,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Athena Moore,Keith Taylor,William A. Allen,Bernadette McNear,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Ruth L. McDaniels,Kristin Richardson Jordan,Keith Taylor,Pierre A. Gooding,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Pierre A. Gooding,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Bernadette McNear,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,Athena Moore,Ruth L. McDaniels,Pierre A. Gooding,Keith Taylor,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Athena Moore,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Sheba T. Simpson-Amsterdam,Athena Moore,Pierre A. Gooding,Keith Taylor,Joshua Albert Clennon,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Mario Rosser,William A. Allen,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,William A. Allen,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Joshua Albert Clennon,Mario Rosser,Sheba T. Simpson-Amsterdam,Billy Council,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Cordell Cleare,Keith Taylor,Bill Perkins,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Cordell Cleare,Joshua Albert Clennon,Bernadette McNear,Pierre A. Gooding,Athena Moore,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Mario Rosser,Pierre A. Gooding,Billy Council,Sheba T. Simpson-Amsterdam,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,skipped,skipped,skipped,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Ruth L. McDaniels,William A. Allen,Cordell Cleare,Billy Council,1,14
AD: 70 ED: 003,DEM ABS Ballot Style 46,2021P1V1_ABS,Joshua Albert Clennon,skipped,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Keith Taylor,Pierre A. Gooding,Mario Rosser,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,William A. Allen,Keith Taylor,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,Sheba T. Simpson-Amsterdam,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Cordell Cleare,Kristin Richardson Jordan,Athena Moore,Mario Rosser,Joshua Albert Clennon,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,Keith Taylor,Ruth L. McDaniels,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,skipped,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Athena Moore,Bill Perkins,Kristin Richardson Jordan,Ruth L. McDaniels,Keith Taylor,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,Keith Taylor,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Cordell Cleare,William A. Allen,Athena Moore,Bill Perkins,Keith Taylor,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,Joshua Albert Clennon,Bill Perkins,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Keith Taylor,Pierre A. Gooding,Mario Rosser,Billy Council,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,Keith Taylor,skipped,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,Joshua Albert Clennon,Mario Rosser,skipped,skipped,1,14
AD: 71 ED: 024,DEM ABS Ballot Style 56,2021P1V1_ABS,Cordell Cleare,Mario Rosser,Kristin Richardson Jordan,Joshua Albert Clennon,William A. Allen,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,Bill Perkins,Joshua Albert Clennon,Sheba T. Simpson-Amsterdam,Cordell Cleare,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Mario Rosser,Kristin Richardson Jordan,Ruth L. McDaniels,Keith Taylor,Athena Moore,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Cordell Cleare,Bill Perkins,Keith Taylor,Athena Moore,Pierre A. Gooding,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Athena Moore,Bill Perkins,skipped,skipped,skipped,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Keith Taylor,Bill Perkins,Bernadette McNear,Athena Moore,Joshua Albert Clennon,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Cordell Cleare,Keith Taylor,Bill Perkins,Bernadette McNear,Ruth L. McDaniels,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,Joshua Albert Clennon,Ruth L. McDaniels,Bernadette McNear,Mario Rosser,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Mario Rosser,Athena Moore,skipped,skipped,skipped,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Bill Perkins,Bernadette McNear,Athena Moore,Ruth L. McDaniels,Mario Rosser,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Bernadette McNear,Ruth L. McDaniels,Cordell Cleare,Sheba T. Simpson-Amsterdam,Athena Moore,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Ruth L. McDaniels,William A. Allen,skipped,skipped,skipped,1,14
AD: 71 ED: 008,DEM ABS Ballot Style 54,2021P1V1_ABS,Bill Perkins,Cordell Cleare,Billy Council,Ruth L. McDaniels,Athena Moore,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Sheba T. Simpson-Amsterdam,Keith Taylor,Pierre A. Gooding,Athena Moore,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Sheba T. Simpson-Amsterdam,Ruth L. McDaniels,William A. Allen,Mario Rosser,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,Athena Moore,William A. Allen,Ruth L. McDaniels,Mario Rosser,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Athena Moore,Keith Taylor,William A. Allen,skipped,skipped,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Athena Moore,Mario Rosser,Bill Perkins,Cordell Cleare,Joshua Albert Clennon,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Mario Rosser,Pierre A. Gooding,Kristin Richardson Jordan,Athena Moore,Billy Council,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Athena Moore,Kristin Richardson Jordan,Ruth L. McDaniels,Keith Taylor,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Sheba T. Simpson-Amsterdam,Bernadette McNear,Athena Moore,Pierre A. Gooding,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 013,DEM ABS Ballot Style 47,2021P1V1_ABS,Mario Rosser,William A. Allen,Cordell Cleare,Bill Perkins,Joshua Albert Clennon,1,14
AD: 70 ED: 012,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Pierre A. Gooding,Joshua Albert Clennon,Kristin Richardson Jordan,William A. Allen,Billy Council,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Cordell Cleare,Keith Taylor,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,Athena Moore,Pierre A. Gooding,Keith Taylor,Bill Perkins,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Ruth L. McDaniels,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Ruth L. McDaniels,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Mario Rosser,Ruth L. McDaniels,William A. Allen,Joshua Albert Clennon,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Mario Rosser,William A. Allen,Cordell Cleare,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,Joshua Albert Clennon,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Pierre A. Gooding,Joshua Albert Clennon,William A. Allen,Cordell Cleare,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Kristin Richardson Jordan,Joshua Albert Clennon,Cordell Cleare,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Bill Perkins,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Keith Taylor,Sheba T. Simpson-Amsterdam,Athena Moore,Pierre A. Gooding,Cordell Cleare,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,William A. Allen,Keith Taylor,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Athena Moore,Bernadette McNear,Ruth L. McDaniels,Sheba T. Simpson-Amsterdam,Bill Perkins,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Mario Rosser,William A. Allen,Joshua Albert Clennon,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,Joshua Albert Clennon,Keith Taylor,Mario Rosser,Bill Perkins,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Kristin Richardson Jordan,Athena Moore,Bernadette McNear,Pierre A. Gooding,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Bill Perkins,Athena Moore,Ruth L. McDaniels,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,William A. Allen,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 105,DEM ABS Ballot Style 46,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Bill Perkins,skipped,skipped,1,14
AD: 70 ED: 069,DEM ABS Ballot Style 47,2021P1V1_ABS,Joshua Albert Clennon,Kristin Richardson Jordan,Mario Rosser,Athena Moore,Sheba T. Simpson-Amsterdam,1,14
AD: 70 ED: 069,DEM ABS Ballot Style 47,2021P1V1_ABS,Keith Taylor,Athena Moore,Ruth L. McDaniels,Kristin Richardson Jordan,Billy Council,1,14
AD: 70 ED: 069,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,skipped,skipped,skipped,skipped,1,14
AD: 71 ED: 109,DEM ABS Ballot Style 56,2021P1V1_ABS,Kristin Richardson Jordan,Ruth L. McDaniels,Athena Moore,Keith Taylor,Bill Perkins,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Mario Rosser,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Keith Taylor,Cordell Cleare,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Sheba T. Simpson-Amsterdam,Ruth L. McDaniels,Bill Perkins,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,William A. Allen,Keith Taylor,Bill Perkins,Kristin Richardson Jordan,Pierre A. Gooding,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Keith Taylor,skipped,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,William A. Allen,Keith Taylor,Mario Rosser,Kristin Richardson Jordan,Cordell Cleare,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,William A. Allen,Kristin Richardson Jordan,Mario Rosser,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,William A. Allen,Bill Perkins,skipped,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,Sheba T. Simpson-Amsterdam,Athena Moore,Billy Council,Mario Rosser,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Sheba T. Simpson-Amsterdam,Athena Moore,Bernadette McNear,Ruth L. McDaniels,Cordell Cleare,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Joshua Albert Clennon,Kristin Richardson Jordan,Bill Perkins,skipped,skipped,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Billy Council,Kristin Richardson Jordan,Keith Taylor,Sheba T. Simpson-Amsterdam,Bernadette McNear,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Keith Taylor,Bill Perkins,Bernadette McNear,Athena Moore,Sheba T. Simpson-Amsterdam,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Ruth L. McDaniels,Keith Taylor,Mario Rosser,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Ruth L. McDaniels,Kristin Richardson Jordan,Cordell Cleare,Pierre A. Gooding,Keith Taylor,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Pierre A. Gooding,Cordell Cleare,Mario Rosser,Keith Taylor,1,14
AD: 70 ED: 057,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,Sheba T. Simpson-Amsterdam,Keith Taylor,William A. Allen,Bill Perkins,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Mario Rosser,William A. Allen,Bernadette McNear,Cordell Cleare,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Bill Perkins,Cordell Cleare,William A. Allen,Athena Moore,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Joshua Albert Clennon,Kristin Richardson Jordan,William A. Allen,Ruth L. McDaniels,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Athena Moore,Ruth L. McDaniels,Sheba T. Simpson-Amsterdam,Joshua Albert Clennon,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Joshua Albert Clennon,Pierre A. Gooding,Billy Council,Kristin Richardson Jordan,Mario Rosser,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Joshua Albert Clennon,Kristin Richardson Jordan,Mario Rosser,Ruth L. McDaniels,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Kristin Richardson Jordan,Keith Taylor,Pierre A. Gooding,William A. Allen,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Keith Taylor,Ruth L. McDaniels,Kristin Richardson Jordan,Athena Moore,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Pierre A. Gooding,Keith Taylor,Kristin Richardson Jordan,Sheba T. Simpson-Amsterdam,William A. Allen,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,Ruth L. McDaniels,Billy Council,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Ruth L. McDaniels,Bill Perkins,Sheba T. Simpson-Amsterdam,Bernadette McNear,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,Bill Perkins,skipped,skipped,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 056,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 010,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,Mario Rosser,Billy Council,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Keith Taylor,skipped,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,William A. Allen,Bill Perkins,Athena Moore,Cordell Cleare,Ruth L. McDaniels,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,writein,Athena Moore,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Ruth L. McDaniels,Keith Taylor,Joshua Albert Clennon,Pierre A. Gooding,William A. Allen,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Keith Taylor,Bernadette McNear,Joshua Albert Clennon,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Pierre A. Gooding,Mario Rosser,William A. Allen,Sheba T. Simpson-Amsterdam,Joshua Albert Clennon,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Billy Council,skipped,skipped,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Athena Moore,Bernadette McNear,Kristin Richardson Jordan,Ruth L. McDaniels,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Keith Taylor,Cordell Cleare,Ruth L. McDaniels,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Kristin Richardson Jordan,Keith Taylor,Cordell Cleare,Ruth L. McDaniels,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Sheba T. Simpson-Amsterdam,Bernadette McNear,Ruth L. McDaniels,Kristin Richardson Jordan,Athena Moore,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Mario Rosser,Ruth L. McDaniels,Joshua Albert Clennon,Kristin Richardson Jordan,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Keith Taylor,skipped,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Mario Rosser,Ruth L. McDaniels,Joshua Albert Clennon,Kristin Richardson Jordan,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Cordell Cleare,William A. Allen,Bill Perkins,Athena Moore,Kristin Richardson Jordan,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Bill Perkins,Kristin Richardson Jordan,skipped,skipped,skipped,1,14
AD: 70 ED: 026,DEM ABS Ballot Style 47,2021P1V1_ABS,Bernadette McNear,Athena Moore,Pierre A. Gooding,Sheba T. Simpson-Amsterdam,Kristin Richardson Jordan,1,14
