Precinct,Ballot Style,source_file,rank1,rank2,rank3,numSeats,numCands
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,writein,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 014,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 018,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 014,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Helen Hines,writein,Rafael Salamanca Jr.,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 018,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 014,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,writein,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 014,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 015,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 018,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 018,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 018,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 036,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 017,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 057,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 052,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 058,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 016,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 059,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,writein,Rafael Salamanca Jr.,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,writein,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,writein,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,writein,Rafael Salamanca Jr.,Helen Hines,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,writein,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 84 ED: 044,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 045,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
