Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Blake Morris,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,1,12
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 080,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Harriet L. Hines,Rita C. Joseph,Vivia M. Morgan,Victor Jordan,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Blake Morris,Victor Jordan,skipped,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Harriet L. Hines,skipped,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Blake Morris,Rita C. Joseph,Cecilia Cortez,Harriet L. Hines,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Vivia M. Morgan,Cecilia Cortez,Maxi Eugene,Harriet L. Hines,Rita C. Joseph,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Cecilia Cortez,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Cecilia Cortez,Vivia M. Morgan,Josue Pierre,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Vivia M. Morgan,Victor Jordan,Rita C. Joseph,John Williams,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Victor Jordan,Cecilia Cortez,Blake Morris,Edwin K. Raymond,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 025,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,Kenya Handy-Hilliard,Rita C. Joseph,Josue Pierre,John Williams,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Maxi Eugene,Victor Jordan,Vivia M. Morgan,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Harriet L. Hines,Cecilia Cortez,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Harriet L. Hines,Cecilia Cortez,Kenya Handy-Hilliard,Josue Pierre,Victor Jordan,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Harriet L. Hines,Edwin K. Raymond,Josue Pierre,Rita C. Joseph,Blake Morris,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Harriet L. Hines,Vivia M. Morgan,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Vivia M. Morgan,Kenya Handy-Hilliard,Cecilia Cortez,Josue Pierre,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Harriet L. Hines,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Harriet L. Hines,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Josue Pierre,Kenya Handy-Hilliard,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Cecilia Cortez,Kenya Handy-Hilliard,Harriet L. Hines,Edwin K. Raymond,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Harriet L. Hines,Edwin K. Raymond,Rita C. Joseph,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Edwin K. Raymond,Kenya Handy-Hilliard,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Vivia M. Morgan,Kenya Handy-Hilliard,Cecilia Cortez,Josue Pierre,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,John Williams,Maxi Eugene,Edwin K. Raymond,Josue Pierre,Cecilia Cortez,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Edwin K. Raymond,Victor Jordan,John Williams,Josue Pierre,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Josue Pierre,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,John Williams,Victor Jordan,Harriet L. Hines,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Edwin K. Raymond,Josue Pierre,Rita C. Joseph,Kenya Handy-Hilliard,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Vivia M. Morgan,John Williams,skipped,skipped,skipped,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Vivia M. Morgan,Kenya Handy-Hilliard,Cecilia Cortez,Josue Pierre,1,12
AD: 43 ED: 014,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Vivia M. Morgan,Harriet L. Hines,John Williams,Victor Jordan,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Harriet L. Hines,Vivia M. Morgan,Cecilia Cortez,Kenya Handy-Hilliard,John Williams,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,Kenya Handy-Hilliard,Harriet L. Hines,Maxi Eugene,Rita C. Joseph,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,Kenya Handy-Hilliard,Vivia M. Morgan,Harriet L. Hines,Rita C. Joseph,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Kenya Handy-Hilliard,Harriet L. Hines,Rita C. Joseph,Josue Pierre,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Blake Morris,Kenya Handy-Hilliard,Edwin K. Raymond,Cecilia Cortez,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Maxi Eugene,Kenya Handy-Hilliard,Edwin K. Raymond,Cecilia Cortez,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Kenya Handy-Hilliard,Cecilia Cortez,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Josue Pierre,Blake Morris,Cecilia Cortez,Rita C. Joseph,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Harriet L. Hines,Maxi Eugene,Vivia M. Morgan,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,Harriet L. Hines,Vivia M. Morgan,Rita C. Joseph,Kenya Handy-Hilliard,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Edwin K. Raymond,Rita C. Joseph,Kenya Handy-Hilliard,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Harriet L. Hines,Victor Jordan,Cecilia Cortez,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Maxi Eugene,Kenya Handy-Hilliard,Cecilia Cortez,Rita C. Joseph,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Cecilia Cortez,Blake Morris,Kenya Handy-Hilliard,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Kenya Handy-Hilliard,Maxi Eugene,John Williams,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Rita C. Joseph,Vivia M. Morgan,Cecilia Cortez,Kenya Handy-Hilliard,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Josue Pierre,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Vivia M. Morgan,John Williams,Edwin K. Raymond,Josue Pierre,Victor Jordan,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Cecilia Cortez,Kenya Handy-Hilliard,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Josue Pierre,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 030,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Blake Morris,Victor Jordan,Kenya Handy-Hilliard,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Blake Morris,Edwin K. Raymond,Vivia M. Morgan,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Edwin K. Raymond,Josue Pierre,Rita C. Joseph,Kenya Handy-Hilliard,Blake Morris,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Cecilia Cortez,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Josue Pierre,Cecilia Cortez,Kenya Handy-Hilliard,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Harriet L. Hines,Rita C. Joseph,Cecilia Cortez,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Josue Pierre,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Edwin K. Raymond,Josue Pierre,Rita C. Joseph,Kenya Handy-Hilliard,Blake Morris,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Cecilia Cortez,Edwin K. Raymond,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Victor Jordan,Cecilia Cortez,Rita C. Joseph,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Josue Pierre,Cecilia Cortez,Kenya Handy-Hilliard,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Josue Pierre,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Josue Pierre,Edwin K. Raymond,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Victor Jordan,Cecilia Cortez,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 018,DEM ABS Ballot Style 8,2021P3V1_ABS,Edwin K. Raymond,Rita C. Joseph,Kenya Handy-Hilliard,Josue Pierre,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Kenya Handy-Hilliard,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Edwin K. Raymond,Kenya Handy-Hilliard,Blake Morris,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Kenya Handy-Hilliard,Rita C. Joseph,Edwin K. Raymond,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Maxi Eugene,Vivia M. Morgan,John Williams,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Edwin K. Raymond,Kenya Handy-Hilliard,Blake Morris,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,John Williams,Blake Morris,Harriet L. Hines,Edwin K. Raymond,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Harriet L. Hines,Edwin K. Raymond,Blake Morris,Kenya Handy-Hilliard,Vivia M. Morgan,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Harriet L. Hines,Josue Pierre,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Kenya Handy-Hilliard,Victor Jordan,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Vivia M. Morgan,Harriet L. Hines,Victor Jordan,Maxi Eugene,Cecilia Cortez,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Harriet L. Hines,Rita C. Joseph,John Williams,Edwin K. Raymond,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,John Williams,Vivia M. Morgan,Maxi Eugene,Rita C. Joseph,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,John Williams,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Harriet L. Hines,Victor Jordan,John Williams,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Harriet L. Hines,Vivia M. Morgan,Josue Pierre,Rita C. Joseph,Edwin K. Raymond,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Blake Morris,Vivia M. Morgan,Rita C. Joseph,Josue Pierre,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Edwin K. Raymond,Kenya Handy-Hilliard,Harriet L. Hines,Victor Jordan,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Maxi Eugene,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Maxi Eugene,Cecilia Cortez,John Williams,Victor Jordan,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Victor Jordan,Kenya Handy-Hilliard,John Williams,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Kenya Handy-Hilliard,Rita C. Joseph,Edwin K. Raymond,Harriet L. Hines,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Harriet L. Hines,Kenya Handy-Hilliard,skipped,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,John Williams,Rita C. Joseph,Harriet L. Hines,Blake Morris,1,12
AD: 43 ED: 027,DEM ABS Ballot Style 7,2021P3V1_ABS,Victor Jordan,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,John Williams,Cecilia Cortez,Josue Pierre,Maxi Eugene,Rita C. Joseph,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,Edwin K. Raymond,Vivia M. Morgan,John Williams,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Harriet L. Hines,Vivia M. Morgan,Rita C. Joseph,Josue Pierre,Edwin K. Raymond,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Edwin K. Raymond,Rita C. Joseph,Kenya Handy-Hilliard,John Williams,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Edwin K. Raymond,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 083,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,Rita C. Joseph,Kenya Handy-Hilliard,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Maxi Eugene,Cecilia Cortez,Kenya Handy-Hilliard,Harriet L. Hines,Rita C. Joseph,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Blake Morris,Josue Pierre,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Maxi Eugene,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Edwin K. Raymond,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Blake Morris,Vivia M. Morgan,Harriet L. Hines,Rita C. Joseph,Cecilia Cortez,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Vivia M. Morgan,Cecilia Cortez,Harriet L. Hines,Maxi Eugene,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,skipped,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,Josue Pierre,Kenya Handy-Hilliard,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Edwin K. Raymond,Cecilia Cortez,Kenya Handy-Hilliard,Josue Pierre,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Victor Jordan,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 022,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Kenya Handy-Hilliard,skipped,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Rita C. Joseph,Cecilia Cortez,Kenya Handy-Hilliard,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,Rita C. Joseph,Edwin K. Raymond,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Harriet L. Hines,Rita C. Joseph,Cecilia Cortez,Edwin K. Raymond,Vivia M. Morgan,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Kenya Handy-Hilliard,Rita C. Joseph,skipped,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Blake Morris,Edwin K. Raymond,Kenya Handy-Hilliard,Vivia M. Morgan,Cecilia Cortez,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Cecilia Cortez,skipped,skipped,skipped,skipped,1,12
AD: 43 ED: 003,DEM ABS Ballot Style 7,2021P3V1_ABS,Josue Pierre,skipped,skipped,skipped,skipped,1,12
