Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Tiffany Johnson-Winbush,Christopher Marte,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Sean C. Hayes,Christopher Marte,Jenny L. Low,Tiffany Johnson-Winbush,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Sean C. Hayes,Christopher Marte,Jenny L. Low,Susan Lee,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Susan Lee,Maud Maron,Gigi Li,Denny R. Salas,Susan Damplo,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Susan Lee,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Sean C. Hayes,Maud Maron,Denny R. Salas,Susan Lee,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Gigi Li,Sean C. Hayes,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Susan Damplo,Tiffany Johnson-Winbush,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Tiffany Johnson-Winbush,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Christopher Marte,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Denny R. Salas,Susan Damplo,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Denny R. Salas,Susan Damplo,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Susan Lee,Christopher Marte,Maud Maron,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Jenny L. Low,Susan Lee,Tiffany Johnson-Winbush,Gigi Li,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Christopher Marte,skipped,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Gigi Li,Tiffany Johnson-Winbush,skipped,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Susan Lee,Denny R. Salas,Gigi Li,skipped,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Gigi Li,Maud Maron,Jenny L. Low,Susan Lee,1,10
AD: 66 ED: 099,DEM ABS Ballot Style 1,2021P1V1_ABS,Sean C. Hayes,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Tiffany Johnson-Winbush,Jenny L. Low,Gigi Li,Susan Lee,Maud Maron,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Christopher Marte,Susan Lee,Gigi Li,Sean C. Hayes,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Lee,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Maud Maron,Susan Lee,Gigi Li,writein,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Sean C. Hayes,Maud Maron,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Sean C. Hayes,Maud Maron,Susan Damplo,Tiffany Johnson-Winbush,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Sean C. Hayes,Tiffany Johnson-Winbush,Maud Maron,Susan Damplo,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,skipped,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Gigi Li,Christopher Marte,Sean C. Hayes,Maud Maron,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Lee,Christopher Marte,Gigi Li,Sean C. Hayes,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Jenny L. Low,Denny R. Salas,skipped,skipped,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Tiffany Johnson-Winbush,Christopher Marte,Jenny L. Low,Susan Lee,1,10
AD: 65 ED: 064,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Susan Lee,Jenny L. Low,Maud Maron,Gigi Li,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Susan Lee,Sean C. Hayes,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Sean C. Hayes,Jenny L. Low,Christopher Marte,Tiffany Johnson-Winbush,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Gigi Li,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Sean C. Hayes,Susan Lee,Maud Maron,Gigi Li,Jenny L. Low,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,Christopher Marte,Maud Maron,Jenny L. Low,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Maud Maron,Christopher Marte,Tiffany Johnson-Winbush,Susan Damplo,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Gigi Li,Jenny L. Low,Christopher Marte,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Sean C. Hayes,Susan Damplo,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Sean C. Hayes,Susan Lee,Maud Maron,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Maud Maron,Sean C. Hayes,Susan Damplo,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Lee,Jenny L. Low,Gigi Li,Tiffany Johnson-Winbush,Christopher Marte,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Tiffany Johnson-Winbush,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Lee,Maud Maron,skipped,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Susan Lee,Sean C. Hayes,Maud Maron,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Tiffany Johnson-Winbush,Gigi Li,Christopher Marte,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Gigi Li,skipped,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Maud Maron,Gigi Li,Jenny L. Low,Susan Lee,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Tiffany Johnson-Winbush,Susan Lee,Jenny L. Low,Susan Damplo,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Jenny L. Low,Tiffany Johnson-Winbush,Christopher Marte,Susan Damplo,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Susan Lee,Tiffany Johnson-Winbush,Jenny L. Low,Gigi Li,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Susan Damplo,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Gigi Li,Tiffany Johnson-Winbush,Christopher Marte,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Susan Lee,skipped,skipped,1,10
AD: 65 ED: 059,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Susan Lee,Sean C. Hayes,Maud Maron,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 090,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Jenny L. Low,Susan Lee,Susan Damplo,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,Susan Lee,Denny R. Salas,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,Susan Lee,Denny R. Salas,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Susan Lee,Gigi Li,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Christopher Marte,skipped,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Susan Lee,Gigi Li,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Denny R. Salas,Tiffany Johnson-Winbush,Susan Lee,Gigi Li,Jenny L. Low,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Denny R. Salas,Christopher Marte,Jenny L. Low,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Christopher Marte,Denny R. Salas,Tiffany Johnson-Winbush,Gigi Li,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Sean C. Hayes,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Susan Lee,Susan Damplo,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Christopher Marte,Denny R. Salas,Tiffany Johnson-Winbush,Gigi Li,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,skipped,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Gigi Li,Jenny L. Low,Susan Damplo,Maud Maron,Susan Lee,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Gigi Li,Christopher Marte,Susan Damplo,skipped,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,Tiffany Johnson-Winbush,Christopher Marte,Susan Lee,Susan Damplo,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Susan Lee,Christopher Marte,Sean C. Hayes,Denny R. Salas,1,10
AD: 65 ED: 075,DEM ABS Ballot Style 3,2021P1V1_ABS,Christopher Marte,Denny R. Salas,Sean C. Hayes,Maud Maron,Tiffany Johnson-Winbush,1,10
AD: 66 ED: 010,DEM ABS Ballot Style 1,2021P1V1_ABS,Denny R. Salas,Susan Lee,Jenny L. Low,Gigi Li,Christopher Marte,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Susan Lee,Gigi Li,Christopher Marte,Maud Maron,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Sean C. Hayes,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Susan Lee,Sean C. Hayes,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Susan Lee,Jenny L. Low,Gigi Li,Maud Maron,Christopher Marte,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Christopher Marte,Susan Lee,Susan Damplo,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Jenny L. Low,Denny R. Salas,Susan Lee,Maud Maron,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Jenny L. Low,Susan Lee,Maud Maron,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Jenny L. Low,Susan Damplo,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,Christopher Marte,Maud Maron,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Sean C. Hayes,skipped,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,Sean C. Hayes,Tiffany Johnson-Winbush,Susan Damplo,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,skipped,skipped,skipped,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Susan Lee,Christopher Marte,Maud Maron,1,10
AD: 65 ED: 021,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Susan Lee,Christopher Marte,Maud Maron,1,10
AD: 66 ED: 015,DEM ABS Ballot Style 1,2021P1V1_ABS,Christopher Marte,Jenny L. Low,Maud Maron,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Susan Lee,Jenny L. Low,Susan Damplo,Denny R. Salas,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Susan Lee,Jenny L. Low,Gigi Li,Sean C. Hayes,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Susan Damplo,Jenny L. Low,Sean C. Hayes,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Lee,Gigi Li,Maud Maron,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Jenny L. Low,Christopher Marte,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Jenny L. Low,Christopher Marte,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Denny R. Salas,Tiffany Johnson-Winbush,Gigi Li,Maud Maron,Susan Lee,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Gigi Li,Tiffany Johnson-Winbush,Denny R. Salas,Susan Damplo,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Susan Damplo,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Jenny L. Low,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Jenny L. Low,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Jenny L. Low,Susan Lee,Christopher Marte,Gigi Li,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Sean C. Hayes,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Gigi Li,Susan Lee,Jenny L. Low,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Jenny L. Low,Gigi Li,Tiffany Johnson-Winbush,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,Maud Maron,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Tiffany Johnson-Winbush,Denny R. Salas,Jenny L. Low,Gigi Li,Susan Damplo,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 66 ED: 020,DEM ABS Ballot Style 4,2021P1V1_ABS,Tiffany Johnson-Winbush,Susan Lee,Gigi Li,Jenny L. Low,Susan Damplo,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,Tiffany Johnson-Winbush,Denny R. Salas,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Christopher Marte,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,Christopher Marte,Susan Lee,Maud Maron,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,Sean C. Hayes,Christopher Marte,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Christopher Marte,Jenny L. Low,skipped,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Christopher Marte,Gigi Li,Susan Lee,Susan Damplo,Tiffany Johnson-Winbush,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Christopher Marte,Gigi Li,Jenny L. Low,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Jenny L. Low,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 032,DEM ABS Ballot Style 3,2021P1V1_ABS,Maud Maron,skipped,skipped,skipped,skipped,1,10
AD: 65 ED: 013,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Tiffany Johnson-Winbush,Christopher Marte,Denny R. Salas,1,10
AD: 65 ED: 013,DEM ABS Ballot Style 1,2021P1V1_ABS,Jenny L. Low,Gigi Li,Tiffany Johnson-Winbush,Christopher Marte,Denny R. Salas,1,10
AD: 65 ED: 013,DEM ABS Ballot Style 1,2021P1V1_ABS,Gigi Li,Jenny L. Low,Susan Lee,Maud Maron,Denny R. Salas,1,10
