voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,John FORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
