ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,Num cands,Num seats
40002_00001_000033,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40002_00001_000016,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40002_00001_000034,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40002_00001_000006,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40002_00001_000035,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40002_00001_000012,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40002_00001_000036,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""",skipped,4,1
40002_00001_000017,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-002 Ambler,40-002 Ambler,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000058,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000057,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000038,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000019,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000010,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""",skipped,skipped,4,1
40020_00001_000062,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000061,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""",skipped,4,1
40020_00001_000039,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000020,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000001,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000051,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000050,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000040,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000021,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000016,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000060,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000059,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000037,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000022,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000002,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000043,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000023,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000018,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000047,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000024,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000007,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000042,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000025,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000014,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000046,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000026,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000009,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000045,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000027,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000017,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000044,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000028,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000006,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000041,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,skipped,4,1
40020_00001_000029,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000008,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000048,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000030,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40020_00001_000003,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000053,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000031,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000012,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40020_00001_000049,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40020_00001_000032,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000015,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000052,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""",skipped,4,1
40020_00001_000033,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000013,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40020_00001_000055,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000034,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000054,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000035,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000011,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""",skipped,skipped,skipped,4,1
40020_00001_000056,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40020_00001_000036,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40020_00001_000004,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-020 Kivalina,40-020 Kivalina,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""",skipped,skipped,4,1
40024_00000_797282_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,skipped,4,1
40024_00000_795577_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40024_00000_795193_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_794736_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""",skipped,4,1
40024_00000_794348_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_792822_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""",skipped,4,1
40024_00000_790323_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""","Burke, Robyn ""Niayuq""",skipped,4,1
40024_00000_787768_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""",skipped,skipped,4,1
40024_00000_618580_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,4,1
40024_00000_612205_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""",skipped,skipped,4,1
40024_00000_607496_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""",skipped,4,1
40024_00000_487149_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_486195_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40024_00000_484200_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40024_00000_483761_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Burke, Robyn ""Niayuq""","Chase, Saima ""Ikrik""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40024_00000_367255_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_367024_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40024_00000_366338_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
40024_00000_262883_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""",skipped,skipped,4,1
40024_00000_259196_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Baker, Thomas C. ""Ikaaq""",skipped,skipped,skipped,4,1
40024_00000_183389_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""","Chase, Saima ""Ikrik""",skipped,4,1
40024_00000_178153_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_089135_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""",skipped,skipped,skipped,4,1
40024_00000_086062_,Ballot 45 - Type 45,Election Day,Judicial 2,Judicial,40-024 Kotzebue,40-024 Kotzebue,Region IV,"Chase, Saima ""Ikrik""","Burke, Robyn ""Niayuq""","Baker, Thomas C. ""Ikaaq""",skipped,4,1
