ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,Num cands,Num seats
91200_00019_000030,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000013,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000082,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000081,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000050,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,Write-in,skipped,2,1
91200_00019_000031,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000005,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000080,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000079,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000052,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000032,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,Write-in,skipped,2,1
91200_00019_000088,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000087,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000055,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000033,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,Write-in,skipped,2,1
91200_00019_000014,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000072,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000054,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000053,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000012,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000068,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000067,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000046,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000036,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000015,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000090,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000089,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000058,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000037,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91200_00019_000011,Ballot 5 - Type 5,Absentee,Judicial 1,Judicial,District 4 - Absentee,District 4 - Absentee,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000094,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000093,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000042,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000026,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000001,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000092,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000045,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000025,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000020,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000018,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000060,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000059,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000003,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000100,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000099,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000063,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000040,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000002,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000068,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000067,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000041,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000009,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000070,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000069,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000024,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000005,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000071,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000049,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000027,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000017,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000096,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000062,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000061,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000047,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000028,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000010,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000076,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000075,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000051,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000029,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000004,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000078,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000077,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000056,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000030,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000008,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,Write-in,skipped,2,1
91500_00008_000086,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000085,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000052,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000011,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000032,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000016,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000073,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000050,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000033,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000014,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000082,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000081,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000054,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000007,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000088,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000087,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000057,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000035,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000006,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000080,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000079,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000053,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000012,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000084,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000083,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000055,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000037,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000015,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000090,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,Write-in,skipped,2,1
91500_00008_000089,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000058,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000038,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00008_000013,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000092,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000091,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000047,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000046,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000019,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000008,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000096,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000095,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000059,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000038,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000009,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000100,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000099,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000062,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000042,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000021,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000066,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000065,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000044,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000022,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000010,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000094,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000058,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000057,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000039,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000023,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000001,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000098,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000097,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000064,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000063,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000041,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000024,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000005,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000068,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,Write-in,skipped,2,1
91500_00001_000067,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000025,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000004,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000070,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000069,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000043,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000026,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000017,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000076,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000075,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000048,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000027,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000006,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000084,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000083,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000028,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000014,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000086,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
91500_00001_000085,Ballot 5 - Type 5,Early Voting,Judicial 1,Judicial,District 4 - Early Voting,District 4 - Early Voting,Region I,"Kiehl, Jesse",skipped,2,1
