ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,Num cands,Num seats
92300_00001_000076,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000075,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000050,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000030,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000010,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000080,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000079,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000054,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000031,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000017,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000084,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000083,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000053,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000032,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000013,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000088,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000087,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000055,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000033,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000016,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000100,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""","Schrage, Calvin R.",skipped,3,1
92300_00001_000099,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000070,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000069,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000057,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000035,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000005,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000086,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92300_00001_000085,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000056,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000036,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000014,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000064,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000063,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000044,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000037,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000015,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000090,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000089,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000062,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000038,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92300_00001_000009,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000019,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000001,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000018,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000009,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000028,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000022,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000003,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000023,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000014,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000024,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000005,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000025,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000015,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000026,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000013,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000027,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000004,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""","Schrage, Calvin R.",skipped,3,1
92100_00117_000029,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000011,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""","Schrage, Calvin R.",skipped,3,1
92100_00117_000030,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000010,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000031,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000002,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000032,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000016,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000033,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000012,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000034,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000008,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000035,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000017,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000036,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000007,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92100_00117_000037,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92100_00117_000006,Ballot 13 - Type 13,Absentee,Judicial 3,Judicial,District 12 - Absentee,District 12 - Absentee,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92902_00000_984354_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.","Lurtsema, Joseph M. ""Joe""",skipped,3,1
92902_00000_981561_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_756889_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.","Lurtsema, Joseph M. ""Joe""",skipped,3,1
92902_00000_755280_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_351908_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92902_00000_348834_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92902_00000_148652_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""","Schrage, Calvin R.",skipped,3,1
92902_00000_085942_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92902_00000_035574_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.","Lurtsema, Joseph M. ""Joe""",skipped,3,1
92902_00000_812473_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_651802_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_650310_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_531014_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.","Lurtsema, Joseph M. ""Joe""",skipped,3,1
92902_00000_397907_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""","Schrage, Calvin R.",skipped,3,1
92902_00000_396949_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_395563_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
92902_00000_394843_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Schrage, Calvin R.",skipped,skipped,3,1
92902_00000_198541_,Ballot 13 - Type 13,Early Voting,Judicial 3,Judicial,District 12 - Early Voting,District 12 - Early Voting,Region II,"Lurtsema, Joseph M. ""Joe""",skipped,skipped,3,1
