ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,Num cands,Num seats
91100_00020_000241,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000240,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000239,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000159,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000158,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",Write-in,2,1
91100_00020_000094,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000046,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000020,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000174,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000173,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000172,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000171,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,"Himschoot, Rebecca",2,1
91100_00020_000132,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000131,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000096,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000050,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000041,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000022,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,skipped,2,1
91100_00020_000015,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000194,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000192,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000142,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000102,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000101,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000065,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000042,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000023,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000002,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000190,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000189,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000187,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000140,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000139,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000061,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000043,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000004,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000201,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000144,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,skipped,2,1
91100_00020_000143,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000104,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000103,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000068,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000044,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000025,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000017,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,"Himschoot, Rebecca",2,1
91100_00020_000210,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000209,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000208,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000207,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000150,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000149,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000112,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000111,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000072,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000048,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,skipped,2,1
91100_00020_000005,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000228,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000227,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000162,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000161,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000118,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000117,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000080,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000079,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000051,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000028,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000186,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000185,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000184,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000138,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000137,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000108,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000107,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000069,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000029,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000206,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000205,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000204,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000203,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000156,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000155,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000116,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000115,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000078,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000053,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000030,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000198,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000197,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000196,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000195,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000146,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000145,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000110,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000109,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000076,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000075,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000052,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000224,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000223,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000165,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000126,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,skipped,2,1
91100_00020_000125,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000084,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000083,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000055,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",Write-in,2,1
91100_00020_000032,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000010,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000250,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,Write-in,skipped,2,1
91100_00020_000247,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000178,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000177,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000175,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000134,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000133,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000100,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000099,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000064,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000063,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000033,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000003,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000222,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000220,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000219,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000163,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000119,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000087,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000056,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000034,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000018,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000213,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000147,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000114,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000113,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000090,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000089,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000060,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000035,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000013,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000218,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000216,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000215,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000170,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000128,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000127,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000091,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000059,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000036,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000011,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000246,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000245,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
91100_00020_000244,Ballot 3 - Type 3,Absentee,Judicial 1,Judicial,District 2 - Absentee,District 2 - Absentee,Region I,"Himschoot, Rebecca",skipped,2,1
