ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,Num cands,Num seats
26370_00000_335573_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_334649_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_334496_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_248765_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_177629_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_171954_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_070673_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_069435_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_049363_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_040834_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_787589_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_786805_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_785249_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_783337_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_779401_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_776286_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_772028_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_605406_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_604032_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_603864_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_603693_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_468669_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_468574_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_464904_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_332000_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_328799_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_328068_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_326384_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_260336_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_258823_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_180876_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_179802_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_102819_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_101330_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_044148_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_814694_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_812108_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_809708_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_808360_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_808295_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_807534_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_806531_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_627097_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_624675_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_624370_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_620889_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_483015_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_482142_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_482058_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_480706_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_360478_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_357534_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_354785_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_350296_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_181863_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_181390_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_110155_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_071291_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_044259_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_021231_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_839056_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_834917_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_831499_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_664833_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_661905_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_559519_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_557182_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_555550_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_380613_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_379827_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_377645_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_275289_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_273397_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,Write-in,skipped,2,1
26370_00000_192563_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_118562_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_044341_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_012031_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_974274_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_972511_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_965151_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_959106_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_958593_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_684092_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,Write-in,skipped,2,1
26370_00000_680632_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_679742_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_544583_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_541719_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_538607_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_393185_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_392108_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_272861_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_272399_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_199730_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_198456_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_047916_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_826227_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_825180_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_824436_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_823559_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_822963_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_822895_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_822060_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_659928_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_656865_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_653111_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_652153_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_501424_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_499958_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_498328_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_497806_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_368122_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_364512_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_361999_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_270418_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_184417_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_182031_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_118391_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_117725_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,Write-in,"Tilton, Cathy",2,1
26370_00000_071368_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_035717_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
26370_00000_896408_,Ballot 27 - Type 27,Election Day,Judicial 3,Judicial,26-370 Knik Goose Bay No. 3,26-370 Knik Goose Bay No. 3,Region V,"Tilton, Cathy",skipped,2,1
