ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,Num cands,Num seats
11220_00000_771647_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_588653_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_588246_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_583996_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_583817_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.","Borbridge, Harold",skipped,4,1
11220_00000_580729_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_578789_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_578028_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.","Borbridge, Harold",skipped,4,1
11220_00000_576627_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_460624_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_460588_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.",skipped,skipped,4,1
11220_00000_460280_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_455188_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_338787_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_338426_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_333703_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_333435_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_247055_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_246728_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_242793_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold","Park, Janice L.",skipped,4,1
11220_00000_242465_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_176995_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Borbridge, Harold","Kaufman, James D.","Park, Janice L.",skipped,4,1
11220_00000_176117_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Park, Janice L.",skipped,skipped,4,1
11220_00000_111907_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_111871_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Borbridge, Harold","Kaufman, James D.",skipped,4,1
11220_00000_064415_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_062884_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold","Park, Janice L.",skipped,4,1
11220_00000_043946_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_023709_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.","Borbridge, Harold",skipped,4,1
11220_00000_004043_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_941773_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_941009_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_940563_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_938678_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_937739_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_935934_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_931929_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_708926_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_708780_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_704577_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_703708_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_703431_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_703107_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_703036_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_702510_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_525397_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_524823_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_524127_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_520503_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_400304_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.",skipped,skipped,4,1
11220_00000_399325_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_398599_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_274047_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Borbridge, Harold",skipped,skipped,skipped,4,1
11220_00000_272775_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_272402_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.",skipped,skipped,4,1
11220_00000_269982_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_188025_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_127738_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_125777_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_075232_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_073385_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_050626_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.","Borbridge, Harold",skipped,4,1
11220_00000_024574_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_016308_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_883665_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_880722_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_879747_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_879456_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_878180_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_876587_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_876288_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_874377_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_643556_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_643448_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_640135_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_639902_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_639634_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_639200_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_638948_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",Write-in,skipped,4,1
11220_00000_638247_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_485237_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Park, Janice L.","Borbridge, Harold",skipped,4,1
11220_00000_484763_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_483381_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_480953_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_347611_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_347314_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_346972_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_346309_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Borbridge, Harold",skipped,skipped,skipped,4,1
11220_00000_284579_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_284275_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_283705_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_283432_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_210495_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_210112_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold","Park, Janice L.",skipped,4,1
11220_00000_142796_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_142195_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",Write-in,skipped,4,1
11220_00000_091533_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_091006_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.",skipped,skipped,4,1
11220_00000_055654_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Kaufman, James D.","Borbridge, Harold",skipped,4,1
11220_00000_026284_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_022216_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.","Borbridge, Harold","Kaufman, James D.",skipped,4,1
11220_00000_616070_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_613824_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_613129_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_607327_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_471069_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_470728_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Borbridge, Harold",skipped,skipped,skipped,4,1
11220_00000_467748_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_465243_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_350569_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_350493_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_350092_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_348933_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_241213_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_240621_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_234828_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_234120_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_169086_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_168398_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_111531_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
11220_00000_111008_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.","Borbridge, Harold",skipped,skipped,4,1
11220_00000_066449_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_065676_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Park, Janice L.",skipped,skipped,skipped,4,1
11220_00000_045168_,Ballot 12 - Type 12,Election Day,Judicial 3,Judicial,11-220 Hillside No. 4,11-220 Hillside No. 4,Region II,"Kaufman, James D.",skipped,skipped,skipped,4,1
