ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,Num cands,Num seats
94100_00013_000032,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000006,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00013_000033,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000010,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000017,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000035,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00013_000005,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000036,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",Write-in,3,1
94100_00013_000012,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00013_000053,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000037,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00013_000016,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00013_000038,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00013_000003,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
995904_00000_255057_,Ballot 40 - Type 40,Election Day,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region V,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000048,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000047,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000035,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000019,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000001,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000036,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00014_000017,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,Write-in,skipped,skipped,3,1
94100_00014_000055,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000037,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000021,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000010,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000022,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000007,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00014_000045,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000023,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000002,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00014_000046,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000024,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000015,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000025,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000014,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000006,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,Write-in,skipped,skipped,3,1
94100_00014_000053,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000004,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00014_000044,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00014_000028,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000011,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000049,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000029,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00014_000009,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000043,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000030,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00014_000018,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000031,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000032,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000054,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000033,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000052,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00014_000012,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000040,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000003,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00014_000041,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00014_000013,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000035,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000019,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000015,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000020,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000011,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00050_000036,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000021,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00050_000009,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000022,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000010,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000023,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000008,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00050_000024,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000013,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000039,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000025,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",skipped,3,1
94100_00050_000026,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00050_000002,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000027,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
94100_00050_000014,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000028,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000005,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00050_000001,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000007,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000031,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00050_000012,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000032,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.",skipped,skipped,3,1
94100_00050_000016,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000033,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Deacon, Darren M.","Edgmon, Bryce",Write-in,3,1
94100_00050_000017,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000034,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000006,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000037,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000004,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped,skipped,3,1
94100_00050_000003,Ballot 40 - Type 40,Absentee,Judicial 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_885336_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_464246_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_957618_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_769744_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_743722_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Deacon, Darren M.",skipped,skipped,3,1
92901_00000_177485_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce",Write-in,skipped,3,1
92901_00000_057637_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce",skipped,skipped,3,1
92901_00000_422867_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
92901_00000_529007_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce",skipped,skipped,3,1
92901_00000_330479_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce",skipped,skipped,3,1
92901_00000_272783_,Ballot 40 - Type 40,Early Voting,Judicial 3,Judicial,District 37 - Early Voting,House District 37 - Judicial District 3,Region II,"Edgmon, Bryce","Deacon, Darren M.",skipped,3,1
