ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,Num cands,Num seats
07020_00000_091927_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_051818_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_940730_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_939826_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_939740_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_937456_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_935999_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_933108_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_931859_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_928140_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_674387_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_673854_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_672075_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_671807_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_494147_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_490950_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_490194_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_483825_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_362867_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_360251_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_359882_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_282032_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_209061_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_207191_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_128378_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_127370_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_093448_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_054348_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_039432_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_972359_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_971038_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_970510_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_960249_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_958758_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_955785_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_954419_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,Write-in,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",3,1
07020_00000_753018_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,Write-in,skipped,skipped,3,1
07020_00000_750648_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_741946_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_740886_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_581011_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_580393_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_579624_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_579542_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_406134_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_403004_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_400684_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_399894_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_307304_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_304281_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_217463_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_215986_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_145749_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_104955_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_022281_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_886935_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_884116_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_883205_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_883049_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_882475_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",Write-in,3,1
07020_00000_877566_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_875676_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_704592_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_704306_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_703989_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_701836_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_559657_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_556863_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_556727_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_553333_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_410539_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_410310_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_409320_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_311683_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_308573_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_232366_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_224157_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_141295_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_141009_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_098357_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_055957_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_017812_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_820716_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_819589_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_817709_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_609113_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_606043_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_605477_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_452117_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_447184_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_444450_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_439303_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_340911_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_334227_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_247681_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_246356_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""","Ruffridge, Justin M.",skipped,3,1
07020_00000_148975_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_110604_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_057411_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.","Gillham, Ronald D. ""Ron""",skipped,3,1
07020_00000_028471_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Gillham, Ronald D. ""Ron""",skipped,skipped,3,1
07020_00000_765788_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
07020_00000_761226_,Ballot 8 - Type 8,Election Day,Judicial 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Ruffridge, Justin M.",skipped,skipped,3,1
