ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,Num cands,Num seats
91200_00088_000046,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000025,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000018,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Slaughter, Dawson R.",Write-in,"Johnson, Brent",4,1
91200_00088_000062,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000043,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000026,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000004,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000070,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000069,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000045,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000014,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000080,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000079,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",Write-in,"Slaughter, Dawson R.","Johnson, Brent",4,1
91200_00088_000049,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Slaughter, Dawson R.","Vance, Sarah L.",skipped,4,1
91200_00088_000028,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000006,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000072,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000071,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000047,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000029,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000082,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000081,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000050,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000030,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000016,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000086,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000085,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000051,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000031,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000078,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000077,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000052,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",Write-in,"Slaughter, Dawson R.","Vance, Sarah L.",4,1
91200_00088_000032,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000003,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000088,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.","Johnson, Brent",skipped,skipped,4,1
91200_00088_000087,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000055,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000033,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000002,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000092,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000091,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000013,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
91200_00088_000100,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000099,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
91200_00088_000083,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent","Vance, Sarah L.",skipped,skipped,4,1
91200_00088_000053,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000035,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000017,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000074,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
91200_00088_000073,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000048,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000036,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000009,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000090,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000089,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Slaughter, Dawson R.","Johnson, Brent",skipped,skipped,4,1
91200_00088_000056,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000037,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Johnson, Brent",skipped,skipped,skipped,4,1
91200_00088_000010,Ballot 7 - Type 7,Absentee,Judicial 3,Judicial,District 6 - Absentee,District 6 - Absentee,Region I,"Vance, Sarah L.",skipped,skipped,skipped,4,1
92902_00000_291670_,Ballot 7 - Type 7,Early Voting,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region II,"Johnson, Brent","Vance, Sarah L.","Slaughter, Dawson R.",skipped,4,1
92902_00000_700606_,Ballot 7 - Type 7,Early Voting,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region II,"Johnson, Brent",skipped,skipped,skipped,4,1
92902_00000_628872_,Ballot 7 - Type 7,Early Voting,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region II,"Vance, Sarah L.",skipped,skipped,skipped,4,1
92902_00000_378091_,Ballot 7 - Type 7,Early Voting,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region II,"Johnson, Brent","Vance, Sarah L.",skipped,skipped,4,1
995904_00000_237083_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Vance, Sarah L.",skipped,skipped,4,1
995904_00000_237014_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
995904_00000_082020_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_799332_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.","Johnson, Brent","Slaughter, Dawson R.",skipped,4,1
995904_00000_628625_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_379286_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
995904_00000_065853_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_022612_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
995904_00000_867811_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Slaughter, Dawson R.",Write-in,"Vance, Sarah L.",4,1
995904_00000_866424_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
995904_00000_701715_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_414842_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_275381_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_119493_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_043917_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_647802_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
995904_00000_498140_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
995904_00000_050934_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_164694_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_123248_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Slaughter, Dawson R.",skipped,skipped,4,1
995904_00000_408307_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent",skipped,skipped,skipped,4,1
995904_00000_337361_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_782091_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_776868_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_122752_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.","Johnson, Brent","Slaughter, Dawson R.",skipped,4,1
995904_00000_068233_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_090530_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_090522_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_953321_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_758087_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_620905_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent","Slaughter, Dawson R.","Vance, Sarah L.",skipped,4,1
995904_00000_389003_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Slaughter, Dawson R.",skipped,skipped,skipped,4,1
995904_00000_386852_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.","Slaughter, Dawson R.",Write-in,"Johnson, Brent",4,1
995904_00000_384071_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Johnson, Brent",skipped,skipped,skipped,4,1
995904_00000_235714_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_100804_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_050635_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_906409_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.","Slaughter, Dawson R.","Johnson, Brent",skipped,4,1
995904_00000_904870_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_713904_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_711462_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",Write-in,"Slaughter, Dawson R.",skipped,4,1
995904_00000_614292_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_285247_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
995904_00000_212553_,Ballot 7 - Type 7,Election Day,Judicial 3,Judicial,District 6 - Early Voting,District 6 - Early Voting,Region V,"Vance, Sarah L.",skipped,skipped,skipped,4,1
