voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
18,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
19,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
20,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
21,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
22,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
23,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
24,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
25,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
26,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
27,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
28,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
29,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
30,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
31,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
32,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
33,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
34,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
35,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
36,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
37,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
38,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
39,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
40,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
41,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
42,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
43,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
44,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
45,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
46,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
47,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
48,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
49,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
50,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
51,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
52,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
53,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
54,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
55,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
56,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
57,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
58,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
59,David STARK (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
