,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
strat_compromise,0.3292965185917291,0.05515911393570968,0.023944005659431205,0.002017227748610727,0.003976409229068803,0.0015423037364526726,0.0015423037364526726,0.0015423037364526726,0.08226628080351464,0.16960365038822356,0.1104391348407301,0.024344380993317188
strat_truncate_L,0.0,0.09925383422723803,0.11752248195067273,0.13931562920924528,0.12551942246091116,0.12387229594676341,0.12387229594676341,0.12409127269499547,0.22175606603797907,0.2892408960228075,0.1604006611985323,0.31765741892071475
strat_truncate_W,0.0,0.18700690808403447,0.2112614213013135,0.2618793416000846,0.24023202959373036,0.24928709735890447,0.24928709735890447,0.2510892181104933,0.36699460163555797,0.20553340473553108,0.3169790881891933,0.48281348773369925
strat_bury_shallow,0.0,0.2425285682599493,0.2673745777469159,0.34315821589757606,0.3112876066998389,0.336875498910072,0.336875498910072,0.33733950741929325,0.4253282203415171,0.4314019953647602,0.4248857869868496,0.5280688184943481
strat_bury_deep,0.0,0.4520474698666155,0.4453268658055856,0.5793367807330537,0.5030428815668154,0.6482755645654558,0.648345923678368,0.6490860695647906,0.5640823567685245,0.753657072340581,0.663549536554853,0.5528149205010877
